rxpck/s,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
321,0.0,15.15,14.14,14.0,14.29,20.0,20.2,13.86,14.14,13.86,3.03,0.0,15.0,16.16,0.0,0.0,0.0,0.0,0.0,0.0,13.86,0.0,0.0,6.86,21.0,7.07,0.0,0.0,0.0,0.0,0.0,14.0,0.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,20.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,6.0,0.0,9.0,11.22,9.09,9.18,9.0,9.18,9.18,8.82,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,20.41,20.2,20.41,20.2,14.0,13.86,14.14,14.14,14.0,13.73,14.29,6.0,14.0,14.0,8.91,14.14,9.0,13.86,13.73,14.43,6.06,14.0,14.0,13.86,14.0,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,0.0,0.0,0.0,0.0,21.0,7.78,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0
322,14.0,4.95,6.0,6.06,6.93,0.0,0.0,6.06,5.88,6.0,84.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,21.21,0.0,0.0,21.0,14.0,6.93,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,12.0,11.0,11.0,10.89,11.11,11.22,5.94,20.41,20.2,20.2,19.8,20.0,19.8,20.0,20.41,20.2,20.0,20.2,0.0,20.2,20.2,19.8,0.0,0.0,0.0,0.0,0.0,6.06,6.0,6.0,6.06,6.12,6.0,5.94,0.0,6.0,6.06,11.22,6.06,11.0,6.06,6.0,6.0,0.0,5.94,6.0,5.94,6.0,6.0,20.2,20.2,20.2,20.0,20.0,20.2,20.2,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,14.89,0.0,6.0,0.0,0.0,0.0,0.0,0.0
323,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,13.86,21.21,0.0,0.0,14.14,0.0,0.0,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,20.2,0.0,0.0,10.0,0.0,0.0,3.12,0.0,0.0,4.92,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.41,3.03,7.0,20.0,7.14,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,13.86,7.07,0.0,0.0,0.0,6.06,0.0,0.0,0.0,6.0,14.14,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,0.0,14.29,0.0,0.0,0.0,7.37,0.0,0.0,7.87,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.48,3.06,25.76,200.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,0.0,0.0,0.0,14.14,0.0,14.14,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.2,5.94,0.0,0.0,6.06,0.0,0.0,0.0,14.14,0.0,0.0,19.0,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,7.78,0.0,6.59,0.0,0.0,21.51,0.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45,6.06,6.06,25.0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,20.0,0.0,0.0,18.42,0.0,15.56,0.0,0.0,0.0,0.0,0.0,6.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,14.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,0.0,7.07,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,14.14,0.0,0.0,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,0.0,0.0,13.86,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,11.67,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,13.86,14.29,14.14,14.29,13.86,14.14,14.14,13.86,14.0,14.0,14.0,6.86,14.0,13.86,14.0,14.0,14.14,14.14,14.14,14.0,6.0,14.29,14.14,14.0,14.14,14.0,13.13,14.14,14.29,14.29,13.86,14.14,14.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,7.87,21.21,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0
329,0.0,14.0,14.0,14.0,14.29,14.71,21.21,13.86,14.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,21.21,0.0,0.0,0.0,0.0,50.0,20.2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.94,0.0,14.0,6.0,14.0,14.0,14.14,14.0,20.0,14.0,14.14,14.0,14.14,14.43,14.14,14.29,21.0,13.13,14.29,14.0,14.29,13.86,0.0,13.86,14.14,14.14,7.14,7.07,6.93,7.0,7.07,6.93,7.07,7.0,7.07,7.0,7.14,7.0,0.0,7.0,6.06,6.0,6.0,6.0,6.0,6.06,6.06,0.0,6.06,6.0,6.06,5.94,6.0,5.94,5.94,5.94,5.94,6.06,6.12,6.06,0.0,0.0,0.0,6.86,0.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
330,14.0,7.0,7.0,6.0,7.0,6.06,0.0,7.0,7.0,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.25,6.0,0.0,6.12,6.0,6.0,6.0,0.0,6.0,5.94,6.06,5.94,5.94,6.0,5.94,0.0,6.06,5.88,6.0,6.0,6.06,14.0,6.06,5.94,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,32.56,0.0,0.0,20.0,0.0,0.0,20.2,0.0,5.94,0.0,0.0,0.0,0.0,0.0
331,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,14.29,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11,66.67,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,14.0,0.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,20.0,19.8,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,7.07,12.12,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,20.2,0.0,0.0,0.0,0.0,6.06,0.0,7.07,0.0,0.0,20.79,0.0,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,20.79,0.0,0.0,9.28,0.0,0.0,0.0,0.0,20.2,21.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,14.29,0.0,0.0,20.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,20.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,19.0,0.0,20.62,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.97,0.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,20.79,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,20.0,20.0,19.8,20.2,20.2,14.0,14.14,14.14,14.14,14.0,13.13,11.11,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,20.79,0.0,0.0,21.21,19.61,0.0,0.0,0.0,0.0,0.0,34.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,21.0,20.59,20.79,20.79,21.0,21.21,20.79,21.0,19.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,26.67,0.0,0.0,0.0,0.0,20.0,0.0,20.59,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,100.0,21.0,20.0,20.41,20.2,20.0,20.41,20.2,20.41,20.0,18.81,19.61,20.0,19.61,18.63,18.81,20.2,20.0,20.0,0.0,20.2,19.8,20.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.94,6.06,6.0,7.07,7.0,0.0,11.11,20.2,20.2,20.0,20.2,19.8,20.2,20.0,0.0,20.0,20.2,20.0,20.2,19.8,20.0,20.0,20.2,20.2,20.2,20.41,20.0,0.0,0.0,0.0,0.0,0.0,20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0
337,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11,20.2,20.79,0.0,20.0,0.0,0.0,0.0,29.79,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,0.0,20.2,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,37.84,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.67,0.0,22.58,14.58,21.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,22.58,0.0,0.0,0.0,23.81,6.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,17.65,0.0,0.0,7.87,6.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,20.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,42.86,0.0,14.89,5.83,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.14,0.0,0.0,21.05,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,22.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,29.79,0.0,52.0,0.0,25.49,0.0,0.0,0.0,0.0,0.0,0.0,7.07,14.14,0.0,0.0,20.41
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45,0.0,0.0,0.0,15.84,0.0,0.0,0.0,10.71,0.0,19.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.17,29.79,6.12,0.0,0.0,0.0,0.0,0.0,0.0,21.74,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,26.53,6.12,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63,3.45,0.0,0.0,0.0,0.0,0.0,17.17,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,6.06,6.0,0.0,0.0,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,6.67,0.0,0.0,5.94,0.0,0.0,20.2,0.0,14.14,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,30.43,0.0,0.0,0.0,0.0,0.0,0.0,7.07,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,22.58,0.0,0.0,0.0,0.0,0.0,20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,0.0,21.0,16.49,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,6.06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,21.0,0.0,0.0,0.0,22.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,21.21,21.0,21.0,21.0,21.21,21.0,21.0,21.0,21.21,21.0,21.21,0.0,21.21,20.0,19.8,20.2,20.0,20.2,20.0,20.2,0.0,19.8,20.0,20.2,20.0,20.2,20.62,20.0,19.8,20.2,20.0,19.8,20.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,8.14,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0
