svctm,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
310,500.0,200.0,66.67,26.32,45.45,111.11,83.33,33.33,166.67,55.56,1012.0,90.91,0.0,66.93,52.63,200.0,52.63,1000.0,333.33,0.0,125.0,111.56,0.0,90.91,1000.0,294.0,200.0,111.11,47.62,0.0,90.91,334.67,333.33,0.0,500.0,500.0,125.0,66.67,0.0,500.0,111.11,0.0,28.57,52.63,0.0,0.0,250.0,0.0,0.0,142.86,0.0,0.0,45.45,66.67,76.92,45.64,66.67,45.45,47.62,45.45,52.63,52.63,90.91,62.5,90.91,500.0,55.56,62.5,45.45,76.92,71.43,111.11,62.5,55.56,200.0,76.92,52.63,125.0,30.3,50.0,142.86,0.0,43.48,66.67,28.57,0.0,55.56,66.67,25.0,23.26,62.5,83.33,43.48,32.26,100.0,41.67,55.56,50.0,58.82,35.71,166.67,83.33,47.62,500.0,38.46,333.33,45.45,29.41,111.11,31.25,71.43,1000.0,200.0,100.0,125.0,166.67,65.33,83.33,115.64,142.86,200.0,0.0,0.0,526.67,66.67,250.0,142.86,142.86,71.43,111.11,100.0,58.82,0.0,166.67,0.0,142.86,344.0,40.0,0.0,333.33
311,90.91,125.0,58.82,90.91,125.0,58.82,200.0,142.86,71.43,55.56,83.33,250.0,76.31,200.0,45.45,40.0,318.67,52.63,52.63,76.92,32.26,62.25,200.0,83.33,200.0,250.0,142.86,76.92,166.67,29.41,66.67,23.81,166.67,0.0,0.0,0.0,0.0,83.33,250.0,100.0,62.5,333.33,250.0,250.0,500.0,333.33,1000.0,1000.0,66.67,0.0,55.78,62.5,76.92,333.33,76.92,38.46,166.67,47.62,142.86,83.33,71.43,142.86,52.63,500.0,62.5,83.33,100.0,76.92,62.5,31.25,52.63,250.0,90.91,100.0,52.84,52.63,27.03,125.0,125.0,43.48,33.33,500.0,100.0,0.0,166.67,37.04,125.0,125.0,142.86,43.48,71.43,250.0,47.62,333.33,333.33,166.67,142.86,334.67,500.0,200.0,333.33,333.33,1000.0,90.91,111.11,166.67,0.0,166.67,32.26,58.82,500.0,1044.0,166.67,143.43,55.56,1000.0,100.4,250.0,272.0,163.43,83.33,333.33,66.67,125.0,90.91,100.0,217.45,142.86,52.63,37.04,200.0,250.0,125.0,333.33,166.67,99.33,35.71,166.67,250.0,250.0
312,250.0,50.0,142.86,40.0,55.56,43.65,50.0,58.82,52.63,22.73,0.0,83.33,37.04,500.0,0.0,0.0,0.0,200.0,142.86,500.0,250.0,1124.0,0.0,250.0,200.0,0.0,125.0,166.67,166.67,142.86,71.43,71.43,111.11,71.43,0.0,111.11,500.0,166.67,71.43,125.0,0.0,34.48,32.26,0.0,0.0,76.92,62.5,62.5,76.92,100.0,76.62,90.91,111.11,33.33,76.92,200.0,28.57,250.0,76.92,90.91,76.92,52.63,125.0,35.71,200.0,142.86,111.11,45.45,90.91,20.0,100.0,55.56,50.0,32.26,66.67,55.56,142.86,90.91,166.67,250.0,333.33,200.0,66.67,1000.0,333.33,166.67,38.46,76.92,45.45,90.91,50.0,166.67,90.91,125.0,55.56,500.0,55.56,58.59,50.0,58.82,50.0,200.0,52.63,500.0,100.0,250.0,58.82,250.0,125.0,71.43,100.0,0.0,55.56,370.86,100.0,50.0,996.0,333.33,76.0,0.0,0.0,90.91,500.0,76.92,100.0,90.91,500.0,740.0,200.0,250.0,0.0,116.0,83.33,0.0,0.0,333.33,500.0,100.0,43.48,386.67
313,41.67,0.0,40.0,76.92,142.86,100.0,333.33,1000.0,62.5,71.43,0.0,32.26,52.63,200.0,47.62,55.56,0.0,125.0,90.91,0.0,111.11,0.0,333.33,71.43,55.56,500.0,100.0,0.0,0.0,125.0,500.0,50.0,166.67,50.0,37.04,100.0,500.0,0.0,55.56,100.0,0.0,142.86,111.11,1176.0,52.84,250.0,225.6,62.5,66.67,250.0,500.0,250.0,0.0,0.0,125.0,166.67,125.0,27.78,250.0,250.0,45.45,66.67,55.56,125.0,40.0,37.04,66.67,500.0,166.67,333.33,40.0,0.0,100.0,58.82,0.0,55.56,100.0,83.33,166.67,83.33,66.67,125.0,200.0,0.0,500.0,166.67,0.0,111.11,333.33,83.33,333.33,0.0,200.0,1000.0,0.0,500.0,333.33,502.0,0.0,333.33,0.0,0.0,0.0,200.0,0.0,111.11,0.0,0.0,47.62,0.0,0.0,333.33,500.0,125.0,333.33,45.45,0.0,111.11,333.33,111.11,0.0,45.45,76.92,1000.0,0.0,50.0,0.0,166.67,90.91,0.0,71.43,0.0,50.0,500.0,1000.0,1000.0,90.91,1188.0,250.0,1000.0
314,0.0,58.82,100.0,111.56,200.0,100.0,200.0,47.62,125.0,55.56,250.0,38.46,40.0,142.86,62.5,47.62,200.0,250.0,142.86,0.0,66.67,0.0,166.67,125.0,142.86,37.04,200.0,43.48,83.33,333.33,1008.0,58.82,0.0,500.0,142.86,41.67,58.82,0.0,83.33,0.0,142.86,66.67,55.56,200.0,199.2,71.43,488.0,166.67,500.0,83.33,0.0,0.0,47.62,71.43,111.11,33.33,166.67,0.0,66.67,40.0,166.67,250.0,55.56,142.86,0.0,251.0,166.67,100.0,52.63,200.0,142.86,500.0,58.82,62.5,66.67,333.33,111.11,333.33,0.0,0.0,0.0,166.67,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.33,1000.0,333.33,1000.0,0.0,0.0,111.56,0.0,0.0,0.0,0.0,100.0,0.0,0.0,125.0,142.86,408.0,334.67,0.0,100.0,142.86,256.0,125.0,83.33,66.67,500.0,125.0,143.43,83.33,0.0,500.0,200.0,0.0,40.0,66.67,500.0,0.0,200.0,76.92,200.0,166.67,1000.0,142.86,76.92
315,41.67,0.0,333.33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,500.0,0.0,200.0,125.0,1000.0,500.0,500.0,29.41,100.0,55.56,83.33,0.0,83.33,250.0,0.0,125.0,76.92,200.0,41.67,500.0,165.33,1000.0,0.0,111.11,66.67,66.67,333.33,0.0,1964.0,0.0,125.0,166.67,0.0,333.33,167.33,0.0,896.0,500.0,0.0,71.43,45.45,47.81,166.67,0.0,0.0,0.0,0.0,83.33,0.0,0.0,250.0,58.82,0.0,0.0,71.43,111.11,0.0,0.0,0.0,0.0,45.45,0.0,0.0,125.0,0.0,0.0,0.0,0.0,142.86,0.0,0.0,0.0,111.11,90.91,142.86,0.0,250.0,125.0,52.63,166.67,50.0,125.0,76.92,500.0,66.67,34.48,55.56,250.0,83.33,500.0,1000.0,125.0,66.67,500.0,166.67,250.0,111.11,200.0,200.0,125.0,125.0,76.92,344.0,1000.0,228.67,83.33,83.33,0.0,90.91,333.33,166.67,31.25,58.82,0.0,33.33,333.33,45.45,0.0,251.0,333.33,90.91,100.0,0.0,333.33,45.45,166.67,333.33,167.33,90.91,166.67
316,0.0,500.0,0.0,500.0,333.33,125.0,142.86,142.86,0.0,0.0,200.0,66.67,0.0,71.43,76.92,0.0,40.0,125.0,58.82,500.0,0.0,111.11,1000.0,0.0,100.0,142.86,90.91,90.91,83.33,166.67,200.0,0.0,333.33,0.0,200.0,200.0,66.67,71.43,125.0,125.0,142.86,43.48,500.0,83.33,0.0,200.0,0.0,500.0,250.0,111.11,41.67,1000.0,111.11,0.0,71.43,250.0,125.0,0.0,333.33,200.0,0.0,0.0,500.0,250.0,0.0,0.0,166.67,333.33,500.0,200.0,0.0,333.33,166.67,0.0,125.0,500.0,62.5,502.0,111.11,333.33,71.43,76.92,166.67,0.0,333.33,62.5,166.67,166.67,45.45,0.0,166.67,76.92,500.0,1000.0,250.0,333.33,58.82,125.0,200.0,0.0,0.0,45.45,55.56,66.67,200.0,125.0,33.33,142.86,142.86,47.62,125.0,142.86,71.43,1000.0,58.82,66.67,111.11,324.0,100.0,76.92,52.84,0.0,126.0,250.0,250.0,43.48,71.43,58.82,24.9,200.0,62.5,71.43,62.75,76.92,71.43,1000.0,43.65,66.67,45.45,1000.0
317,250.0,58.82,250.0,100.0,83.33,111.11,38.46,66.67,90.91,41.67,34.48,500.0,142.86,0.0,275.5,100.0,500.0,125.0,125.0,100.0,0.0,0.0,31.25,43.48,58.82,500.0,166.67,90.91,33.33,333.33,43.48,0.0,111.11,0.0,83.33,37.04,0.0,500.0,142.86,250.0,500.0,55.56,200.0,200.0,43.48,55.56,83.33,0.0,0.0,166.67,58.82,0.0,500.0,250.0,142.86,0.0,76.92,0.0,55.56,71.43,1000.0,100.4,52.63,111.11,200.0,0.0,71.43,76.92,142.86,125.0,500.0,83.33,83.33,502.0,500.0,250.0,166.67,250.0,76.92,333.33,333.33,52.63,250.0,58.82,166.67,1000.0,83.33,166.67,166.67,34.62,83.33,76.92,90.91,41.67,166.67,66.67,66.67,90.91,90.91,28.57,71.43,62.5,62.5,111.11,200.0,166.67,45.45,90.91,66.67,45.45,142.86,0.0,500.0,66.67,111.11,0.0,71.43,66.67,166.67,111.11,83.33,40.0,110.22,58.82,166.67,0.0,34.48,90.91,1000.0,1000.0,114.67,250.0,55.33,52.63,0.0,50.0,58.82,100.0,45.45,142.86
318,111.11,166.67,38.46,45.45,250.0,62.5,47.62,76.92,66.67,143.43,0.0,200.0,41.5,71.43,100.0,478.67,166.67,0.0,500.0,500.0,200.0,166.67,76.92,52.63,62.5,200.0,0.0,333.33,0.0,250.0,1000.0,500.0,0.0,0.0,55.56,62.5,35.71,142.86,166.67,45.45,250.0,111.11,100.0,333.33,37.04,250.0,333.33,200.0,125.5,66.67,0.0,250.0,58.82,166.67,76.92,76.92,100.0,111.11,166.67,142.86,100.0,0.0,100.0,333.33,62.5,1000.0,111.11,47.62,200.0,71.43,333.33,100.0,500.0,142.86,100.0,125.0,111.11,52.63,333.33,142.86,100.0,333.33,100.0,76.92,0.0,125.0,500.0,251.0,83.33,250.0,58.82,76.92,500.0,200.0,0.0,500.0,0.0,333.33,500.0,250.0,1000.0,111.11,500.0,83.33,200.0,142.86,502.0,83.33,52.63,250.0,76.92,45.45,100.0,58.82,71.43,52.63,0.0,333.33,41.67,40.0,125.0,38.46,0.0,52.63,53.4,1000.0,0.0,1000.0,500.0,201.82,500.0,142.86,0.0,142.86,43.48,45.45,0.0,500.0,142.86,52.63
319,200.0,100.0,250.0,52.63,333.33,100.0,90.91,200.0,71.43,250.0,83.33,250.0,334.67,38.46,0.0,0.0,50.0,47.62,250.0,43.48,71.43,125.0,200.0,62.75,0.0,500.0,43.48,200.0,333.33,83.33,71.43,500.0,28.57,45.45,71.43,0.0,66.67,90.91,1000.0,100.0,125.0,0.0,66.67,58.82,62.5,0.0,200.0,37.04,332.0,0.0,43.48,1000.0,0.0,500.0,500.0,100.0,76.92,125.0,100.0,125.0,142.86,37.19,0.0,111.11,71.43,500.0,333.33,142.86,37.04,100.0,41.67,142.86,100.0,125.0,500.0,66.67,1000.0,50.0,125.0,76.92,90.91,100.0,0.0,333.33,34.48,62.5,333.33,58.82,111.56,100.0,90.91,125.0,111.11,200.0,1000.0,250.0,200.0,200.0,90.91,76.92,500.0,1000.0,37.04,250.0,0.0,500.0,0.0,0.0,250.0,142.86,500.0,71.43,41.67,100.0,250.0,32.26,58.82,125.0,500.0,55.56,62.5,200.0,62.5,1000.0,77.67,31.8,142.86,0.0,260.4,166.67,0.0,43.48,143.43,31.25,55.56,55.56,38.46,45.45,500.0,45.45
320,71.43,66.67,125.0,200.0,500.0,142.86,90.91,250.0,90.91,100.0,47.62,88.33,90.91,250.0,0.0,333.33,62.5,55.56,333.33,30.3,76.92,142.86,0.0,0.0,71.43,250.0,50.0,1000.0,71.43,76.92,0.0,142.86,0.0,166.67,0.0,83.33,111.11,50.0,76.92,100.0,55.56,38.46,142.86,83.33,0.0,32.26,166.67,500.0,62.75,142.86,76.92,62.5,0.0,333.33,142.86,200.0,0.0,90.91,0.0,0.0,333.33,333.33,83.33,250.0,55.56,43.48,76.92,90.91,500.0,166.67,111.11,166.67,166.67,66.67,200.0,500.0,1000.0,1000.0,333.33,62.5,333.33,41.67,333.33,500.0,0.0,333.33,500.0,111.11,0.0,333.33,90.91,0.0,1000.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,1000.0,142.86,333.33,333.33,500.0,200.0,0.0,0.0,166.67,333.33,250.0,200.0,83.33,0.0,58.82,500.0,90.91,333.33,0.0,166.67,83.33,111.11,25.64,0.0,1000.0,397.33,0.0,0.0,125.0,500.0,111.11,50.0,30.3,38.46,90.91,0.0,50.0,35.71,111.11,66.67
321,0.0,0.0,0.0,111.11,1000.0,0.0,100.0,0.0,500.0,0.0,100.0,546.0,132.5,1000.0,111.11,58.82,1000.0,40.0,111.11,76.92,0.0,62.5,31.25,143.43,58.82,0.0,83.33,71.43,166.67,111.11,41.67,0.0,55.56,500.0,40.0,50.0,0.0,76.92,250.0,200.0,0.0,66.67,125.0,55.56,200.0,55.56,55.56,47.62,166.67,47.62,71.43,47.62,90.91,0.0,1000.0,500.0,0.0,0.0,1000.0,0.0,142.86,250.0,333.33,0.0,333.33,333.33,0.0,142.86,166.67,1000.0,166.67,200.0,0.0,166.67,333.33,0.0,0.0,0.0,0.0,333.33,0.0,500.0,0.0,0.0,0.0,0.0,0.0,142.86,142.86,250.0,142.86,0.0,0.0,0.0,0.0,125.0,142.86,0.0,500.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,111.11,142.86,90.91,0.0,125.0,500.0,111.11,33.33,62.5,58.82,200.0,76.92,27.78,200.0,0.0,87.67,1000.0,17.24,200.0,1000.0,83.33,500.0,1000.0,100.4,76.92,0.0,142.86,0.0,0.0,83.33,333.33,200.0,83.33,0.0
322,500.0,0.0,333.33,200.0,142.86,1000.0,200.0,0.0,0.0,0.0,200.0,0.0,256.67,116.44,100.0,200.0,71.43,166.67,71.43,0.0,41.67,38.46,62.5,125.0,45.45,26.32,76.92,100.0,55.56,250.0,45.45,166.67,59.06,500.0,200.0,62.5,200.0,111.11,66.67,66.67,76.92,200.0,250.0,200.0,250.0,0.0,166.67,1000.0,55.56,142.86,52.63,76.92,1000.0,0.0,0.0,111.11,0.0,0.0,500.0,0.0,250.0,200.0,500.0,333.33,0.0,166.67,0.0,333.33,1000.0,0.0,0.0,166.67,111.11,500.0,500.0,100.0,333.33,0.0,66.67,0.0,0.0,500.0,200.0,76.92,100.4,0.0,66.67,90.91,76.92,71.43,90.91,250.0,58.82,32.26,43.48,76.92,111.11,52.63,166.67,71.43,62.5,111.11,83.33,0.0,40.0,0.0,45.45,90.91,500.0,142.86,55.56,28.57,45.45,43.48,55.56,118.67,125.0,71.43,66.67,38.46,1000.0,84.92,0.0,0.0,0.0,55.56,100.4,50.0,250.0,66.67,200.0,125.5,500.0,250.0,35.71,200.0,333.33,0.0,1000.0,58.82
323,250.0,0.0,0.0,166.67,0.0,333.33,142.86,250.0,250.0,0.0,116.89,30.3,0.0,518.67,125.0,76.92,29.41,76.92,71.43,200.0,66.67,0.0,1000.0,0.0,111.11,111.11,142.86,142.86,31.25,0.0,1000.0,0.0,38.46,33.47,0.0,0.0,41.67,0.0,76.92,45.45,71.43,58.82,125.0,0.0,142.86,333.33,111.11,111.11,55.56,500.0,142.86,500.0,55.56,200.0,55.56,142.86,125.0,0.0,0.0,166.67,500.0,500.0,0.0,1000.0,0.0,0.0,500.0,1000.0,250.0,166.67,0.0,0.0,200.0,125.0,111.11,142.86,62.5,166.67,1000.0,100.0,76.92,500.0,333.33,0.0,76.92,83.33,333.33,200.0,90.91,333.33,125.0,166.67,333.33,111.11,90.91,250.0,200.0,1000.0,1000.0,1000.0,0.0,142.86,250.0,50.0,0.0,41.67,200.0,500.0,333.33,500.0,500.0,71.43,0.0,500.0,0.0,500.0,162.75,100.0,41.67,0.0,33.33,0.0,58.44,500.0,0.0,0.0,76.92,41.67,45.45,100.0,500.0,66.4,74.86,76.92,100.0,333.33,50.1,45.45,76.92,62.5
324,333.33,111.11,1000.0,90.91,76.92,83.33,1000.0,100.0,200.0,58.82,1552.0,83.33,0.0,0.0,0.0,125.0,200.0,166.67,250.0,500.0,0.0,17.54,0.0,125.0,100.0,125.5,0.0,30.3,76.92,0.0,0.0,250.0,0.0,38.46,200.0,142.86,333.33,71.43,166.67,142.86,200.0,90.91,333.33,27.78,76.92,142.86,0.0,100.0,62.5,71.43,333.33,250.0,62.5,250.0,58.82,500.0,76.92,200.0,66.67,76.92,0.0,333.33,35.71,52.63,333.33,200.0,76.92,76.92,111.11,76.92,1000.0,52.63,166.67,0.0,100.0,111.11,125.0,200.0,35.71,125.0,142.86,200.0,100.0,500.0,125.0,83.33,142.86,250.0,76.92,500.0,100.0,40.0,333.33,43.48,125.0,45.45,26.32,90.91,200.0,500.0,55.56,333.33,90.91,500.0,166.67,0.0,125.0,90.91,500.0,58.82,55.56,76.92,0.0,200.0,76.92,0.0,0.0,250.0,83.33,111.11,100.0,90.91,1560.0,46.26,22.73,76.92,1000.0,62.5,166.67,1000.0,0.0,333.33,388.0,250.0,47.62,37.04,366.67,43.48,180.0,100.0
325,91.27,1000.0,90.91,250.0,333.33,1000.0,0.0,250.0,76.92,166.67,166.67,500.0,142.86,0.0,0.0,0.0,250.0,0.0,0.0,167.33,90.91,250.0,37.04,32.26,1000.0,90.91,500.0,100.0,142.86,333.33,37.04,142.86,32.39,55.56,100.0,166.67,250.0,41.67,0.0,0.0,250.0,333.33,0.0,83.33,166.67,200.0,52.63,333.33,0.0,83.33,0.0,0.0,333.33,250.0,55.56,200.0,333.33,166.67,200.0,55.56,37.04,50.0,333.33,90.91,90.91,125.0,111.11,500.0,111.11,1000.0,1000.0,142.86,125.0,111.11,200.0,0.0,100.0,62.5,250.0,32.26,142.86,90.91,1000.0,33.33,90.91,250.0,83.67,66.67,0.0,0.0,125.0,41.67,90.91,250.0,100.0,250.0,200.0,500.0,200.0,166.67,500.0,0.0,0.0,1000.0,200.0,90.91,1000.0,250.0,76.92,142.86,83.33,125.0,55.56,24.37,34.48,111.11,90.91,47.62,83.33,270.0,200.0,333.33,0.0,776.0,142.86,66.67,166.67,90.91,251.0,0.0,166.67,125.0,336.0,142.86,111.11,90.0,0.0,142.86,190.0,200.0
326,125.0,200.0,90.91,90.91,66.67,125.0,0.0,38.46,250.0,83.33,0.0,26.32,50.0,0.0,0.0,0.0,111.11,250.0,47.62,142.29,500.0,125.0,166.67,31.25,333.33,200.0,200.0,125.0,0.0,333.33,250.0,1000.0,71.43,0.0,333.33,0.0,55.56,250.0,28.57,125.0,28.57,0.0,58.82,125.0,200.0,0.0,333.33,0.0,52.63,0.0,250.0,66.67,0.0,111.11,45.45,100.0,76.92,0.0,62.5,76.92,250.0,500.0,62.5,58.82,111.11,200.0,41.67,83.33,0.0,100.0,62.5,90.91,0.0,142.86,0.0,500.0,333.33,55.56,500.0,0.0,1000.0,333.33,62.5,33.33,62.5,58.82,500.0,111.11,100.0,166.67,41.67,100.0,100.0,71.43,142.86,66.67,58.82,333.33,200.0,100.0,38.46,83.33,333.33,40.0,17.54,200.0,166.67,55.56,142.86,41.67,100.0,202.4,125.0,500.0,62.5,62.5,47.62,66.67,83.33,766.0,133.0,1000.0,66.67,0.0,1000.0,90.91,111.11,40.0,0.0,166.67,0.0,105.2,0.0,94.91,77.14,127.11,90.91,111.11,125.0,222.0
327,37.04,1000.0,142.86,55.56,500.0,0.0,0.0,166.67,83.33,0.0,45.45,66.67,90.91,83.33,250.0,0.0,66.67,166.67,58.82,71.43,76.92,333.33,0.0,142.86,166.67,200.0,250.0,0.0,1000.0,43.48,83.33,100.0,62.5,71.43,0.0,52.63,200.0,62.5,45.45,58.82,200.0,76.92,66.67,250.0,0.0,1000.0,111.11,41.67,40.0,125.0,52.63,200.0,0.0,0.0,1000.0,66.67,111.11,50.0,111.11,62.5,166.67,125.0,0.0,90.91,23.81,76.92,250.0,0.0,0.0,166.67,111.11,1000.0,111.11,35.71,0.0,333.33,58.82,55.56,250.0,41.67,142.86,500.0,111.11,66.67,90.91,200.0,66.67,90.91,50.0,40.0,55.56,62.5,38.46,333.33,37.04,125.0,58.82,23.81,58.82,41.67,100.0,66.67,40.0,250.0,71.43,125.0,47.62,71.43,76.92,45.45,166.67,0.0,1000.0,0.0,0.0,142.86,71.43,62.5,83.33,500.0,166.67,21.74,26.32,0.0,333.33,0.0,81.23,55.56,502.0,0.0,125.0,780.0,66.67,333.33,1140.0,251.0,142.86,277.5,0.0,0.0
328,250.0,58.82,250.0,55.56,66.67,40.0,27.78,58.82,0.0,50.0,62.5,0.0,71.43,166.67,333.33,62.5,0.0,41.67,83.33,55.56,0.0,83.33,52.63,142.86,58.82,333.33,33.33,0.0,0.0,100.0,250.0,250.0,83.33,0.0,142.86,0.0,0.0,58.82,500.0,200.0,0.0,0.0,40.0,125.0,83.33,83.33,125.0,71.43,83.33,83.33,500.0,62.5,0.0,76.92,0.0,45.45,45.45,0.0,43.48,200.0,0.0,0.0,43.48,111.11,200.0,1000.0,41.67,58.82,62.5,41.67,1004.0,125.0,32.26,1000.0,250.0,142.86,100.0,52.63,50.0,58.82,41.67,41.83,40.0,43.48,27.78,40.0,30.3,62.5,47.62,52.63,100.0,90.91,66.67,90.91,90.91,31.25,111.11,83.33,111.11,66.67,83.33,100.0,83.33,66.93,40.0,58.82,500.0,166.67,142.86,22.22,111.11,0.0,70.13,250.0,77.05,47.62,76.92,111.11,500.0,0.0,0.0,125.0,333.33,100.4,0.0,333.33,0.0,80.92,0.0,166.67,166.67,0.0,71.43,0.0,200.8,1000.0,142.86,333.33,37.04,251.0
329,62.5,58.82,58.82,200.0,90.91,43.48,83.33,35.71,41.67,76.92,100.0,0.0,166.67,52.63,500.0,83.33,76.92,43.48,18.87,0.0,45.45,100.0,0.0,0.0,47.62,500.0,33.33,200.0,100.0,275.0,100.0,50.0,125.0,500.0,100.0,50.0,0.0,0.0,24.39,83.33,100.4,142.86,58.82,125.0,100.0,76.92,83.33,142.86,90.91,1000.0,58.82,212.0,50.0,90.91,0.0,58.82,35.71,142.86,166.67,55.56,111.11,37.04,66.67,58.82,58.82,55.56,62.5,55.56,71.43,27.78,45.45,76.92,40.0,58.82,62.5,111.11,76.92,50.0,0.0,32.26,500.0,66.67,0.0,0.0,0.0,41.67,0.0,0.0,142.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,71.43,0.0,27.03,0.0,0.0,166.67,0.0,0.0,45.45,111.11,40.0,228.8,55.56,142.86,142.86,83.33,35.71,40.0,0.0,25.0,111.11,0.0,0.0,66.67,0.0,55.56,100.0,45.45,76.92,111.11,166.67,111.11,250.0,76.92,0.0,76.92,111.11
330,45.45,111.11,47.62,66.67,333.33,71.43,125.0,52.63,55.56,1000.0,111.11,500.0,0.0,125.0,0.0,50.0,250.0,66.67,200.0,166.67,125.0,0.0,71.43,1000.0,83.33,250.0,62.5,43.48,76.92,318.0,166.67,66.67,1000.0,500.0,142.86,166.67,125.0,0.0,125.0,35.71,333.33,142.86,71.43,0.0,58.82,33.33,1000.0,1000.0,166.67,43.48,250.0,318.0,1004.0,166.67,0.0,142.86,142.86,47.62,55.56,45.45,40.0,62.5,167.33,45.45,58.82,24.39,333.33,76.92,200.0,250.0,50.0,27.78,200.0,41.67,200.0,100.0,0.0,0.0,22.73,0.0,0.0,0.0,45.45,41.67,100.0,0.0,125.0,333.33,90.91,333.33,71.43,50.0,37.04,47.62,200.0,90.91,111.11,29.41,62.5,34.48,33.33,62.5,55.56,0.0,66.67,0.0,47.62,66.67,0.0,58.82,90.91,55.56,0.0,47.62,55.78,0.0,500.0,333.33,58.82,30.3,500.0,0.0,100.0,100.0,200.0,0.0,0.0,502.0,38.46,30.3,1000.0,50.0,66.67,0.0,58.82,35.71,83.33,1000.0,83.33,38.46
331,58.82,0.0,41.67,0.0,0.0,500.0,0.0,0.0,250.0,0.0,0.0,333.33,500.0,0.0,125.0,111.11,200.8,142.86,250.0,200.0,43.48,90.91,33.33,0.0,45.45,62.5,0.0,111.11,250.0,500.0,0.0,500.0,0.0,41.67,38.62,250.0,125.0,166.67,250.0,500.0,83.33,58.82,250.0,100.0,27.78,200.0,0.0,76.92,125.0,100.0,0.0,45.45,124.5,0.0,333.33,0.0,0.0,62.5,0.0,0.0,71.43,90.91,0.0,0.0,100.0,34.48,250.0,0.0,200.0,1000.0,166.67,0.0,0.0,500.0,0.0,0.0,1000.0,55.56,55.56,250.0,125.0,142.86,90.91,50.0,58.82,50.0,111.11,166.67,37.04,31.25,45.45,62.5,31.25,200.0,62.5,100.0,76.92,166.67,37.04,71.43,41.67,125.0,55.56,50.0,45.45,111.11,90.91,41.67,47.62,76.92,90.91,55.56,200.0,40.0,500.0,333.33,0.0,0.0,90.91,45.45,1000.0,0.0,1000.0,111.11,58.82,45.45,100.0,0.0,90.91,0.0,125.0,0.0,0.0,142.86,100.0,62.5,0.0,37.04,47.62,76.92
332,500.0,21.74,0.0,33.33,90.91,62.5,20.41,26.32,0.0,111.11,500.0,125.0,83.33,0.0,111.11,1000.0,71.43,0.0,200.0,90.91,0.0,500.0,58.82,45.45,333.33,90.91,0.0,182.46,338.29,1000.0,90.91,0.0,76.92,0.0,332.0,0.0,58.82,31.25,0.0,0.0,55.56,0.0,66.67,125.0,250.0,0.0,58.82,1000.0,0.0,0.0,200.0,333.33,425.33,45.45,333.33,43.48,19.61,0.0,66.67,23.26,0.0,0.0,35.71,30.3,0.0,0.0,26.32,76.92,111.11,90.91,166.67,76.92,33.33,0.0,19.61,50.0,76.92,26.32,76.92,37.04,62.5,25.64,166.67,500.0,500.0,166.67,1000.0,333.33,500.0,0.0,100.0,333.33,0.0,83.33,500.0,500.0,62.75,166.67,500.0,142.86,500.0,1000.0,333.33,52.63,166.67,35.71,166.67,250.0,27.03,200.0,166.67,83.33,100.0,142.86,100.0,0.0,0.0,0.0,125.0,111.11,33.33,250.0,0.0,200.0,333.33,166.67,136.0,83.33,333.33,55.56,100.0,37.04,0.0,62.5,76.92,200.0,142.86,0.0,125.0,83.33
