stat_bytes_avail,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
460,694900867072,694253944832,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736341635072,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
461,694900867072,694253944832,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736341635072,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
462,694900867072,694253944832,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736341635072,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
463,694900867072,694253944832,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736341635072,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
464,694900867072,694253944832,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736341635072,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
465,694900867072,694253944832,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736341635072,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
466,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736341635072,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
467,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736341635072,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
468,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736341635072,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
469,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736341635072,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
470,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
471,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
472,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
473,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
474,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
475,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
476,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
477,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
478,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709405679616,716831817728,663822245888,645726838784,732051472384,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
479,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709406072832,716831817728,663822245888,645726838784,732051472384,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
480,694900867072,694249750528,702520254464,715884019712,697727078400,672383926272,769112817664,673732567040,704666374144,664926494720,742602579968,709406072832,716831817728,663822245888,645726838784,732050427904,708792901632,736339578880,657495838720,698330492928,714250051584,712001368064,677297029120,669269872640,710221701120,728534990848,702589038592,622184452096,723151679488,682156392448,729977597952,725084844032,698210680832,681429106688,692027240448,705321119744,712490708992,653071605760,657175228416,735384084480
