subop_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
166,160719658759,188397258000,163046487428,154805792947,186743037510,195826462174,133894695151,166412097325,173344052690,167815569318,159726143613,162231258064,144899586153,182102484323,186673754956,134485426434,160175738040,102949542805,201355985480,145237124570,160503931892,148012719376,172240885719,161730388613,125772586776,126289512042,188971024574,205165865777,138965413066,167020202414,138938611568,166496053173,157767123864,154842045370,172209535785,152170402412,158995029720,194687888463,135731524904,147625790547
167,160719912046,188397486930,163046955030,154806070583,186743310274,195826744680,133894855889,166412297031,173344310838,167815778767,159726362802,162231258064,144899815078,182102698640,186673988754,134485426434,160175957233,102949718155,201356175438,145237835726,160504078014,148012826537,172240978264,161730388613,125772669582,126289667913,188971141474,205165865777,138965525095,167020333926,138938791789,166497071197,157767304084,154842230465,172209740359,152170592372,158995151489,194688097912,135731675903,147625902578
168,160719931529,188397525897,163046984256,154806109550,186743349241,195826817743,133894909468,166412297031,173344359548,167815832348,159726411511,162231258064,144899849175,182102732735,186674061818,134485426434,160176025427,102949752251,201356229014,145237918532,160504272848,148013021376,172241285124,161730398355,125772888767,126289828647,188971448336,205166708433,138965671223,167020567723,138938864851,166497115035,157767323568,154842279173,172209818294,152170645950,158995229423,194688175846,135731748967,147625999998
169,160720111753,188397847377,163047213184,154806304387,186743607401,195827153831,133895114048,166412297031,173344661545,167816158698,159726616090,162232125082,144900078102,182102981147,186674344333,134485431305,160176234877,102949888632,201356487165,145238113365,160504272848,148013250312,172241504311,161731206929,125773093344,126290072190,188971838001,205167093224,138965734543,167020903811,138939098657,166497343970,157767567110,154842508106,172210061842,152170850522,158995575256,194688424259,135731958417,147626228933
170,160720564737,188398241922,163047427499,154806586894,186744045774,195827485047,133895294273,166412297031,173345104797,167816431467,159726922954,162232402715,144900214482,182103288016,186674670683,134486249625,160176346910,102950063985,201356857336,145238381266,160504272848,148013260054,172241533537,161731255638,125773093344,126290101416,188971881837,205167190639,138965734543,167020923294,138939405519,166497777486,157767596334,154842776006,172210446645,152171162256,158995692159,194688809057,135732245802,147626565028
171,160720628056,188398344212,163047719752,154806596636,186744167548,195827582462,133895333241,166412297031,173345187603,167816485046,159727000890,162232470908,144900214482,182103390301,186674758360,134486298335,160176346910,102950146791,201356954748,145238449459,160504272848,148013372087,172241635825,161731435864,125773093344,126290174478,188971993866,205167302670,138965900154,167021001222,138939488325,166497826196,157767620689,154842834458,172210490484,152171201223,158995964933,194688916217,135732313996,147626633222
172,160720667024,188398383180,163047758718,154806596636,186744201644,195827626300,133895381949,166412584411,173345226571,167816543497,159727034987,162232519618,144900214482,182103448749,186674821682,134486317818,160176346910,102950156533,201357008326,145238498169,160504935289,148013523086,172241855012,161731601477,125773117699,126290374182,188972271501,205167536465,138966163184,167021235020,138939537032,166497879776,157767620689,154842853942,172210539194,152171249932,158996013643,194688989282,135732377319,147626696544
173,160720881337,188398655952,163047973032,154806596636,186744474413,195827830877,133895571915,166412584411,173345387313,167816826009,159727239567,162232763167,144900214482,182103775100,186675050617,134486527266,160176687879,102950278306,201357251863,145238683265,160505232413,148013800729,172242259294,161731883992,125773643744,126290544661,188972563744,205167857939,138966474923,167021488310,138939726993,166498113583,157768244154,154843034165,172210846059,152171410668,158996174382,194689184111,135732528318,147626891384
174,160721197939,188399026138,163048309117,154807220114,186744912796,195828201056,133895854425,166413699846,173345387313,167817132878,159727643847,162233099262,144900282674,182104237831,186675406180,134486819522,160176687879,102950443911,201357685368,145238946297,160505305476,148013844566,172242356713,161731952185,125773697324,126290607982,188972607582,205168043029,138966509019,167021619820,138940014377,166498508131,157768580247,154843146194,172211216247,152171698045,158996583536,194689184111,135732815701,147627159286
175,160721241774,188399065105,163048377310,154807244468,186744980986,195828288731,133895898264,166413753424,173345387313,167817230298,159727726651,162233172323,144900384964,182104320635,186675469493,134486863360,160176785298,102950512104,201357865590,145239082683,160505324960,148013868921,172242390809,161731981411,125773702195,126290632337,188972636807,205168067382,138966533374,167021649045,138940043600,166498576325,157768682530,154843146194,172211299053,152171785720,158996680956,194689227949,135732893636,147627281060
176,160721309966,188399133298,163048430890,154807298047,186745034566,195828337438,133895922619,166413782649,173345387313,167817254651,159727814329,162233230774,144900599285,182104418051,186675488975,134486882844,160176950912,102950531586,201357885074,145239097296,160505782822,148014000438,172242848663,161732341859,125773989577,126290983047,188973089792,205168637261,138966879211,167021829264,138940097180,166498654260,157768726365,154843146194,172211323408,152171819817,158996710182,194689227949,135732913120,147627300543
177,160721694758,188399615521,163048883875,154807731556,186745307336,195828844002,133896307420,166414250254,173345640600,167817649195,159728165035,162233586352,144901422445,182104895394,186675854293,134487189714,160177749750,102950760510,201358313704,145239447997,160506109169,148014000438,172243179874,161732590278,125774208762,126291289918,188973557389,205168992834,138967088660,167021829264,138940423514,166499053681,157769086813,154843414094,172211717952,152172287414,158997119339,194690241079,135733210244,147627758402
178,160721923688,188399898029,163049078711,154807926391,186745331691,195829092409,133896482774,166414503542,173346629394,167817883001,159728398835,162233859122,144901636762,182105046394,186676209865,134487379680,160177968942,102950760510,201358562115,145239696408,160506162749,148014000438,172243223711,161732668212,125774252600,126291328886,188973664545,205169104862,138967137370,167021829264,138940647572,166499316714,157769335229,154843906054,172211971238,152172496862,158997406722,194690538200,135733414826,147627982466
179,160722011359,188399990578,163049190740,154807999452,186745331691,195829150856,133896546097,166414586347,173346712200,167817956065,159728457287,162233932187,144901685469,182105046394,186676287800,134487389422,160178032264,102951043021,201358620563,145239740247,160506230941,148014292695,172243296775,161732716921,125774262341,126291362983,188973708382,205169187667,138967176337,167021931548,138940730372,166499384907,157769398551,154843906054,172212039430,152172560182,158997470044,194690621005,135733458665,147628036046
180,160722133131,188400141573,163049293027,154808130966,186745429108,195829301853,133896638645,166414742216,173346833971,167818072966,159728593672,162234088055,144901821854,182105046394,186676433926,134487472229,160178168650,102951072246,201358820264,145239818183,160506304003,148014575208,172243369835,161732789984,125774364629,126291440918,188973849632,205169280213,138967264014,167021931548,138940842401,166499492069,157769505710,154844061921,172212195299,152172681953,158997577203,194690762260,135733536601,147628075013
181,160722133131,188400161056,163049336866,154808140708,186745672651,195829335948,133896658129,166414761700,173346887550,167818111933,159728627769,162234102667,144901836466,182105046394,186676458280,134487520939,160178231971,102951130697,201358883583,145239896117,160506596252,148014877209,172243705923,161733121211,125774588688,126291567562,188974146758,205169616301,138967444238,167022374786,138940876495,166499531037,157769525194,154844188563,172212258621,152172730661,158997635653,194690874290,135733619408,147628128594
182,160722133131,188400555602,163049682702,154808437831,186746383802,195829720744,133896891930,166415049080,173347218772,167818326251,159728924889,162234458235,144902080008,182105046394,186676843081,134487803451,160178572940,102951335275,201359331700,145240232209,160506659573,148014930789,172243769245,161733184532,125774613042,126291664979,188974302624,205169816005,138967522174,167022964161,138941076199,166499740485,157769754123,154844607464,172212390135,152173047260,158997981488,194691249351,135733663245,147628342914
183,160722133131,188400618924,163049765508,154808501154,186746451995,195829798676,133896964992,166415122144,173347267481,167818394445,159729017436,162234545910,144902157941,182105051265,186676955109,134487852159,160178660618,102951403462,201359433983,145240319886,160506907989,148015149983,172243954337,161733398855,125774759167,126291869559,188974507204,205170088768,138967731623,167023173609,138941076199,166499833034,157769836928,154844695140,172212390135,152173139807,158998049680,194691322416,135733663245,147628406235
184,160722133131,188400940405,163050062617,154808764186,186746807573,195829900960,133897232893,166415399786,173347540254,167818735409,159729226887,162234721263,144902372257,182106210530,186677149943,134488046993,160178831103,102951549589,201359774944,145240514721,160506966439,148015208434,172243988432,161733467049,125774817618,126291913397,188974507204,205170171572,138967751107,167023261282,138941115166,166500120418,157770075597,154845031235,172212390135,152173271312,158998327322,194691682858,135733663245,147628713102
185,160722147744,188401057307,163050130808,154808827507,186746914732,195830300376,133897266988,166415448496,173347603575,167818803602,159729314564,162234794327,144902425837,182106283591,186677242488,134488081089,160178904168,102951588554,201359891842,145240612141,160506966439,148015218176,172243988432,161733471920,125774817618,126291918268,188974507204,205170181313,138967751107,167023261282,138941115166,166500183740,157770143789,154845114041,172212390135,152173363858,158998380903,194691770530,135733663245,147628776422
186,160722147744,188401067048,163050145420,154808837249,186746919603,195830319860,133897276730,166415458238,173347613317,167818832828,159729319435,162234799198,144902430707,182106298204,186677257101,134488081089,160178909039,102951588554,201359906455,145240612141,160507190500,148015398401,172244129685,161733730074,125774992969,126292079010,188974507204,205170458951,138967941074,167023529175,138941115166,166500183740,157770148660,154845118912,172212395006,152173368728,158998385774,194691775401,135733663245,147628800776
