op_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
312,164855308656,138474160336,154596950136,148284658008,135677030552,154598041176,112679096528,181604831784,142516142560,189658259960,115326914976,147796480320,157211652688,177168503392,191403221320,151556514016,150492049544,178394886440,164191793464,177598079448,144467325208,159508832568,172315291768,191574925552,183919854176,163578229032,128875122968,198266049208,156773544248,172455477488,149005820288,127008461568,164097614088,185494987272,156659409136,162580881808,148093059504,175822618936,229995520624,134882881760
313,164855595376,138474377424,154597298296,148284854616,135677112472,154598258264,112679170256,181605790248,142516302304,189658460664,115327033760,147796627776,157211779664,177168663136,191403360584,151556628704,150492049544,178395021608,164191908152,177598300632,144467325208,159508988216,172315467896,191575085296,183919927904,163578261800,128875245848,198266278584,156773703992,172455645424,149005955456,127008592640,164097716488,185495138824,156659527920,162581074320,148093194672,175822663992,229995774576,134883029216
314,164855804272,138474524880,154597499000,148285034840,135677112472,154598483544,112679391440,181606240808,142516543968,189658735096,115327205792,147796808000,157211939408,177168888416,191403598152,151556837600,150492082312,178395255080,164192010552,177598517720,144467861784,159508988216,172315791480,191575511280,183921029728,163578319144,128875454744,198266663608,156774039864,172455891184,149006188928,127008817920,164097962248,185495474696,156659740912,162581356944,148093419952,175822663992,229996089968,134883246304
315,164855886192,138474598608,154597568632,148285141336,135677112472,154598602328,112679489744,181606433320,142516670944,189658911224,115327381920,147797033280,157212209744,177169142368,191403790664,151557062880,150492909704,178395439400,164192313656,177598788056,144468013336,159508988216,172315955320,191575679216,183921226336,163578319144,128875589912,198266888888,156774232376,172455891184,149006377344,127008920320,164098130184,185495679496,156659929328,162581565840,148093612464,175822688568,229996397168,134883442912
316,164855927152,138474635472,154597601400,148285202776,135677153432,154598655576,112679510224,181606474280,142516716000,189658976760,115327488416,147797188928,157212332624,177169281632,191403954504,151557239008,150493094024,178395599144,164192387384,177598931416,144468029720,159508988216,172315971704,191575695600,183921242720,163578319144,128875610392,198266905272,156774240568,172455891184,149006496128,127009059584,164098322696,185495679496,156660060400,162581655952,148093727152,175823454520,229996548720,134883565792
317,164855955824,138474639568,154597630072,148285219160,135677153432,154598667864,112679522512,181606498856,142516744672,189659001336,115327500704,147797201216,157212340816,177169281632,191403974984,151557263584,150493098120,178395619624,164192407864,177598955992,144468042008,159508988216,172315992184,191575748848,183921316448,163578364200,128875655448,198266946232,156774281528,172455891184,149006520704,127009100544,164098367752,185495679496,156660084976,162581688720,148093751728,175823692088,229996601968,134883586272
318,164856058224,138474746064,154597769336,148285321560,135677153432,154598786648,112679620816,181606609448,142516859360,189659152888,115327533472,147797250368,157212373584,177169293920,191404056904,151557308640,150493143176,178395693352,164192473400,177598992856,144468066584,159508988216,172316016760,191575769328,183921349216,163578364200,128875680024,198266979000,156774302008,172455919856,149006553472,127009141504,164098416904,185495679496,156660125936,162581721488,148093784496,175823769912,229996638832,134883614944
319,164856058224,138474848464,154597937272,148285497688,135677153432,154598950488,112679747792,181606916648,142516998624,189659300344,115327533472,147797258560,157212377680,177169293920,191404061000,151557320928,150493167752,178395697448,164192485688,177598992856,144468148504,159509020984,172316143736,191575896304,183921537632,163579134248,128875807000,198267122360,156774449464,172456333552,149006590336,127009170176,164098482440,185495720456,156660170992,162581795216,148093837744,175823819064,229996700272,134883647712
320,164856111472,138475016400,154598125688,148285727064,135677792408,154599147096,112679899344,181607133736,142517211616,189659300344,115327668640,147797467456,157212508752,177169293920,191404224840,151557505248,150493302920,178395853096,164192694584,177599209944,144468410648,159509967160,172316389496,191576285424,183921922656,163579453736,128876114200,198267441848,156774695224,172456333552,149006709120,127009243904,164098650376,185495720456,156660310256,162581942672,148093989296,175824007480,229996720752,134883815648
321,164856205680,138475139280,154598240376,148285874520,135677907096,154599249496,112679977168,181607293480,142517371360,189659603448,115327906208,147797717312,157212832336,177169384032,191404687688,151557808352,150493630600,178396188968,164192952632,177599463896,144468545816,159510135096,172316397688,191576412400,183922090592,163579580712,128876220696,198267679416,156774854968,172456702192,149006934400,127009456896,164098978056,185496465928,156660588784,162582290832,148094202288,175824408888,229996720752,134884040928
322,164856508784,138475249872,154598355064,148285923672,135677968536,154599290456,112680026320,181607395880,142517449184,189659615736,115328024992,147797860672,157212959312,177169384032,191404904776,151557980384,150493814920,178396451112,164192964920,177599697368,144468570392,159510204728,172316397688,191576482032,183922147936,163579638056,128876249368,198267749048,156774883640,172456775920,149006975360,127009555200,164099170568,185496678920,156660732144,162582446480,148094390704,175824560440,229996720752,134884143328
323,164856508784,138475339984,154598563960,148286194008,135678247064,154599323224,112680181968,181607670312,142517613024,189660058104,115328057760,147797877056,157212983888,177169384032,191404941640,151558000864,150493847688,178396487976,164193128760,177599750616,144468840728,159510495544,172316397688,191576768752,183922393696,163579908392,128876384536,198267974328,156775129400,172457124080,149006975360,127009579776,164099203336,185496699400,156660740336,162582466960,148094431664,175824585016,229996720752,134884176096
324,164857098608,138475339984,154598695032,148286366040,135678406808,154599323224,112680292560,181607846440,142517772768,189660291576,115328237984,147798106432,157213200976,177169891936,191405093192,151558222048,150494122120,178396713256,164193153336,177599971800,144468922648,159510651192,172316500088,191576932592,183922553440,163580072232,128876437784,198268179128,156775272760,172457267440,149007384960,127009788672,164099383560,185497002504,156660998384,162582598032,148094632368,175824888120,229997769328,134884274400
325,164857160048,138475339984,154598772856,148286456152,135678451864,154599741016,112680349904,181607977512,142517858784,189660381688,115328369056,147798262080,157213409872,177170379360,191405093192,151558349024,150494257288,178396950824,164193165624,177600201176,144469041432,159510757688,172316500088,191577092336,183922659936,163580186920,128876613912,198268322488,156775391544,172457398512,149007544704,127009903360,164099571976,185497174536,156661035248,162582794640,148094779824,175825088824,229998047856,134884503776
326,164857229680,138475634896,154598817912,148286488920,135678472344,154599773784,112680399056,181608022568,142517883360,189660430840,115328467360,147798364480,157213553232,177170526816,191405093192,151558422752,150494351496,178397049128,164193165624,177600307672,144469045528,159510765880,172316500088,191577096432,183922672224,163580191016,128876613912,198268322488,156775391544,172457406704,149007638912,127010009856,164099694856,185497330184,156661317872,162582827408,148094865840,175825228088,229998256752,134884548832
327,164857237872,138475634896,154598826104,148286513496,135678484632,154599790168,112680407248,181608034856,142517891552,189660439032,115328467360,147798368576,157213561424,177170530912,191405093192,151558422752,150494351496,178397057320,164193165624,177600311768,144469106968,159510823224,172316500088,191577153776,183922737760,163580264744,128876642584,198268392120,156775436600,172457468144,149007651200,127010030336,164099698952,185497338376,156661321968,162582827408,148094865840,175825236280,229998260848,134884548832
328,164857667952,138476077264,154599051384,148286816600,135678832792,154600150616,112680448208,181608460840,142518231520,189660897784,115328541088,147798425920,157213586000,177170608736,191405117768,151558508768,150494396552,178397200680,164193165624,177600369112,144469315864,159511048504,172316811384,191577366768,183922954848,163580498216,128876794136,198268584632,156775604536,172457689328,149007704448,127010112256,164099764488,185497391624,156661379312,162582827408,148094947760,175825293624,229998379632,134884561120
329,164857811312,138476155088,154599051384,148286910808,135678873752,154600314456,112680763600,181608591912,142518383072,189661102584,115328713120,147798540608,157213811280,177170801248,191405293896,151558664416,150494548104,178397442344,164193390904,177600442840,144469496088,159511339320,172317765752,191577366768,183923311200,163580854568,128876994840,198268584632,156775874872,172458025200,149007978880,127010247424,164100022536,185497596424,156661510384,162582827408,148095152560,175825432888,229998695024,134884561120
330,164857868656,138476212432,154599063672,148286972248,135678955672,154600375896,112680804560,181608661544,142518419936,189661172216,115328872864,147798540608,157214065232,177171157600,191406129480,151558861024,150494777480,178397753640,164194111800,177600516568,144469516568,159511372088,172317782136,191577428208,183923319392,163580875048,128877011224,198268584632,156775891256,172458029296,149008228736,127010472704,164100296968,185497911816,156661752048,162583466384,148095377840,175825805624,229999092336,134885023968
331,164857868656,138476212432,154599063672,148286972248,135678955672,154600375896,112680804560,181608661544,142518419936,189661176312,115328897440,147798540608,157214085712,177171165792,191406158152,151558901984,150494789768,178397770024,164194115896,177600516568,144469549336,159511417144,172317810808,191577428208,183923397216,163580911912,128877060376,198268641976,156775919928,172458074352,149008245120,127010489088,164100305160,185497920008,156661776624,162583478672,148095386032,175825830200,229999121008,134885028064
332,164857966960,138476327120,154599071864,148287062360,135679025304,154600502872,112680906960,181608837672,142518530528,189661323768,115328950688,147798540608,157214167632,177171223136,191406215496,151558959328,150494834824,178397827368,164194193720,177600516568,144469582104,159511445816,172317851768,191577428208,183923421792,163580940584,128877076760,198268678840,156775944504,172458123504,149008290176,127010546432,164100354312,185497989640,156661833968,162583540112,148095414704,175825875256,229999190640,134885073120
