op_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
419,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
420,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
421,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
422,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
423,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
424,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
425,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
426,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
427,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
428,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
429,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
430,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
431,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
432,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
433,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
434,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
435,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
436,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
437,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
438,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
439,164862877696,138480193536,154603913216,148291379200,135682908160,154604773376,112684154880,181613899776,142522548224,189666762752,115332403200,147803443200,157218676736,177176248320,191411904512,151563427840,150499307520,178402852864,164199018496,177606275072,144474025984,159516073984,172323037184,191583838208,183928713216,163585536000,128880959488,198275223552,156780273664,172463337472,149012439040,127014502400,164105285632,185503428608,156666544128,162588229632,148099629056,175831031808,230005981184,134889205760
