%util,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
85,98.04,101.01,99.01,101.01,101.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.01,101.01,833.33,101.01,101.01,102.04,99.01,99.01,99.01,100.0,99.01,100.0,102.04,100.0,102.04,100.0,100.0,100.0,100.0,100.0,99.01,100.0,101.01,100.0,101.01,100.0,99.01,102.04,102.04,100.0,100.0,100.0,100.0,100.0,99.01,100.0,100.0,101.01,101.01,101.89,100.0,99.41,101.01,102.04,99.01,101.01,100.0,99.01,101.01,100.0,101.01,100.0,100.4,101.01,100.4,100.0,103.09,100.0,101.01,101.01,100.0,98.04,99.01,100.0,102.04,102.04,99.01,101.01,102.04,103.09,98.04,100.0,101.01,101.01,101.01,99.01,101.01,100.0,100.0,100.0,101.01,101.01,100.0,100.0,100.0,101.01,101.01,101.01,100.0,101.01,101.01,99.01,100.4,101.01,100.0,100.0,100.0,99.01,99.01,100.0,99.01,101.01,101.01,100.0,99.01,100.4,99.01,100.0,100.0,100.0,100.0,99.01,111.11,99.01,102.04,101.01,101.01,100.0,156.25,101.01,99.01,102.04,100.0,100.0,99.01,101.01,100.0,101.01
86,103.51,99.01,100.0,101.01,101.01,100.0,99.01,101.01,101.01,98.04,101.01,374.24,250.67,169.52,100.0,261.78,101.01,100.0,101.01,100.0,102.04,101.01,100.0,101.01,98.04,101.01,99.01,101.01,101.01,99.01,100.0,100.0,101.01,101.01,100.0,100.0,100.0,100.4,100.0,100.0,100.0,101.01,99.01,99.01,102.04,100.0,102.04,101.01,100.0,101.01,100.0,100.0,101.01,102.04,100.4,100.0,100.0,101.01,100.0,101.01,101.01,99.01,100.0,100.0,100.0,99.01,101.01,100.0,100.0,100.0,100.0,99.01,100.0,100.0,101.01,100.0,99.01,100.0,101.01,101.01,100.0,100.0,101.01,100.0,101.01,101.01,100.0,100.0,101.01,100.0,102.04,100.0,101.01,100.0,99.01,100.0,100.0,101.01,101.01,100.0,100.0,102.04,100.0,100.0,99.01,100.0,101.01,99.01,100.0,101.01,100.4,99.01,101.01,100.0,100.0,795.29,184.16,100.0,100.0,98.04,101.01,102.04,100.0,99.01,138.37,115.4,100.0,100.0,101.01,101.01,100.0,101.01,99.01,99.01,100.0,100.0,101.01,99.01,101.01,100.0
87,98.04,100.0,97.09,99.01,99.01,100.0,101.01,101.01,101.01,101.01,282.86,100.0,166.67,500.0,100.0,100.0,100.0,100.4,100.0,100.0,99.01,101.01,101.01,99.01,100.0,100.0,99.01,100.0,99.01,101.01,101.01,100.0,101.01,100.0,100.0,100.0,101.01,101.01,99.01,101.01,101.01,100.0,99.01,102.04,101.01,100.0,101.01,100.0,101.01,101.01,101.01,99.01,100.0,100.0,100.0,100.0,99.01,99.01,101.01,100.0,100.0,100.0,100.0,100.0,100.0,101.01,99.01,100.0,101.41,100.0,101.01,101.01,100.0,101.01,101.01,100.0,101.01,100.0,102.04,100.0,102.04,100.0,102.04,101.01,98.04,99.01,100.0,100.0,100.0,101.01,100.0,100.0,100.0,100.0,101.01,101.01,101.01,100.0,101.01,100.0,100.0,99.01,102.04,101.01,100.0,99.01,101.01,102.04,101.01,100.0,100.61,99.01,98.04,101.01,101.41,99.69,100.0,101.01,100.0,101.01,99.01,254.07,100.0,114.53,100.0,6800.0,101.01,100.0,876.92,101.01,101.01,100.0,101.01,101.01,101.01,100.0,101.01,100.0,101.01,99.01
88,100.0,99.01,101.01,101.01,101.01,100.0,99.01,99.01,100.0,100.0,158.73,100.0,101.01,100.0,100.0,100.0,100.0,238.0,151.92,102.04,101.01,100.0,99.01,101.01,100.0,101.01,102.04,101.01,101.01,99.01,101.01,100.0,101.01,100.0,101.01,100.0,101.01,101.01,99.01,100.0,147.84,100.0,100.0,101.01,101.01,105.05,100.0,101.41,100.0,100.0,101.01,101.01,100.0,101.01,145.2,100.0,101.01,101.01,99.01,100.0,99.01,101.01,100.0,100.0,101.01,100.0,101.01,99.01,100.0,101.01,101.01,101.01,99.01,101.01,99.01,100.0,101.01,100.0,100.0,100.0,99.01,101.01,99.01,100.0,101.01,101.01,101.01,100.0,101.01,102.04,99.01,101.01,100.0,101.01,100.0,101.01,101.01,100.4,99.01,101.01,100.4,100.0,101.01,99.01,100.0,99.01,100.0,99.01,101.01,101.01,100.4,100.0,99.01,101.01,99.01,100.0,100.4,99.01,101.01,108.12,99.01,101.01,113.64,100.0,101.01,101.01,100.0,100.0,100.0,100.0,99.01,101.01,219.78,313.19,128.37,708.24,248.65,162.05,394.29,100.0
89,98.04,100.0,97.09,100.0,100.0,100.0,100.0,101.01,100.0,101.01,101.01,101.01,99.01,100.0,100.0,100.0,7080.0,101.01,120.78,101.01,100.0,101.01,99.01,99.01,100.4,100.0,100.0,100.0,100.0,100.0,100.0,101.01,101.01,100.4,100.4,102.04,100.0,101.01,101.01,101.01,122.4,13800.0,101.01,101.01,100.0,100.0,101.01,101.01,101.01,100.0,100.0,98.04,101.01,101.01,101.01,99.01,100.0,101.01,100.0,101.01,100.0,100.0,101.01,99.01,100.0,101.01,98.04,101.01,99.01,99.41,101.01,99.01,101.01,99.01,101.01,101.01,100.0,101.01,101.01,101.01,101.01,99.01,100.0,101.01,100.0,99.01,101.01,100.0,100.0,99.01,101.01,101.01,101.01,101.01,100.0,100.0,99.01,98.04,101.01,99.01,98.04,100.0,101.01,100.0,100.0,102.04,100.0,101.01,101.01,101.01,99.01,106.4,101.01,99.01,100.0,101.01,99.6,106.4,123.22,102.8,102.04,100.0,132.94,100.0,101.01,100.0,100.0,368.0,101.01,100.0,101.01,99.01,156.25,169.49,963.08,172.41,175.44,642.35,100.0,1033.33
90,101.01,99.01,100.0,101.01,100.0,100.0,101.01,100.0,101.01,100.0,99.01,101.01,100.0,102.04,100.0,101.01,100.0,100.0,100.0,100.0,99.01,101.01,99.01,100.0,97.09,101.01,100.0,100.0,99.01,99.01,100.0,100.0,99.01,100.0,99.01,101.01,100.0,192.0,98.04,100.0,101.15,100.4,100.0,99.01,144.95,99.01,100.0,100.0,100.0,100.0,102.04,101.01,100.0,99.01,101.01,101.01,100.4,100.0,100.0,100.0,101.01,100.0,100.0,101.01,100.0,100.0,101.01,98.04,100.0,99.01,99.01,99.01,100.0,100.0,100.0,100.0,100.0,102.04,99.01,101.01,100.0,100.0,99.01,101.01,101.01,100.0,100.0,100.0,100.0,100.0,101.01,100.0,100.0,101.01,102.04,101.01,101.01,99.01,100.4,101.01,101.01,99.01,101.01,100.0,100.0,99.01,100.0,101.01,102.04,101.01,101.01,104.0,99.01,128.21,100.0,100.0,101.41,106.36,100.22,99.17,132.56,100.0,101.01,101.01,100.0,100.0,298.98,102.04,98.04,100.0,99.01,116.99,101.41,101.01,100.0,101.01,99.01,101.01,101.01,175.44
91,97.09,101.01,100.0,100.0,99.01,101.01,100.0,100.0,100.0,99.01,100.0,101.01,101.01,100.0,266.8,101.41,102.04,101.01,101.01,234.85,100.0,100.0,99.01,101.01,100.0,100.0,101.01,101.01,102.04,99.01,100.0,99.01,101.01,100.0,102.04,100.0,101.01,222.22,108.8,101.01,101.01,101.01,101.01,101.01,99.26,101.01,101.01,101.01,101.01,101.01,100.0,100.0,101.01,99.01,99.01,99.01,100.0,101.01,101.01,99.01,100.0,99.01,100.0,99.01,100.0,101.01,100.0,102.04,101.01,99.01,101.01,101.01,101.01,100.0,99.01,99.01,100.0,98.04,101.01,99.01,100.0,99.41,101.01,100.0,102.04,100.0,102.04,100.0,103.09,102.04,101.01,100.0,101.01,100.0,100.0,100.0,101.01,102.04,99.6,100.0,100.0,99.01,98.04,101.01,102.04,101.01,102.04,99.01,100.0,100.0,101.01,100.4,105.86,101.01,106.38,100.4,99.01,102.04,100.0,98.04,151.52,99.01,101.01,99.01,100.0,102.04,161.29,101.01,101.01,315.43,324.71,526.32,100.0,101.01,100.0,100.0,101.01,98.04,101.01,100.0
92,99.01,99.01,100.0,99.01,101.01,101.01,100.0,99.01,100.0,101.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,100.0,101.01,101.01,99.01,101.01,100.0,99.01,99.01,99.01,100.0,100.0,101.01,101.01,101.01,100.0,101.01,100.0,99.01,101.01,99.01,101.15,113.04,99.01,100.0,99.6,100.0,98.04,101.01,101.01,100.0,144.8,102.57,100.0,101.01,99.01,101.01,101.01,101.01,101.01,102.04,101.01,101.01,101.01,99.01,100.0,101.01,100.4,100.0,99.01,98.04,99.01,100.0,100.0,100.0,101.01,99.01,101.01,100.0,102.04,101.01,101.01,99.01,101.01,101.01,101.01,100.0,101.01,101.01,102.04,100.0,100.0,100.0,101.01,99.01,101.01,100.0,101.01,101.01,101.01,101.01,100.0,99.41,101.01,101.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,99.01,99.01,102.04,100.0,99.01,101.01,100.0,100.0,100.0,99.01,100.0,100.0,100.0,101.01,100.0,101.01,99.01,101.01,101.01,100.0,166.67,99.01,100.0,99.01,101.01,101.01,102.04,100.0,100.0
93,100.0,99.01,99.01,100.0,100.0,100.0,101.01,100.0,101.01,99.01,101.01,434.0,126.83,150.1,102.04,205.08,100.0,100.0,100.0,102.04,102.04,100.0,100.0,100.0,101.01,99.01,100.0,100.0,101.01,102.04,101.01,101.01,99.01,101.01,101.01,102.04,101.01,101.01,100.23,99.01,100.0,100.4,100.0,103.09,101.01,101.01,100.0,101.01,100.0,101.01,101.01,102.04,99.01,100.0,100.0,100.0,99.01,99.01,100.0,101.01,101.01,103.09,100.0,100.0,100.0,101.01,100.0,100.0,101.01,100.0,101.01,101.01,100.0,100.0,101.01,100.0,102.04,99.01,98.04,101.01,100.0,100.0,98.04,100.0,99.01,100.0,101.01,100.0,101.01,100.0,101.01,99.01,100.0,101.01,100.0,99.01,101.01,100.0,100.0,99.01,100.0,101.01,100.0,100.0,100.0,102.04,100.0,99.01,101.41,100.0,101.01,99.01,99.01,99.41,99.01,147.06,101.01,100.0,102.04,100.0,100.0,99.01,99.01,101.01,1341.54,101.01,101.01,100.0,100.0,100.0,100.0,99.01,101.01,100.0,101.01,99.01,101.01,100.0,101.01,101.01
94,100.0,100.0,100.0,100.0,100.0,100.0,100.4,99.01,99.01,100.0,141.92,101.01,648.89,1050.91,99.01,175.44,101.01,100.0,100.0,98.04,100.0,101.01,99.01,100.0,98.43,98.04,100.0,101.01,100.0,98.43,100.4,101.01,102.04,99.01,102.04,100.0,100.0,101.01,100.0,100.0,100.0,101.01,100.0,99.01,97.09,100.0,102.04,100.0,101.01,100.0,99.01,100.0,100.0,101.01,100.0,100.0,101.01,101.01,101.01,100.0,100.0,99.01,97.09,99.01,100.0,99.01,101.01,101.01,100.0,102.04,101.01,99.01,100.0,101.01,100.0,100.0,101.01,100.0,101.01,99.01,102.04,100.0,101.01,101.01,101.01,101.01,100.0,101.01,101.01,102.04,99.01,101.01,102.04,100.0,101.01,101.01,99.01,101.01,98.04,100.0,101.01,100.0,101.01,101.01,100.0,99.01,99.01,99.01,101.01,100.0,100.0,98.04,99.01,101.01,100.0,154.29,147.06,99.01,99.01,98.04,99.01,600.0,100.0,101.01,100.0,445.52,240.4,102.04,374.24,100.0,99.01,102.04,100.0,101.01,101.01,100.0,99.01,101.01,100.0,100.0
95,100.0,100.0,99.41,99.01,100.0,102.04,100.61,99.01,101.01,98.04,1168.0,99.41,99.01,99.01,196.44,100.0,100.0,102.04,101.01,100.0,99.01,101.01,101.01,99.01,101.01,102.04,100.0,100.0,101.01,99.6,100.61,100.0,102.04,100.0,100.0,101.01,101.01,101.01,100.0,101.01,101.01,101.01,100.0,101.01,102.04,101.01,100.0,100.0,100.0,98.04,103.09,100.0,101.01,100.0,101.01,98.04,100.0,101.01,101.01,99.01,100.0,100.0,100.0,99.01,101.01,101.01,99.01,100.0,100.0,99.01,100.0,101.01,99.01,100.0,101.01,100.0,100.0,101.01,99.01,101.01,101.01,100.0,101.01,99.01,101.01,99.01,99.01,101.01,98.04,99.01,101.01,100.0,101.01,101.01,101.01,100.0,100.0,100.0,101.01,100.0,99.01,99.01,100.0,100.0,100.0,100.0,101.01,101.01,99.01,101.01,101.01,100.0,100.0,99.01,102.04,100.0,104.16,101.01,100.0,100.0,102.04,99.01,101.01,181.82,102.04,166.67,100.0,100.0,101.01,101.01,101.01,98.04,122.35,126.34,100.0,142.47,146.48,101.01,245.11,99.01
96,99.01,100.0,100.0,99.01,100.0,98.04,99.41,101.01,101.01,100.0,100.4,99.6,102.45,100.0,160.0,101.01,101.01,100.2,100.0,102.04,100.0,101.01,99.01,100.0,100.0,101.01,101.01,100.0,101.01,100.4,100.0,100.0,99.01,103.09,101.01,99.01,101.01,102.04,101.01,102.04,101.01,101.01,100.0,100.0,100.4,100.0,101.41,101.01,101.01,100.0,100.0,100.4,100.0,101.01,101.01,101.01,100.0,100.0,100.0,100.0,100.0,99.01,98.04,99.01,99.01,100.0,99.01,101.01,100.0,99.01,101.01,100.0,99.41,100.0,100.0,100.0,100.0,100.0,98.04,100.0,99.01,100.0,100.0,101.01,101.01,99.01,101.01,100.0,101.01,102.04,100.0,101.01,100.0,101.01,100.0,100.0,102.04,100.0,101.01,100.0,101.01,100.0,101.01,102.04,101.01,101.01,100.0,101.01,99.01,100.0,100.0,141.82,98.04,106.38,98.04,99.01,101.94,98.04,123.11,164.85,99.01,100.0,250.0,116.28,100.0,101.01,102.04,99.01,98.04,100.0,2500.0,102.04,147.06,837.14,222.22,408.0,778.67,222.22,242.29,145.92
97,100.0,101.01,100.0,100.0,100.0,101.01,100.0,100.0,101.01,100.0,100.0,198.8,98.61,102.04,100.0,213.06,99.01,100.2,101.01,100.0,101.01,100.0,99.01,99.01,102.04,99.01,100.0,101.01,98.04,100.0,99.01,101.01,100.0,101.01,99.01,100.0,98.04,100.0,101.01,100.0,101.01,100.0,100.0,99.01,100.0,101.01,100.0,99.01,100.0,100.0,100.0,101.01,100.0,97.09,98.04,100.0,101.01,101.01,100.0,101.01,100.0,101.01,100.0,98.04,100.0,101.01,101.01,100.0,101.01,101.01,99.01,100.0,100.0,101.01,101.01,101.01,100.0,99.01,100.0,100.0,99.01,100.0,101.01,101.01,100.4,100.0,100.0,99.01,100.0,99.01,101.01,99.01,99.01,99.01,101.01,101.01,100.0,100.0,100.0,101.01,101.01,102.04,101.01,99.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,109.89,101.01,233.75,102.04,99.01,99.01,216.15,113.64,120.48,189.09,98.04,109.89,100.0,100.0,99.01,100.59,101.01,101.01,101.01,102.04,100.0,99.01,100.0,99.01,113.64,99.01,370.37,100.0,616.84
98,100.0,100.0,100.0,101.01,101.01,100.0,99.01,100.0,99.01,99.01,101.01,80.0,167.27,196.44,101.01,99.01,100.0,100.0,100.0,101.01,100.0,100.0,99.01,101.01,99.01,100.0,101.01,100.0,102.04,101.01,101.41,100.0,100.0,99.01,101.01,101.01,102.04,101.01,100.0,99.41,100.0,100.0,100.0,101.01,100.0,101.01,100.0,100.0,99.01,100.4,101.41,100.0,102.04,99.01,100.4,101.01,101.01,99.01,101.01,101.01,100.0,99.01,101.01,100.0,100.0,98.04,100.0,99.01,100.0,98.04,101.01,100.0,101.01,99.01,99.01,100.0,101.41,100.0,99.01,101.01,98.04,99.01,101.01,101.01,99.01,102.04,101.01,101.01,101.01,100.0,100.0,101.01,101.01,101.01,100.0,101.01,101.01,103.09,99.01,100.0,101.01,100.0,99.01,101.01,101.01,101.01,101.01,100.0,100.0,100.0,101.01,100.0,460.0,100.0,100.0,205.15,102.04,294.12,100.0,99.01,432.59,100.0,101.01,101.01,101.01,210.91,100.2,100.0,101.01,101.01,100.4,153.85,101.01,101.01,99.01,100.0,101.01,100.0,101.01,100.0
99,100.0,100.0,100.0,100.0,100.0,101.01,101.01,100.0,101.01,101.01,130.3,100.0,102.35,160.0,101.41,102.04,99.01,100.0,101.01,99.01,101.01,101.01,99.01,99.01,101.01,101.41,101.01,101.01,100.0,98.04,99.01,99.01,100.0,101.01,100.0,101.01,99.01,101.01,101.01,103.09,100.0,99.01,101.01,100.0,98.04,101.01,99.01,100.0,102.04,100.0,100.0,101.01,100.0,101.01,100.0,100.0,100.0,102.04,100.0,100.0,101.01,100.0,99.01,99.01,100.0,100.0,100.0,101.01,100.0,101.01,100.0,99.01,99.01,100.0,100.4,101.01,100.0,100.0,101.01,101.01,100.0,99.01,99.01,101.01,99.6,98.04,100.0,101.01,102.04,101.01,101.01,101.01,101.01,100.0,100.0,100.0,100.0,99.01,102.04,102.04,100.0,100.0,100.0,100.4,99.01,100.0,100.0,102.04,100.0,100.0,100.0,101.01,101.01,100.0,190.91,98.04,550.27,100.0,100.0,99.01,99.01,101.01,100.0,100.0,100.0,100.0,98.61,102.04,100.0,100.0,99.01,112.36,100.0,101.01,101.01,100.0,99.01,100.0,100.0,100.0
100,100.0,100.0,100.0,101.01,101.01,100.0,98.04,100.0,100.4,99.01,100.59,100.0,99.01,100.0,99.01,100.0,98.04,102.04,101.01,102.04,99.01,101.01,99.01,101.01,101.01,100.0,100.0,101.01,100.0,102.04,100.0,100.0,100.0,99.01,101.01,99.01,101.01,100.0,100.0,101.01,101.01,102.04,100.0,101.01,101.01,99.01,101.01,101.01,99.01,100.0,99.01,101.01,100.0,100.0,100.0,100.0,101.01,98.04,100.0,99.01,99.01,99.01,101.01,101.01,100.0,101.01,101.01,101.01,100.0,101.01,100.0,99.01,102.04,101.01,99.01,100.0,100.0,101.01,101.01,98.04,101.01,100.0,101.01,99.01,99.41,101.01,99.41,101.01,100.0,100.0,100.0,99.01,99.01,101.01,101.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,101.01,101.01,101.01,101.01,102.04,101.01,101.01,100.0,101.01,96.97,102.04,99.01,99.01,101.01,99.01,99.01,99.01,101.01,100.0,99.01,101.01,100.4,100.0,100.0,100.0,100.0,101.01,101.01,196.44,100.0,214.95,115.15,101.01,1146.67,100.0
101,99.01,100.0,99.01,99.01,98.04,101.01,100.0,99.01,100.0,99.01,101.01,99.01,102.04,102.04,102.04,100.0,101.01,100.0,100.0,100.0,100.0,99.01,99.41,100.0,100.0,100.0,100.0,100.0,100.0,99.01,101.01,101.01,101.01,101.01,101.01,101.01,100.0,101.01,100.0,101.01,101.41,100.0,100.0,101.01,101.01,99.01,101.01,100.0,101.01,99.01,101.01,100.0,98.04,100.0,100.0,100.0,99.01,102.04,100.0,101.01,100.0,100.0,100.0,100.0,100.0,101.01,99.01,100.0,100.0,99.01,100.0,100.0,99.01,101.01,101.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,100.0,101.01,100.0,101.01,100.0,100.0,101.01,100.0,101.01,100.0,100.0,100.0,101.01,100.0,99.01,100.0,100.0,102.04,101.01,99.01,100.0,100.0,101.01,101.01,100.0,100.0,100.0,101.01,100.0,100.0,98.04,101.01,102.04,100.0,102.04,100.0,244.09,99.01,101.01,101.01,213.54,100.0,100.0,100.0,100.0,100.0,102.04,101.01,101.01,100.0,100.0,160.0,100.0,100.0,100.4,142.16,100.0,131.6
102,100.0,99.01,100.0,101.01,100.4,100.0,101.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.01,101.01,97.09,98.04,99.01,99.01,100.0,102.04,98.61,100.0,102.04,100.0,100.0,100.0,100.0,99.01,100.0,100.0,100.0,102.04,100.0,100.0,101.01,100.0,100.0,100.0,100.0,101.01,101.01,101.01,100.0,100.0,100.0,101.01,101.01,102.04,100.0,99.01,101.01,99.01,100.0,101.01,100.0,100.0,101.01,100.0,100.0,101.01,100.0,101.01,100.0,100.0,101.01,99.01,100.0,102.04,100.0,100.0,100.0,100.0,101.01,101.01,98.43,100.0,100.0,100.0,100.0,100.0,101.01,101.01,100.0,99.01,100.0,100.0,101.01,101.01,100.0,100.0,100.0,101.41,99.01,102.04,100.0,99.01,101.01,100.0,99.01,102.04,101.01,101.01,100.0,100.0,100.0,99.01,102.04,101.01,100.0,100.0,100.0,101.01,99.01,101.01,100.0,126.0,101.01,100.0,100.0,101.2,106.38,100.0,100.0,99.01,101.01,101.01,100.0,100.0,100.0,99.01,101.01,100.0,102.04,100.0,99.6,100.0,100.0,100.59
103,102.04,99.01,101.01,100.0,101.01,101.01,99.01,100.0,99.01,100.0,100.0,101.01,100.0,101.01,99.01,99.01,101.01,102.04,100.0,100.0,101.01,100.0,99.41,101.01,100.0,102.04,100.0,100.0,100.0,102.04,101.01,100.0,99.01,98.04,100.0,99.01,101.01,100.0,99.01,101.01,100.0,101.01,99.01,101.01,102.04,101.01,101.01,101.01,99.01,100.0,100.0,101.01,101.01,101.01,98.04,99.01,101.01,101.01,101.01,100.0,100.0,98.04,100.0,98.04,100.0,100.0,99.01,101.01,100.0,99.01,101.01,99.01,101.01,100.0,99.01,100.0,101.01,100.0,100.0,101.01,100.0,102.04,101.01,99.01,101.01,100.0,99.01,101.01,99.01,100.0,100.0,100.0,101.01,99.01,101.01,99.01,101.01,101.01,100.0,100.0,100.0,99.01,99.01,100.0,100.0,101.41,101.01,100.0,100.0,99.01,99.01,101.01,100.0,99.01,99.01,100.0,100.0,100.0,100.0,98.04,100.0,99.01,103.09,101.01,101.01,101.01,420.91,715.79,100.0,101.41,100.0,100.0,100.0,100.0,100.0,98.04,100.0,100.0,101.01,99.01
104,99.01,99.01,99.01,100.0,100.0,101.01,99.01,100.0,102.04,100.0,100.0,101.01,101.01,101.01,101.01,101.01,99.01,100.4,101.01,102.04,101.01,99.01,101.01,100.0,99.01,100.0,101.01,99.01,100.0,99.01,100.0,100.0,100.0,101.01,101.01,102.04,100.0,101.01,101.01,100.0,100.0,99.01,101.01,100.0,100.0,101.01,102.04,100.0,101.01,100.0,101.01,542.61,532.77,100.0,101.01,102.04,101.01,100.0,101.01,100.0,101.01,102.04,100.0,98.04,100.0,100.0,99.01,101.01,101.01,99.01,100.0,100.0,99.01,100.0,100.0,100.0,101.01,99.01,100.0,98.04,102.04,100.0,100.0,101.41,101.01,101.01,101.01,101.01,102.04,101.01,100.0,100.0,100.0,99.01,99.01,101.01,101.01,100.0,101.01,100.0,101.01,101.01,99.01,99.01,100.0,99.01,100.0,100.0,101.01,101.41,100.0,101.01,99.01,101.01,128.21,101.01,99.01,98.04,100.0,101.01,101.01,101.01,100.0,100.0,99.01,101.01,102.04,169.49,101.01,100.61,101.01,101.01,101.01,101.01,100.0,100.0,99.01,101.01,102.04,101.01
105,100.0,101.01,99.01,100.0,100.0,99.01,100.0,99.01,100.0,100.0,101.01,100.0,100.0,101.01,236.41,100.0,99.01,97.65,101.01,101.01,100.0,99.41,99.01,102.04,100.0,100.0,101.01,100.4,101.01,101.01,101.01,100.0,101.01,101.01,100.0,100.0,99.01,100.0,101.01,99.01,100.0,102.04,100.0,100.0,100.0,100.0,100.0,99.01,102.04,101.01,99.01,102.04,102.04,100.0,100.0,100.0,100.0,100.0,100.0,101.01,100.0,99.01,98.04,101.01,101.01,100.0,101.01,99.01,101.01,100.0,100.0,100.0,100.0,101.01,100.0,101.01,99.01,100.0,100.0,101.01,98.04,102.04,100.0,101.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,101.01,100.0,99.01,101.01,101.01,101.01,100.0,100.0,101.01,101.01,101.01,100.0,100.0,101.01,99.01,100.0,101.01,100.0,101.01,100.0,99.01,100.0,101.01,100.0,101.01,99.01,101.01,99.01,100.0,100.0,101.01,98.04,100.0,101.01,100.0,922.0,391.49,100.4,100.0,100.0,101.01,100.0,102.04,101.01,99.01,99.01
106,100.0,100.0,99.01,101.01,101.01,102.04,101.01,101.01,101.01,100.0,100.0,100.0,101.01,100.0,101.01,218.61,100.0,101.41,100.0,100.0,98.04,101.01,100.0,99.01,97.09,101.01,100.0,101.01,278.03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.01,100.0,101.01,99.01,100.0,100.0,101.01,101.01,101.01,102.04,100.0,102.04,100.0,100.0,101.01,99.41,101.01,101.01,101.01,101.01,99.01,101.01,99.01,100.0,101.01,100.0,99.01,97.09,100.0,99.01,99.01,99.01,100.0,99.01,100.0,101.01,100.0,101.01,101.01,101.01,100.0,100.0,99.01,98.04,99.01,100.4,100.0,100.0,100.0,101.01,100.0,101.01,101.01,100.0,100.0,99.01,99.01,100.0,101.01,101.01,101.01,100.0,99.01,100.0,100.0,101.01,99.01,101.01,101.01,100.0,101.01,101.01,101.01,99.01,101.01,100.0,98.04,100.0,101.01,101.01,101.01,101.01,99.01,101.01,101.01,101.01,100.0,101.01,99.01,101.01,100.0,100.0,101.01,101.01,101.01,99.6,99.01,100.0,101.01,100.0,100.4,101.01,100.0,100.0
107,102.04,101.01,98.04,101.01,98.04,98.04,100.0,100.0,99.01,98.04,100.0,283.69,100.0,100.0,99.01,100.0,98.04,116.73,99.01,101.01,102.04,101.01,99.01,101.01,100.0,100.0,100.0,145.21,101.01,595.24,100.0,100.0,101.01,101.01,101.01,101.01,100.0,100.0,101.01,100.0,100.0,101.01,99.01,101.01,100.0,100.0,100.0,99.01,101.01,101.01,101.01,99.01,99.01,99.01,304.4,100.0,100.0,101.01,101.01,99.01,100.0,100.0,100.0,99.01,99.01,100.0,99.01,101.01,99.01,100.0,99.01,100.0,99.01,99.01,100.0,101.01,100.0,101.01,102.04,99.01,100.0,100.0,101.01,97.09,101.01,100.0,100.0,101.01,100.0,102.04,100.0,102.04,101.01,100.0,101.01,99.01,99.01,100.0,101.01,101.01,101.01,100.0,101.41,100.0,101.01,100.0,100.0,100.0,100.0,101.01,101.01,98.04,100.0,100.0,100.0,147.06,100.0,99.01,101.41,99.01,99.01,100.0,100.0,100.0,1084.71,422.31,101.01,100.0,101.01,99.01,101.01,101.41,99.01,98.04,100.0,99.01,100.0,101.01,101.01,101.01
