kbcached,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
72,221212.0,222888.0,224796.0,223128.0,221884.0,225496.0,225348.0,223184.0,225716.0,225484.0,221800.0,224096.0,221744.0,223684.0,224144.0,221504.0,223724.0,227684.0,223964.0,222888.0,224980.0,223804.0,223008.0,221032.0,218800.0,223980.0,221116.0,223580.0,222656.0,223628.0,224260.0,226356.0,224200.0,223912.0,223424.0,221160.0,223712.0,220392.0,220972.0,224024.0,220584.0,221212.0,225396.0,220072.0,220160.0,224032.0,221672.0,222348.0,221980.0,213976.0,221172.0,218348.0,224508.0,225804.0,220440.0,220672.0,222228.0,224480.0,226288.0,224112.0,222792.0,224508.0,225392.0,221704.0,221016.0,220900.0,224484.0,224184.0,221484.0,225064.0,221220.0,223184.0,222132.0,225540.0,224824.0,219912.0,222220.0,223500.0,222288.0,224164.0,222520.0,223804.0,219248.0,224164.0,220588.0,221300.0,224296.0,225664.0,221860.0,221372.0,225372.0,221980.0,223448.0,224696.0,225676.0,222996.0,223540.0,224004.0,218004.0,223880.0,223840.0,224424.0,220112.0,224076.0,224724.0,222752.0,223652.0,221772.0,224044.0,225172.0,223616.0,220820.0,221988.0,223584.0,218392.0,223240.0,225944.0,223808.0,207196.0,221324.0,220668.0,208664.0,223268.0,223128.0,220484.0,223800.0,220764.0,222880.0,223488.0,221156.0,221216.0,220516.0,223464.0,224064.0,223216.0,221096.0,224368.0,223580.0,224064.0,223228.0
73,221232.0,222912.0,224808.0,223144.0,221920.0,225504.0,225380.0,223216.0,225764.0,225508.0,221800.0,224096.0,221804.0,223724.0,224168.0,221524.0,223764.0,227712.0,224004.0,222916.0,225000.0,223812.0,223028.0,221032.0,218824.0,224020.0,221136.0,223612.0,222696.0,223644.0,224284.0,226364.0,224212.0,223952.0,223460.0,221200.0,223752.0,220416.0,221012.0,224044.0,220616.0,221212.0,225420.0,220072.0,220180.0,224072.0,221712.0,222388.0,221980.0,214036.0,221184.0,218348.0,224544.0,225836.0,220464.0,220728.0,222268.0,224504.0,226312.0,224140.0,222832.0,224520.0,225416.0,221736.0,221016.0,220920.0,224488.0,224204.0,221524.0,225096.0,221252.0,223220.0,222152.0,225560.0,224856.0,219944.0,222256.0,223520.0,222296.0,224192.0,222540.0,223808.0,219268.0,224176.0,220628.0,221336.0,224300.0,225668.0,221860.0,221372.0,225380.0,221968.0,223464.0,224704.0,225700.0,223020.0,223540.0,224024.0,218028.0,223884.0,223856.0,224444.0,220108.0,224112.0,224764.0,222784.0,223692.0,221788.0,224080.0,225172.0,223656.0,220820.0,222036.0,223604.0,218432.0,223256.0,225984.0,223848.0,207196.0,221344.0,220668.0,208680.0,223276.0,223144.0,220484.0,223800.0,220804.0,222896.0,223520.0,221196.0,221248.0,220516.0,223480.0,224072.0,223252.0,221096.0,224356.0,223620.0,224064.0,223248.0
74,221252.0,222932.0,224840.0,223144.0,221924.0,225532.0,225384.0,223220.0,225752.0,225508.0,221844.0,224112.0,221788.0,223724.0,224176.0,221564.0,223756.0,227712.0,224004.0,222936.0,225000.0,223828.0,223048.0,221072.0,218840.0,224032.0,221156.0,223620.0,222688.0,223656.0,224300.0,226404.0,224212.0,223956.0,223468.0,221204.0,223752.0,220432.0,221028.0,224064.0,220624.0,221212.0,225444.0,220112.0,220180.0,224072.0,221744.0,222388.0,221992.0,214020.0,221224.0,218384.0,224568.0,225836.0,220456.0,220728.0,222268.0,224504.0,226328.0,224140.0,222852.0,224564.0,225436.0,221736.0,221056.0,220960.0,224532.0,224240.0,221524.0,225120.0,221240.0,223220.0,222172.0,225560.0,224860.0,219952.0,222260.0,223540.0,222296.0,224212.0,222560.0,223808.0,219268.0,224196.0,220644.0,221376.0,224320.0,225692.0,221892.0,221408.0,225380.0,222008.0,223488.0,224728.0,225724.0,223044.0,223580.0,224024.0,218044.0,223924.0,223880.0,224444.0,220156.0,224136.0,224780.0,222808.0,223700.0,221812.0,224104.0,225188.0,223676.0,220840.0,222036.0,223624.0,218432.0,223288.0,225984.0,223880.0,207220.0,221344.0,220704.0,208704.0,223316.0,223180.0,220500.0,223840.0,220820.0,222920.0,223532.0,221212.0,221248.0,220540.0,223500.0,224072.0,223252.0,221132.0,224396.0,223620.0,224084.0,223268.0
75,221272.0,222956.0,224840.0,223176.0,221940.0,225556.0,225424.0,223260.0,225772.0,225548.0,221856.0,224140.0,221804.0,223756.0,224200.0,221584.0,223816.0,227744.0,224036.0,222952.0,225036.0,223852.0,223072.0,221092.0,218864.0,224080.0,221188.0,223644.0,222732.0,223696.0,224320.0,226428.0,224256.0,223976.0,223468.0,221204.0,223776.0,220472.0,221028.0,224084.0,220624.0,221256.0,225444.0,220112.0,220220.0,224072.0,221748.0,222428.0,222016.0,214040.0,221236.0,218424.0,224588.0,225864.0,220480.0,220768.0,222308.0,224540.0,226348.0,224180.0,222852.0,224564.0,225452.0,221760.0,221076.0,220980.0,224532.0,224280.0,221544.0,225160.0,221280.0,223260.0,222172.0,225596.0,224884.0,219968.0,222260.0,223556.0,222332.0,224228.0,222576.0,223832.0,219304.0,224216.0,220644.0,221376.0,224340.0,225708.0,221912.0,221432.0,225416.0,222008.0,223504.0,224728.0,225740.0,223060.0,223580.0,224064.0,218084.0,223924.0,223880.0,224480.0,220172.0,224136.0,224780.0,222824.0,223732.0,221832.0,224104.0,225228.0,223676.0,220896.0,222072.0,223636.0,218468.0,223288.0,226016.0,223892.0,207276.0,221396.0,220728.0,208732.0,223320.0,223164.0,220500.0,223860.0,220820.0,222920.0,223552.0,221252.0,221292.0,220576.0,223520.0,224112.0,223288.0,221172.0,224396.0,223660.0,224120.0,223284.0
76,221292.0,222972.0,224876.0,223176.0,221960.0,225572.0,225424.0,223264.0,225792.0,225564.0,221884.0,224140.0,221824.0,223784.0,224200.0,221604.0,223812.0,227764.0,224040.0,222976.0,225036.0,223880.0,223096.0,221124.0,218892.0,224068.0,221192.0,223644.0,222756.0,223704.0,224340.0,226428.0,224276.0,223976.0,223508.0,221244.0,223776.0,220472.0,221060.0,224124.0,220664.0,221272.0,225480.0,220156.0,220232.0,224112.0,221788.0,222428.0,222072.0,214076.0,221252.0,218428.0,224588.0,225864.0,220480.0,220772.0,222324.0,224540.0,226368.0,224192.0,222872.0,224600.0,225472.0,221780.0,221092.0,220996.0,224564.0,224280.0,221544.0,225160.0,221300.0,223272.0,222204.0,225624.0,224900.0,219984.0,222300.0,223584.0,222372.0,224256.0,222604.0,223848.0,219332.0,224240.0,220684.0,221416.0,224364.0,225736.0,221936.0,221448.0,225456.0,222064.0,223528.0,224764.0,225764.0,223088.0,223624.0,224088.0,218088.0,223948.0,223936.0,224508.0,220196.0,224172.0,224820.0,222848.0,223772.0,221852.0,224140.0,225252.0,223716.0,220904.0,222112.0,223664.0,218500.0,223328.0,226028.0,223912.0,207256.0,221400.0,220728.0,208752.0,223320.0,223208.0,220524.0,223884.0,220840.0,222956.0,223552.0,221260.0,221292.0,220588.0,223544.0,224128.0,223324.0,221180.0,224436.0,223676.0,224148.0,223320.0
77,221308.0,222988.0,224896.0,223212.0,221980.0,225600.0,225452.0,223304.0,225836.0,225584.0,221884.0,224156.0,221848.0,223784.0,224228.0,221628.0,223844.0,227784.0,224080.0,222984.0,225072.0,223900.0,223108.0,221136.0,218912.0,224108.0,221232.0,223692.0,222776.0,223724.0,224372.0,226448.0,224296.0,224020.0,223532.0,221244.0,223812.0,220492.0,221100.0,224136.0,220680.0,221296.0,225496.0,220172.0,220256.0,224136.0,221788.0,222468.0,222076.0,214116.0,221292.0,218452.0,224628.0,225900.0,220520.0,220772.0,222364.0,224580.0,226396.0,224216.0,222928.0,224640.0,225500.0,221808.0,221132.0,221016.0,224588.0,224304.0,221584.0,225184.0,221300.0,223304.0,222244.0,225636.0,224924.0,220016.0,222324.0,223600.0,222376.0,224264.0,222620.0,223892.0,219348.0,224260.0,220716.0,221416.0,224380.0,225748.0,221956.0,221472.0,225460.0,222068.0,223548.0,224788.0,225776.0,223096.0,223616.0,224080.0,218128.0,223980.0,223920.0,224500.0,220196.0,224204.0,224852.0,222880.0,223772.0,221872.0,224164.0,225284.0,223748.0,220924.0,222116.0,223684.0,218512.0,223340.0,226044.0,223904.0,207300.0,221440.0,220776.0,208772.0,223360.0,223208.0,220564.0,223904.0,220876.0,222980.0,223592.0,221300.0,221324.0,220632.0,223560.0,224160.0,223332.0,221192.0,224468.0,223700.0,224172.0,223328.0
78,221336.0,223008.0,224920.0,223252.0,222008.0,225616.0,225484.0,223308.0,225852.0,225612.0,221920.0,224200.0,221888.0,223824.0,224264.0,221648.0,223856.0,227800.0,224084.0,223012.0,225100.0,223900.0,223148.0,221160.0,218928.0,224104.0,221236.0,223704.0,222792.0,223764.0,224380.0,226468.0,224296.0,224020.0,223548.0,221288.0,223812.0,220516.0,221116.0,224148.0,220712.0,221304.0,225520.0,220172.0,220284.0,224144.0,221804.0,222512.0,222092.0,214104.0,221296.0,218468.0,224628.0,225916.0,220540.0,220808.0,222368.0,224604.0,226408.0,224240.0,222908.0,224640.0,225512.0,221824.0,221136.0,221048.0,224620.0,224336.0,221604.0,225216.0,221340.0,223316.0,222248.0,225660.0,224956.0,220008.0,222344.0,223628.0,222416.0,224296.0,222652.0,223932.0,219388.0,224288.0,220728.0,221456.0,224412.0,225768.0,221980.0,221488.0,225500.0,222108.0,223576.0,224828.0,225812.0,223124.0,223672.0,224128.0,218128.0,223988.0,223964.0,224564.0,220244.0,224216.0,224860.0,222888.0,223804.0,221900.0,224204.0,225296.0,223756.0,220948.0,222116.0,223704.0,218512.0,223340.0,226068.0,223952.0,207300.0,221444.0,220792.0,208784.0,223376.0,223240.0,220596.0,223912.0,220908.0,222992.0,223624.0,221284.0,221352.0,220632.0,223584.0,224172.0,223352.0,221220.0,224480.0,223700.0,224188.0,223352.0
79,221352.0,223040.0,224952.0,223256.0,222048.0,225636.0,225496.0,223348.0,225892.0,225652.0,221920.0,224216.0,221900.0,223860.0,224284.0,221664.0,223876.0,227828.0,224108.0,223032.0,225124.0,223936.0,223140.0,221172.0,218948.0,224140.0,221260.0,223704.0,222792.0,223756.0,224404.0,226492.0,224344.0,224060.0,223548.0,221320.0,223856.0,220516.0,221116.0,224148.0,220728.0,221344.0,225548.0,220216.0,220304.0,224184.0,221844.0,222508.0,222124.0,214120.0,221316.0,218484.0,224660.0,225956.0,220580.0,220848.0,222388.0,224624.0,226444.0,224280.0,222956.0,224668.0,225540.0,221864.0,221176.0,221060.0,224636.0,224344.0,221628.0,225224.0,221380.0,223340.0,222288.0,225680.0,224964.0,220056.0,222384.0,223644.0,222416.0,224312.0,222644.0,223932.0,219388.0,224296.0,220728.0,221456.0,224420.0,225784.0,221992.0,221508.0,225500.0,222100.0,223588.0,224828.0,225824.0,223148.0,223684.0,224140.0,218148.0,224008.0,223964.0,224552.0,220256.0,224240.0,224880.0,222912.0,223804.0,221912.0,224208.0,225296.0,223776.0,220948.0,222156.0,223724.0,218552.0,223372.0,226108.0,223968.0,207324.0,221468.0,220812.0,208812.0,223376.0,223268.0,220604.0,223952.0,220900.0,223020.0,223632.0,221324.0,221372.0,220664.0,223600.0,224192.0,223376.0,221236.0,224496.0,223720.0,224208.0,223368.0
80,221376.0,223056.0,224956.0,223256.0,222052.0,225656.0,225508.0,223344.0,225896.0,225652.0,221960.0,224236.0,221912.0,223864.0,224304.0,221688.0,223876.0,227844.0,224100.0,223052.0,225124.0,223956.0,223180.0,221192.0,218968.0,224140.0,221260.0,223740.0,222832.0,223788.0,224420.0,226512.0,224352.0,224076.0,223588.0,221328.0,223896.0,220548.0,221156.0,224188.0,220752.0,221352.0,225564.0,220232.0,220304.0,224196.0,221852.0,222508.0,222132.0,214180.0,221316.0,218508.0,224684.0,225956.0,220580.0,220848.0,222388.0,224640.0,226456.0,224280.0,222972.0,224684.0,225552.0,221860.0,221176.0,221060.0,224644.0,224360.0,221644.0,225240.0,221380.0,223356.0,222288.0,225708.0,224984.0,220068.0,222384.0,223664.0,222436.0,224332.0,222680.0,223932.0,219408.0,224320.0,220768.0,221496.0,224444.0,225808.0,222016.0,221528.0,225520.0,222128.0,223608.0,224828.0,225844.0,223164.0,223704.0,224160.0,218148.0,224008.0,224004.0,224588.0,220280.0,224240.0,224920.0,222912.0,223820.0,221932.0,224228.0,225312.0,223796.0,220984.0,222172.0,223744.0,218568.0,223408.0,226104.0,223992.0,207356.0,221484.0,220836.0,208828.0,223408.0,223268.0,220624.0,223960.0,220916.0,223040.0,223652.0,221316.0,221372.0,220664.0,223624.0,224192.0,223376.0,221276.0,224496.0,223740.0,224224.0,223388.0
81,221392.0,223076.0,224984.0,223296.0,222068.0,225676.0,225508.0,223344.0,225916.0,225652.0,221992.0,224260.0,221912.0,223884.0,224304.0,221688.0,223916.0,227868.0,224140.0,223072.0,225148.0,223956.0,223180.0,221212.0,218988.0,224200.0,221304.0,223764.0,222832.0,223788.0,224444.0,226548.0,224352.0,224100.0,223612.0,221328.0,223896.0,220580.0,221176.0,224212.0,220768.0,221352.0,225580.0,220232.0,220344.0,224196.0,221852.0,222548.0,222132.0,214180.0,221368.0,218528.0,224724.0,225984.0,220580.0,220888.0,222428.0,224680.0,226456.0,224296.0,222972.0,224684.0,225572.0,221860.0,221216.0,221100.0,224684.0,224384.0,221668.0,225280.0,221404.0,223376.0,222328.0,225720.0,225004.0,220088.0,222404.0,223684.0,222436.0,224352.0,222680.0,223952.0,219408.0,224336.0,220784.0,221496.0,224464.0,225824.0,222032.0,221548.0,225540.0,222128.0,223628.0,224864.0,225860.0,223180.0,223716.0,224180.0,218188.0,224044.0,224004.0,224608.0,220296.0,224276.0,224920.0,222948.0,223860.0,221948.0,224228.0,225352.0,223796.0,221000.0,222196.0,223764.0,218592.0,223420.0,226104.0,223992.0,207388.0,221504.0,220836.0,208860.0,223440.0,223328.0,220644.0,224000.0,220968.0,223056.0,223672.0,221364.0,221412.0,220704.0,223648.0,224232.0,223412.0,221280.0,224536.0,223792.0,224252.0,223388.0
82,221416.0,223088.0,224984.0,223328.0,222084.0,225692.0,225544.0,223380.0,225936.0,225684.0,222004.0,224260.0,221936.0,223904.0,224344.0,221732.0,223916.0,227868.0,224156.0,223080.0,225180.0,223992.0,223208.0,221204.0,219004.0,224204.0,221324.0,223780.0,222872.0,223816.0,224460.0,226548.0,224392.0,224116.0,223628.0,221364.0,223912.0,220596.0,221196.0,224212.0,220792.0,221396.0,225604.0,220272.0,220380.0,224236.0,221892.0,222548.0,222172.0,214204.0,221380.0,218548.0,224732.0,225984.0,220616.0,220888.0,222448.0,224680.0,226488.0,224312.0,222992.0,224708.0,225596.0,221896.0,221216.0,221120.0,224684.0,224384.0,221668.0,225280.0,221420.0,223396.0,222328.0,225740.0,225004.0,220112.0,222420.0,223704.0,222476.0,224352.0,222700.0,224000.0,219448.0,224360.0,220816.0,221516.0,224480.0,225844.0,222056.0,221572.0,225560.0,222180.0,223648.0,224896.0,225880.0,223200.0,223740.0,224200.0,218204.0,224068.0,224020.0,224628.0,220296.0,224288.0,224944.0,222960.0,223892.0,221972.0,224260.0,225384.0,223836.0,221020.0,222188.0,223784.0,218592.0,223444.0,226144.0,224036.0,207404.0,221524.0,220876.0,208872.0,223452.0,223308.0,220660.0,224004.0,220980.0,223056.0,223672.0,221388.0,221424.0,220720.0,223664.0,224264.0,223412.0,221304.0,224568.0,223800.0,224272.0,223428.0
83,221432.0,223108.0,225016.0,223340.0,222104.0,225716.0,225576.0,223412.0,225960.0,225712.0,222004.0,224304.0,221976.0,223932.0,224360.0,221748.0,223960.0,227888.0,224180.0,223112.0,225212.0,224024.0,223240.0,221252.0,219032.0,224204.0,221344.0,223804.0,222900.0,223824.0,224484.0,226576.0,224420.0,224140.0,223652.0,221404.0,223940.0,220620.0,221216.0,224248.0,220792.0,221412.0,225636.0,220312.0,220384.0,224248.0,221912.0,222588.0,222192.0,214204.0,221420.0,218576.0,224756.0,226016.0,220640.0,220920.0,222480.0,224712.0,226516.0,224336.0,223044.0,224720.0,225628.0,221924.0,221248.0,221140.0,224708.0,224420.0,221704.0,225312.0,221440.0,223420.0,222360.0,225764.0,225044.0,220144.0,222444.0,223724.0,222492.0,224392.0,222716.0,224012.0,219468.0,224376.0,220824.0,221536.0,224504.0,225864.0,222072.0,221596.0,225560.0,222192.0,223668.0,224904.0,225904.0,223236.0,223760.0,224220.0,218244.0,224100.0,224064.0,224648.0,220336.0,224316.0,224944.0,222988.0,223904.0,222000.0,224284.0,225376.0,223852.0,221044.0,222240.0,223808.0,218632.0,223460.0,226168.0,224036.0,207432.0,221548.0,220892.0,208892.0,223488.0,223328.0,220684.0,224004.0,221012.0,223108.0,223716.0,221416.0,221460.0,220744.0,223688.0,224276.0,223456.0,221336.0,224580.0,223824.0,224272.0,223468.0
84,221452.0,223136.0,225040.0,223340.0,222132.0,225736.0,225588.0,223424.0,225980.0,225712.0,222052.0,224320.0,221984.0,223932.0,224392.0,221776.0,223960.0,227924.0,224196.0,223128.0,225208.0,224032.0,223240.0,221276.0,219044.0,224224.0,221360.0,223824.0,222912.0,223872.0,224484.0,226612.0,224420.0,224164.0,223652.0,221408.0,223932.0,220636.0,221236.0,224288.0,220828.0,221436.0,225640.0,220320.0,220400.0,224288.0,221940.0,222628.0,222208.0,214244.0,221420.0,218592.0,224788.0,226056.0,220656.0,220932.0,222488.0,224724.0,226532.0,224356.0,223032.0,224760.0,225632.0,221948.0,221256.0,221180.0,224708.0,224460.0,221728.0,225324.0,221464.0,223420.0,222368.0,225796.0,225084.0,220156.0,222464.0,223752.0,222532.0,224392.0,222780.0,224012.0,219508.0,224400.0,220848.0,221576.0,224524.0,225892.0,222096.0,221620.0,225604.0,222192.0,223696.0,224928.0,225924.0,223248.0,223784.0,224248.0,218260.0,224112.0,224092.0,224676.0,220364.0,224356.0,224984.0,223020.0,223928.0,222020.0,224324.0,225420.0,223880.0,221064.0,222256.0,223820.0,218664.0,223492.0,226188.0,224076.0,207448.0,221560.0,220908.0,208916.0,223488.0,223368.0,220684.0,224052.0,221020.0,223124.0,223716.0,221428.0,221472.0,220764.0,223712.0,224292.0,223456.0,221348.0,224580.0,223840.0,224312.0,223476.0
85,221476.0,223152.0,225072.0,223384.0,222132.0,225760.0,225628.0,223464.0,225980.0,225756.0,222068.0,224344.0,222016.0,223972.0,224408.0,221776.0,224000.0,227924.0,224212.0,223152.0,225248.0,224064.0,223284.0,221316.0,219068.0,224272.0,221388.0,223824.0,222944.0,223892.0,224524.0,226612.0,224460.0,224184.0,223696.0,221448.0,223976.0,220660.0,221276.0,224296.0,220828.0,221436.0,225664.0,220320.0,220424.0,224300.0,221956.0,222632.0,222240.0,214244.0,221444.0,218616.0,224796.0,226060.0,220692.0,220972.0,222516.0,224744.0,226556.0,224380.0,223080.0,224792.0,225664.0,221948.0,221296.0,221184.0,224748.0,224464.0,221748.0,225364.0,221488.0,223460.0,222408.0,225800.0,225088.0,220176.0,222464.0,223768.0,222552.0,224456.0,222788.0,224060.0,219516.0,224428.0,220888.0,221588.0,224552.0,225924.0,222120.0,221636.0,225624.0,222216.0,223720.0,224960.0,225948.0,223264.0,223804.0,224264.0,218272.0,224152.0,224092.0,224692.0,220384.0,224368.0,225016.0,223060.0,223928.0,222036.0,224332.0,225420.0,223920.0,221088.0,222276.0,223848.0,218664.0,223508.0,226220.0,224076.0,207468.0,221588.0,220940.0,208936.0,223520.0,223396.0,220744.0,224052.0,221020.0,223124.0,223756.0,221448.0,221496.0,220788.0,223724.0,224316.0,223500.0,221348.0,224620.0,223880.0,224336.0,223476.0
86,221500.0,223180.0,225072.0,223424.0,222172.0,225780.0,225636.0,223472.0,226008.0,225756.0,222088.0,224384.0,222044.0,223996.0,224436.0,221816.0,224000.0,227948.0,224240.0,223176.0,225288.0,224064.0,223284.0,221316.0,219092.0,224288.0,221420.0,223868.0,222960.0,223916.0,224544.0,226636.0,224460.0,224184.0,223712.0,221452.0,224016.0,220680.0,221280.0,224296.0,220880.0,221476.0,225692.0,220356.0,220424.0,224324.0,221996.0,222632.0,222252.0,214284.0,221444.0,218632.0,224812.0,226092.0,220704.0,220980.0,222516.0,224784.0,226576.0,224404.0,223096.0,224812.0,225676.0,221972.0,221308.0,221224.0,224772.0,224488.0,221788.0,225376.0,221488.0,223480.0,222416.0,225824.0,225128.0,220192.0,222528.0,223792.0,222568.0,224464.0,222788.0,224060.0,219540.0,224448.0,220900.0,221608.0,224572.0,225940.0,222140.0,221652.0,225640.0,222256.0,223720.0,224972.0,225968.0,223288.0,223824.0,224284.0,218304.0,224156.0,224132.0,224692.0,220404.0,224384.0,225028.0,223056.0,223968.0,222056.0,224352.0,225440.0,223920.0,221108.0,222292.0,223864.0,218704.0,223536.0,226240.0,224116.0,207500.0,221608.0,220956.0,208956.0,223540.0,223396.0,220748.0,224088.0,221060.0,223144.0,223780.0,221464.0,221528.0,220788.0,223752.0,224336.0,223532.0,221388.0,224620.0,223884.0,224352.0,223516.0
87,221520.0,223196.0,225104.0,223416.0,222200.0,225800.0,225652.0,223512.0,226040.0,225792.0,222128.0,224384.0,222084.0,224036.0,224448.0,221820.0,224040.0,228000.0,224264.0,223196.0,225276.0,224100.0,223300.0,221336.0,219112.0,224312.0,221432.0,223888.0,222960.0,223916.0,224576.0,226676.0,224500.0,224232.0,223752.0,221492.0,224028.0,220700.0,221304.0,224336.0,220892.0,221504.0,225704.0,220384.0,220472.0,224324.0,222004.0,222672.0,222280.0,214324.0,221484.0,218656.0,224836.0,226104.0,220704.0,220996.0,222556.0,224788.0,226596.0,224404.0,223096.0,224812.0,225696.0,222012.0,221320.0,221224.0,224792.0,224508.0,221792.0,225388.0,221520.0,223508.0,222416.0,225844.0,225128.0,220212.0,222508.0,223808.0,222600.0,224464.0,222812.0,224100.0,219532.0,224464.0,220920.0,221620.0,224588.0,225956.0,222156.0,221676.0,225660.0,222248.0,223756.0,225004.0,225968.0,223308.0,223844.0,224304.0,218312.0,224176.0,224124.0,224712.0,220404.0,224416.0,225044.0,223060.0,223984.0,222076.0,224372.0,225476.0,223932.0,221128.0,222320.0,223892.0,218704.0,223536.0,226232.0,224132.0,207508.0,221632.0,220980.0,208976.0,223560.0,223440.0,220768.0,224112.0,221092.0,223164.0,223796.0,221488.0,221536.0,220828.0,223768.0,224360.0,223544.0,221428.0,224660.0,223916.0,224372.0,223532.0
88,221540.0,223216.0,225120.0,223456.0,222192.0,225820.0,225672.0,223512.0,226052.0,225796.0,222120.0,224416.0,222072.0,224032.0,224448.0,221848.0,224064.0,228012.0,224288.0,223216.0,225308.0,224120.0,223352.0,221336.0,219132.0,224328.0,221448.0,223920.0,222996.0,223932.0,224584.0,226668.0,224516.0,224240.0,223752.0,221492.0,224040.0,220724.0,221320.0,224352.0,220916.0,221520.0,225728.0,220400.0,220504.0,224364.0,222024.0,222704.0,222296.0,214324.0,221504.0,218676.0,224876.0,226120.0,220744.0,221012.0,222572.0,224808.0,226612.0,224436.0,223112.0,224832.0,225716.0,222008.0,221340.0,221228.0,224824.0,224540.0,221796.0,225396.0,221552.0,223500.0,222456.0,225872.0,225160.0,220236.0,222540.0,223828.0,222604.0,224512.0,222832.0,224120.0,219576.0,224488.0,220920.0,221648.0,224612.0,225980.0,222180.0,221692.0,225684.0,222296.0,223784.0,225012.0,226008.0,223340.0,223864.0,224324.0,218312.0,224196.0,224168.0,224752.0,220444.0,224424.0,225068.0,223096.0,223984.0,222096.0,224372.0,225476.0,223960.0,221152.0,222320.0,223908.0,218740.0,223576.0,226268.0,224156.0,207532.0,221648.0,220980.0,209016.0,223580.0,223440.0,220800.0,224112.0,221096.0,223204.0,223836.0,221488.0,221556.0,220844.0,223784.0,224360.0,223560.0,221448.0,224660.0,223924.0,224372.0,223532.0
89,221556.0,223236.0,225144.0,223460.0,222232.0,225840.0,225712.0,223512.0,226080.0,225832.0,222148.0,224424.0,222088.0,224064.0,224488.0,221872.0,224084.0,228012.0,224308.0,223244.0,225312.0,224140.0,223368.0,221376.0,219152.0,224328.0,221468.0,223928.0,223020.0,223956.0,224608.0,226692.0,224516.0,224264.0,223780.0,221512.0,224060.0,220744.0,221320.0,224376.0,220908.0,221516.0,225728.0,220400.0,220508.0,224388.0,222044.0,222712.0,222324.0,214324.0,221536.0,218692.0,224868.0,226148.0,220744.0,221036.0,222592.0,224808.0,226636.0,224460.0,223136.0,224872.0,225736.0,222048.0,221380.0,221264.0,224832.0,224548.0,221832.0,225436.0,221560.0,223548.0,222456.0,225864.0,225168.0,220236.0,222568.0,223848.0,222624.0,224520.0,222848.0,224140.0,219596.0,224504.0,220956.0,221664.0,224628.0,225996.0,222196.0,221712.0,225684.0,222312.0,223784.0,225028.0,226008.0,223348.0,223880.0,224344.0,218352.0,224196.0,224168.0,224752.0,220444.0,224444.0,225084.0,223112.0,224008.0,222116.0,224408.0,225500.0,223976.0,221172.0,222352.0,223928.0,218760.0,223580.0,226280.0,224156.0,207548.0,221664.0,221016.0,209024.0,223600.0,223452.0,220800.0,224164.0,221124.0,223236.0,223840.0,221516.0,221576.0,220868.0,223808.0,224404.0,223596.0,221444.0,224700.0,223944.0,224428.0,223572.0
