journal_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
356,117281272698,135041255899,131683384568,114104125258,137395921537,117447834194,120220700279,145194105135,133071253138,131106773735,120332586564,136294420140,112633532695,128675685375,142114564927,134001235467,127224954035,130239789987,112178629695,115756175693,138233272214,127346591729,125680461559,142943648497,123936935915,131408534541,128183816147,135187895000,126987331137,128564365218,118964245101,145855146738,129286728431,121281662477,124257692979,118069264423,127812629992,142294942949,138774220358,112787700857
357,117281272698,135041255899,131683384568,114104125258,137395921537,117447834194,120220700279,145194105135,133071253138,131106773735,120332586564,136294420140,112633532695,128675685375,142114564927,134001235467,127224956245,130239789987,112178629695,115756175693,138233272214,127346591729,125680461559,142943648497,123936935915,131408534541,128183816147,135187895000,126987331137,128564365218,118964245101,145855146738,129286728431,121281662477,124257692979,118069264423,127812629992,142294942949,138774220358,112787700857
358,117281272698,135041255899,131683384568,114104125258,137395921537,117447834194,120220700279,145194105135,133071253138,131106773735,120332588774,136294422349,112633532695,128675685375,142114564927,134001235467,127224956245,130239789987,112178629695,115756175693,138233272214,127346591729,125680463769,142943648497,123936935915,131408534541,128183816147,135187895000,126987331137,128564365218,118964245101,145855146738,129286728431,121281662477,124257692979,118069264423,127812629992,142294942949,138774220358,112787700857
359,117281274908,135041255899,131683384568,114104125258,137395921537,117447834194,120220700279,145194105135,133071253138,131106773735,120332588774,136294422349,112633532695,128675685375,142114564927,134001237677,127224956245,130239789987,112178629695,115756175693,138233272214,127346591729,125680463769,142943648497,123936935915,131408534541,128183816147,135187895000,126987331137,128564365218,118964245101,145855146738,129286730640,121281662477,124257692979,118069264423,127812629992,142294942949,138774220358,112787700857
360,117281274908,135041255899,131683384568,114104125258,137395921537,117447834194,120220700279,145194105135,133071253138,131106773735,120332588774,136294422349,112633532695,128675685375,142114567136,134001237677,127224956245,130239789987,112178629695,115756175693,138233272214,127346591729,125680463769,142943648497,123936935915,131408534541,128183816147,135187895000,126987331137,128564365218,118964245101,145855146738,129286730640,121281662477,124257692979,118069264423,127812629992,142294942949,138774220358,112787700857
361,117281274908,135041255899,131683384568,114104125258,137395921537,117447834194,120220700279,145194105135,133071253138,131106773735,120332588774,136294422349,112633532695,128675685375,142114567136,134001237677,127224956245,130239789987,112178629695,115756175693,138233272214,127346591729,125680463769,142943650707,123936938124,131408534541,128183816147,135187895000,126987331137,128564365218,118964245101,145855146738,129286730640,121281662477,124257692979,118069264423,127812629992,142294942949,138774220358,112787700857
362,117281274908,135041255899,131683384568,114104125258,137395921537,117447834194,120220700279,145194105135,133071253138,131106773735,120332588774,136294422349,112633532695,128675685375,142114567136,134001237677,127224956245,130239792196,112178629695,115756175693,138233272214,127346591729,125680463769,142943650707,123936938124,131408534541,128183818356,135187895000,126987331137,128564365218,118964245101,145855146738,129286730640,121281662477,124257692979,118069264423,127812629992,142294942949,138774220358,112787700857
363,117281274908,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194105135,133071253138,131106773735,120332588774,136294422349,112633532695,128675685375,142114567136,134001237677,127224956245,130239792196,112178629695,115756175693,138233272214,127346591729,125680463769,142943652916,123936938124,131408534541,128183818356,135187895000,126987331137,128564365218,118964245101,145855146738,129286730640,121281664686,124257692979,118069264423,127812629992,142294942949,138774220358,112787700857
364,117281274908,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071253138,131106773735,120332588774,136294422349,112633538480,128675685375,142114567136,134001237677,127224956245,130239792196,112178629695,115756175693,138233272214,127346591729,125680463769,142943652916,123936938124,131408534541,128183818356,135187895000,126987331137,128564365218,118964245101,145855146738,129286730640,121281664686,124257692979,118069264423,127812629992,142294942949,138774222568,112787700857
365,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071253138,131106773735,120332588774,136294424559,112633538480,128675685375,142114567136,134001237677,127224956245,130239792196,112178629695,115756175693,138233272214,127346591729,125680463769,142943652916,123936938124,131408540326,128183818356,135187895000,126987331137,128564365218,118964245101,145855146738,129286730640,121281666895,124257692979,118069264423,127812629992,142294942949,138774222568,112787700857
366,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071255347,131106775944,120332588774,136294424559,112633538480,128675685375,142114567136,134001237677,127224956245,130239792196,112178629695,115756175693,138233272214,127346591729,125680463769,142943652916,123936940334,131408540326,128183818356,135187897209,126987331137,128564367428,118964245101,145855146738,129286730640,121281666895,124257692979,118069264423,127812632201,142294945158,138774222568,112787700857
367,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071255347,131106775944,120332588774,136294424559,112633538480,128675685375,142114567136,134001237677,127224956245,130239792196,112178629695,115756175693,138233272214,127346591729,125680465979,142943652916,123936940334,131408540326,128183818356,135187897209,126987331137,128564367428,118964245101,145855146738,129286730640,121281666895,124257692979,118069264423,127812632201,142294945158,138774222568,112787700857
368,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071255347,131106775944,120332588774,136294426769,112633538480,128675685375,142114567136,134001237677,127224956245,130239792196,112178629695,115756175693,138233272214,127346591729,125680465979,142943652916,123936942543,131408540326,128183818356,135187897209,126987331137,128564367428,118964245101,145855146738,129286730640,121281666895,124257692979,118069264423,127812632201,142294945158,138774222568,112787700857
369,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071255347,131106775944,120332588774,136294426769,112633538480,128675685375,142114567136,134001237677,127224956245,130239792196,112178631905,115756175693,138233272214,127346591729,125680465979,142943652916,123936942543,131408540326,128183818356,135187897209,126987331137,128564367428,Null,145855146738,129286730640,Null,Null,Null,127812634411,Null,Null,Null
370,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071255347,131106775944,120332588774,136294426769,112633540690,128675685375,142114567136,134001237677,127224956245,130239792196,112178631905,115756175693,138233272214,127346591729,125680465979,142943652916,123936942543,131408540326,128183818356,135187897209,126987331137,128564367428,Null,145855146738,129286730640,Null,Null,Null,127812636621,Null,Null,Null
371,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071255347,131106775944,120332588774,136294426769,112633540690,128675685375,142114567136,134001237677,127224956245,130239792196,112178631905,115756175693,138233272214,127346591729,125680465979,142943652916,123936944753,131408540326,128183818356,135187897209,126987331137,128564367428,Null,145855146738,129286730640,Null,Null,Null,127812636621,Null,Null,Null
372,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071255347,131106775944,120332588774,136294426769,112633542899,128675687585,142114567136,134001237677,127224956245,130239792196,112178631905,115756175693,138233272214,127346591729,125680465979,142943652916,123936944753,131408540326,128183818356,135187897209,126987333347,128564367428,Null,145855146738,129286730640,Null,Null,Null,127812636621,Null,Null,Null
373,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071255347,131106775944,120332588774,136294426769,112633542899,128675687585,142114567136,134001237677,127224956245,130239792196,112178631905,115756175693,138233272214,127346591729,125680465979,142943652916,123936944753,131408540326,128183818356,135187897209,126987333347,128564367428,Null,145855146738,129286730640,Null,Null,Null,127812636621,Null,Null,Null
374,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071255347,131106775944,120332588774,136294426769,112633542899,128675687585,142114567136,134001237677,127224956245,130239792196,112178631905,115756175693,138233272214,127346591729,125680465979,142943652916,123936944753,131408540326,128183818356,135187897209,126987333347,128564367428,Null,145855146738,129286730640,Null,Null,Null,127812636621,Null,Null,Null
375,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071255347,131106775944,120332588774,136294426769,112633542899,128675687585,142114567136,134001237677,127224956245,130239792196,112178634114,115756175693,138233272214,127346591729,125680465979,142943652916,123936944753,131408542536,128183818356,135187897209,126987335556,128564367428,Null,145855146738,129286730640,Null,Null,Null,127812636621,Null,Null,Null
376,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071257556,131106775944,120332588774,136294428978,112633542899,128675687585,142114567136,134001237677,127224956245,130239792196,112178634114,115756175693,138233272214,127346591729,125680465979,142943652916,123936944753,131408542536,128183818356,135187897209,126987335556,128564367428,Null,145855146738,129286730640,Null,Null,Null,127812636621,Null,Null,Null
377,117281277117,135041258108,131683384568,114104125258,137395921537,117447834194,120220700279,145194107345,133071257556,131106775944,120332588774,136294431187,112633542899,128675687585,142114567136,134001237677,127224956245,130239792196,112178634114,115756175693,138233272214,127346591729,125680468189,142943652916,123936944753,131408542536,128183818356,135187897209,126987335556,128564367428,Null,Null,129286730640,Null,Null,Null,Null,Null,Null,Null
