%sys,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
320,12.0,0.97,11.11,12.12,4.95,2.02,4.0,1.0,13.73,7.0,4.0,6.93,6.06,6.06,5.0,6.0,0.0,7.07,5.0,9.0,10.89,11.11,12.12,3.03,8.08,11.11,2.94,2.02,10.0,8.91,0.0,7.92,2.0,1.0,9.09,2.0,8.0,9.0,11.11,5.05,10.1,3.0,6.06,4.04,3.03,6.0,12.87,3.03,12.12,9.18,2.97,7.07,2.02,3.0,4.04,6.93,8.0,5.94,2.02,2.97,6.0,10.1,0.98,7.0,8.0,8.08,1.98,5.94,6.0,9.0,3.88,5.05,9.09,6.0,2.0,6.06,14.14,7.07,5.94,6.06,11.88,8.16,5.94,10.2,7.07,11.76,6.0,7.0,7.92,7.07,7.07,5.05,4.04,5.05,3.0,5.1,10.1,5.88,5.0,6.06,11.11,6.0,7.07,4.04,7.0,6.0,5.05,5.05,3.03,3.06,5.05,9.09,9.0,1.01,9.09,4.9,8.16,5.0,9.09,4.08,6.06,6.12,7.07,5.05,6.06,7.0,5.94,4.12,3.03,4.95,3.96,7.92,6.12,6.0,4.08,8.08,7.0,4.0,7.07,8.16
321,0.0,1.0,2.0,2.97,0.0,0.0,0.0,0.99,3.03,0.0,2.0,3.03,2.94,4.08,4.0,3.03,0.0,4.95,0.0,4.9,6.06,3.96,3.0,2.0,3.06,4.04,0.0,2.02,3.0,3.03,1.0,0.0,1.01,0.0,1.01,1.01,3.0,1.01,3.0,1.01,2.0,1.0,1.0,1.0,1.01,1.96,3.0,0.0,2.02,3.0,2.97,2.0,1.01,1.0,4.04,0.0,3.0,4.04,1.0,0.99,5.05,0.0,0.0,5.05,2.97,3.96,1.0,0.0,1.0,5.0,5.05,6.06,0.0,2.97,0.0,3.96,0.0,6.86,0.0,7.92,7.0,4.9,0.0,1.01,1.98,1.0,0.0,1.0,0.99,6.06,5.0,3.96,6.06,1.01,6.06,3.96,1.01,7.0,4.04,8.0,1.98,6.0,5.0,2.0,1.01,7.07,2.02,1.01,3.96,5.05,0.0,3.0,3.03,1.0,2.0,0.99,4.04,2.0,3.03,4.0,0.98,1.0,6.06,6.0,7.0,2.0,6.93,5.88,0.99,4.0,2.02,5.0,3.03,2.02,1.0,4.0,5.05,1.01,5.0,2.97
322,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.98,0.0,1.0,2.0,1.01,1.01,0.0,1.0,1.0,0.99,1.01,0.98,2.0,0.0,2.97,0.99,1.02,0.0,1.01,1.0,1.01,0.99,1.0,1.0,1.01,10.0,0.99,1.98,0.99,1.0,1.0,1.01,1.0,1.0,1.01,0.0,1.0,1.0,2.02,1.01,1.0,0.99,2.0,1.01,2.0,0.0,0.0,1.01,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.01,1.98,2.0,1.98,1.0,1.01,2.0,1.0,1.01,1.0,2.0,1.98,1.96,0.0,1.98,0.0,1.0,0.0,0.0,2.02,1.0,0.0,0.0,1.96,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.98,1.01,0.0,1.0,0.0,1.0,0.99,1.01,0.0,0.0,1.01,1.0,0.0,0.0,1.01,1.0,1.01,0.0,0.0,1.01,0.0,0.0,1.01,1.01,1.98,1.01,1.01,1.98,1.01,0.0,2.0
323,1.0,0.99,1.0,1.0,1.0,0.0,1.0,0.0,0.99,1.0,1.98,0.0,1.0,0.0,1.01,0.0,1.0,1.0,0.99,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.01,0.0,2.0,0.0,1.0,9.09,1.98,0.0,2.0,1.0,0.0,1.01,1.94,1.0,0.0,0.0,1.01,2.0,1.01,1.0,0.0,1.0,2.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.99,1.02,1.0,1.0,1.01,1.0,1.0,2.0,0.0,1.01,1.01,1.0,2.0,1.01,1.01,0.0,2.0,1.0,0.98,1.0,1.01,0.99,1.98,1.01,1.0,1.0,1.01,1.0,1.0,0.0,1.0,0.0,1.01,1.0,0.0,1.0,1.01,1.0,0.98,1.0,1.0,1.0,1.01,2.0,1.96,2.0,1.0,0.0,1.01,0.0,0.98,0.98,1.01,0.0,0.0,1.0,1.0,1.0,0.0,1.01,1.0
324,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.99,0.0,2.0,1.0,1.0,1.0,2.0,1.01,2.02,1.98,0.0,1.0,1.0,2.02,2.0,1.0,1.01,0.0,0.0,0.99,1.0,1.98,8.16,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.01,0.99,0.0,2.0,0.0,1.02,0.99,1.01,0.0,1.0,1.0,1.01,1.0,0.99,1.0,0.99,1.0,1.0,0.99,0.99,0.0,1.0,0.99,1.0,1.0,0.0,1.0,1.01,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.0,2.0,1.0,0.0,1.01,1.96,0.99,2.0,1.0,0.98,1.98,1.01,1.01,1.0,1.01,1.01,1.98,1.98,1.01,1.01,2.0,0.0,0.0,1.01,1.01,1.01,0.0,1.0,0.99,1.01,1.01,2.0,1.01,0.0,1.01,1.0,0.99,1.01,1.0,0.0,1.01,0.0,0.0,0.0,2.0,1.01,1.96,0.0,1.0,1.01,1.0,1.98,0.99,0.0,1.0,1.0,0.0,2.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0
325,0.0,0.99,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,1.0,0.99,0.0,0.0,0.0,18.0,0.98,1.94,2.0,0.0,1.0,1.01,1.98,1.0,1.0,0.99,2.0,0.0,1.01,2.0,0.0,2.0,1.0,1.0,1.01,1.0,0.0,1.01,1.01,0.99,1.01,0.0,1.0,0.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.98,1.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.96,1.01,0.0,1.01,0.0,1.01,1.01,1.98,1.02,1.0,2.0,0.0,1.0,1.98,1.0,0.0,1.0,1.01,1.98,1.0,0.0,0.0,1.0,1.0,1.0,1.01,0.0,1.01,1.0,1.0,1.01,0.98,1.0,1.0,1.01,1.01,1.01,1.0,1.01,0.0,0.99,1.0,0.0,0.0,1.0,0.0,1.01,1.0,0.0,1.01,1.01,2.0,0.99,1.0,1.0,0.0,1.01,1.01,0.0,1.01,0.0,1.0,1.0
326,0.0,9.0,0.0,0.99,15.31,16.0,15.0,16.16,0.0,17.0,10.0,1.0,0.99,0.0,1.0,0.99,0.0,0.99,12.0,0.0,0.0,1.01,1.01,16.0,0.0,1.0,14.29,15.0,1.0,0.0,0.0,1.0,0.0,0.0,9.09,8.16,1.0,1.0,0.0,14.14,0.0,13.27,13.0,12.0,16.33,15.0,1.0,15.31,0.99,1.01,12.0,0.0,9.0,14.85,0.0,14.14,0.0,0.0,8.0,8.0,0.0,0.0,9.0,0.0,1.0,0.0,12.0,14.0,12.0,0.0,1.0,0.0,0.0,0.0,8.16,0.99,0.0,0.0,14.0,1.01,0.0,0.98,17.17,13.0,12.24,16.0,14.14,14.14,11.34,1.0,0.0,1.98,1.98,7.14,1.0,1.01,1.01,2.0,2.0,1.01,0.0,0.98,1.01,11.0,10.89,1.01,1.01,0.0,0.0,2.0,10.0,0.0,0.99,8.82,1.0,10.0,2.0,10.1,0.0,0.99,12.37,10.0,0.0,0.0,1.0,9.18,1.01,1.0,7.07,1.0,1.0,1.0,0.0,1.01,11.22,2.02,1.01,11.11,1.01,1.0
327,13.0,0.0,12.87,14.14,1.0,0.0,0.0,1.0,14.0,0.0,1.02,9.09,10.0,8.0,11.0,8.08,1.01,14.14,0.99,14.14,14.0,14.0,16.0,1.0,14.14,12.24,1.0,0.0,11.0,8.0,1.0,5.94,1.96,0.0,1.0,0.99,7.07,9.09,14.0,0.0,16.0,1.0,0.0,1.01,1.0,2.0,13.0,1.01,16.33,12.12,1.01,9.09,1.01,0.0,7.0,1.0,11.0,14.14,1.0,0.99,8.0,9.9,0.0,10.89,10.1,10.89,1.98,1.0,1.0,12.12,13.0,10.0,9.09,9.0,0.0,11.11,17.0,13.86,0.0,15.15,15.0,12.0,1.98,2.02,0.0,1.98,2.0,1.01,1.98,9.0,13.13,10.0,9.8,1.01,9.09,9.09,9.09,8.08,10.1,13.0,11.22,9.09,10.0,1.01,0.0,11.11,11.0,11.0,9.9,8.08,1.98,11.88,12.75,1.0,6.06,1.01,9.18,0.0,9.0,13.13,1.0,1.01,8.91,10.2,9.09,1.0,9.0,9.18,1.02,10.0,7.07,11.22,9.9,10.0,1.96,12.0,8.0,1.0,10.0,11.0
328,0.0,0.97,0.99,0.0,0.0,0.98,1.0,0.99,0.0,0.0,1.0,0.99,1.0,0.0,2.0,0.0,1.01,0.99,0.99,0.99,0.0,1.02,0.0,1.0,0.0,1.01,1.01,1.98,0.0,1.01,2.02,0.0,9.28,0.0,2.0,1.01,1.0,0.0,0.0,1.01,0.0,1.01,1.0,1.0,1.01,1.98,0.99,0.99,1.0,0.0,1.0,1.98,0.0,0.0,1.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,1.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99,0.0,0.0,2.02,1.01,1.98,0.99,1.0,1.01,2.0,1.01,1.01,1.98,0.0,2.0,0.0,0.98,1.01,1.02,1.01,0.0,0.0,1.98,0.0,1.01,1.01,1.02,1.0,0.0,0.0,0.0,1.01,1.0,2.04,0.0,1.01,1.0,0.0,1.0,1.02,1.01,0.0,0.0,1.0,0.0,0.0,2.0,1.01,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.01,1.0,1.01,1.01,0.0,1.01,1.96,0.0,0.0,0.0
329,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,1.98,0.0,1.02,1.01,0.99,0.0,2.0,1.0,0.0,0.99,0.0,1.0,0.0,0.0,2.0,2.0,0.99,1.98,0.0,1.01,1.01,0.0,1.0,1.0,1.96,1.0,1.01,1.01,1.0,1.0,0.0,1.01,1.01,1.01,0.0,0.0,1.01,1.0,0.0,1.0,1.01,1.01,0.0,1.0,1.98,0.99,0.0,1.0,0.0,0.0,0.0,0.99,0.0,1.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.99,1.01,1.01,1.0,1.01,0.0,0.99,1.98,0.0,1.96,1.0,1.01,1.0,0.98,1.01,1.01,1.01,2.0,2.0,2.0,0.99,2.0,1.0,1.0,0.0,0.0,1.0,1.01,0.98,1.98,0.99,2.97,1.0,1.98,1.96,1.01,0.0,1.0,1.0,0.0,0.99,1.01,1.0,1.98,1.0,1.96,1.0,1.0,1.01,1.0,0.0,2.0,0.98,1.98,1.01,2.0,1.0,1.98,0.0,1.01,1.01,1.98,1.98
330,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.01,1.0,1.01,0.0,3.0,0.0,0.0,1.01,1.0,1.98,1.0,1.0,0.0,0.0,0.99,0.0,1.0,1.0,8.08,0.0,1.01,8.0,1.01,0.99,1.01,0.99,1.01,0.0,0.0,1.01,0.0,1.0,1.01,1.0,1.0,1.01,1.01,1.0,1.0,1.01,1.01,0.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.98,0.99,1.0,1.0,1.0,0.99,2.0,2.02,1.0,2.0,1.01,1.94,1.01,1.0,1.01,0.0,1.01,0.0,1.01,1.0,1.0,1.0,1.0,1.98,1.0,0.99,1.0,0.0,0.0,0.0,0.0,1.01,0.0,1.01,1.01,1.01,1.94,1.0,0.0,0.0,0.0,1.02,1.01,1.01,0.0,0.0,0.0,0.99,0.0,0.0,2.97,0.0,1.0,1.0,0.0,1.0,1.96,2.0,1.98,1.0,2.0,1.0,0.0,0.0
331,0.0,0.0,1.0,0.98,0.99,0.0,0.0,1.0,0.0,1.98,1.01,1.0,1.0,0.0,1.96,1.0,14.0,1.94,0.99,0.99,0.0,0.0,1.0,1.02,0.99,0.0,2.0,0.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,0.0,0.99,1.01,1.01,1.01,2.0,1.01,1.0,1.01,1.01,0.99,1.01,1.01,1.98,0.0,1.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,1.0,1.0,0.0,0.0,1.01,0.99,1.0,1.01,0.0,1.0,1.01,1.01,1.01,1.01,0.0,1.98,1.0,1.01,1.01,1.0,0.0,0.99,0.0,2.0,0.99,1.01,0.0,1.01,2.02,1.0,0.0,0.99,1.94,2.0,0.99,1.98,1.0,0.0,0.0,1.0,0.99,0.98,1.0,1.01,1.01,0.0,1.0,2.0,1.98,1.01,1.01,0.0,2.0,1.01,1.01,0.99,0.0,0.99,0.99,1.01,0.0,1.0,0.0,1.0,1.01,1.01,1.0,1.0
332,0.0,0.0,1.0,0.0,1.01,2.0,2.02,2.97,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.02,0.0,2.97,0.0,1.0,1.01,0.0,3.0,1.01,1.01,2.04,2.02,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.01,3.0,1.0,3.0,0.0,4.04,3.03,2.02,0.0,4.95,1.0,1.01,1.0,1.01,0.99,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,1.96,0.99,0.0,0.0,0.0,1.0,2.0,1.01,1.0,0.0,1.0,0.0,1.0,0.98,1.0,2.0,1.96,1.01,2.0,1.0,1.01,2.0,1.01,1.01,1.01,1.0,0.99,1.0,1.0,1.98,1.0,1.96,0.0,0.99,1.0,1.0,0.0,1.01,1.0,1.01,1.01,0.0,1.01,0.0,0.0,2.0,1.01,1.01,1.0,1.0,0.0,0.0,1.01,0.0,1.01,1.01,1.98,0.0,0.0,0.0,0.99,1.01,0.0,0.0,1.0,1.98,0.0,1.01,0.99,1.0,1.0,0.0,1.0,0.0,1.96,1.98,2.02,1.01,0.0
333,0.99,10.89,2.02,0.0,12.87,14.0,10.89,11.0,2.02,13.13,10.0,1.0,1.01,1.0,1.0,1.01,1.0,2.02,14.14,2.0,0.0,3.96,5.0,12.87,3.09,4.08,11.88,10.89,1.02,1.0,1.01,1.98,1.01,1.0,10.1,8.08,1.0,1.0,2.02,8.0,3.03,13.13,11.11,12.0,14.0,11.0,2.04,14.14,3.03,2.02,9.09,0.0,9.0,13.27,1.01,14.85,0.99,0.0,7.84,9.0,0.0,2.02,12.0,0.98,1.01,1.0,13.0,12.12,12.24,1.0,0.0,1.0,0.0,0.0,8.08,0.0,3.06,1.96,13.13,2.02,0.99,2.0,16.83,13.0,13.86,12.12,13.0,14.0,11.11,1.98,1.0,2.0,1.01,11.0,0.0,1.98,0.99,0.0,1.01,1.98,0.0,1.01,2.0,9.9,10.1,0.99,0.0,0.0,1.01,1.0,9.9,2.0,1.01,8.91,2.0,14.0,0.0,12.24,1.0,0.0,7.14,14.14,1.96,1.0,1.01,9.18,1.0,1.98,10.89,1.0,0.0,1.01,1.01,1.01,10.1,1.02,1.01,10.2,2.0,2.0
334,14.14,0.0,12.87,11.88,0.0,1.0,0.0,0.99,11.88,1.98,0.0,9.09,9.18,9.09,7.14,12.12,1.01,12.0,1.01,10.1,14.14,10.1,12.0,1.01,12.0,10.0,0.0,1.01,11.0,8.91,1.0,8.0,0.0,0.0,0.0,1.0,8.08,9.09,13.0,0.0,9.0,0.99,0.99,0.0,1.0,1.01,11.0,1.0,10.89,8.91,0.0,11.11,2.02,0.0,7.0,0.0,11.88,12.0,0.0,0.97,7.84,10.0,0.0,9.18,9.8,9.9,0.0,0.99,0.99,10.2,9.18,10.0,9.09,9.9,0.0,6.93,13.86,14.0,1.01,13.0,13.86,14.29,1.0,1.01,2.02,1.0,1.02,1.0,1.0,12.12,11.22,9.18,12.12,3.0,8.0,7.07,10.1,10.2,9.09,9.0,11.0,11.22,10.89,1.0,1.0,10.2,9.09,9.09,10.0,8.08,1.01,10.89,10.1,0.98,9.09,1.0,11.22,1.98,11.88,13.0,1.01,2.0,9.09,9.8,11.11,1.0,8.0,8.25,1.0,8.0,8.08,10.1,11.22,11.0,0.0,12.12,8.08,0.0,11.22,11.22
335,1.0,1.0,1.01,0.0,1.0,0.0,1.01,0.0,0.0,0.0,1.01,2.0,0.0,0.99,2.0,1.01,0.0,0.99,0.0,0.0,0.0,1.98,1.0,1.0,0.0,1.01,2.0,0.0,2.0,0.0,1.0,0.0,9.0,2.97,1.0,1.01,2.94,1.0,0.0,0.0,1.0,1.01,1.0,2.0,1.02,1.0,0.99,0.0,2.02,0.0,0.0,0.0,0.99,1.0,1.01,0.0,1.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.01,0.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.01,1.01,1.01,1.98,1.98,2.0,2.0,1.01,1.0,0.0,1.01,1.0,1.0,1.0,1.01,0.99,0.0,1.0,1.0,2.02,1.01,1.01,0.0,1.01,1.01,1.0,1.0,1.98,1.0,1.0,1.0,0.0,0.0,1.01,0.99,1.01,0.0,1.02,2.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.0,0.99,0.0,1.94,1.0,1.0,0.0,0.0,1.96,1.02,0.0,1.98,1.96
336,0.0,0.99,0.98,0.98,0.0,1.0,0.0,0.0,0.0,0.99,2.02,2.0,1.0,1.01,0.0,1.0,0.0,1.0,0.99,0.99,1.0,0.99,1.0,1.01,0.0,0.0,1.01,1.98,0.0,1.0,1.01,0.99,0.0,11.11,1.0,1.0,1.0,0.0,1.01,1.0,1.0,1.0,0.0,0.99,1.0,0.0,0.0,0.0,2.0,1.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.01,1.98,1.01,1.0,1.01,0.0,1.01,0.0,2.0,2.0,1.01,1.01,0.0,1.01,1.01,1.01,0.99,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.01,0.0,2.0,1.98,1.0,1.01,0.99,1.98,0.0,1.01,1.0,1.01,0.99,0.0,1.0,2.0,1.0,2.0,1.01,0.0,2.0,0.0,0.0,0.0,0.99,1.0,2.0,1.0,1.0,0.0,1.0,1.01,0.99,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,2.02,1.98,0.0,0.0,0.0,1.0,1.01,1.02,1.0,1.0,1.0,1.98,0.0,1.0,11.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,1.0,2.0,2.0,1.01,1.01,2.0,0.0,1.0,1.01,2.0,1.01,0.0,1.98,0.0,1.0,0.0,0.0,1.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.99,0.0,1.0,0.0,1.0,2.02,1.0,1.0,2.0,1.98,0.0,1.98,0.99,1.01,1.02,1.01,1.0,1.01,0.0,1.98,2.0,1.0,1.0,0.0,0.0,1.98,1.01,1.01,1.0,1.01,0.0,1.0,1.01,1.98,1.0,1.0,0.0,1.0,1.0,1.0,1.01,1.01,0.99,0.0,1.01,1.0,0.0,1.01,1.01,1.98,0.99,1.0,0.0,0.99,0.99,0.0,2.0,1.96,1.01,1.0,1.98,0.0,1.0,0.0,1.98,0.0,0.0,1.98,0.0
338,0.0,1.01,0.0,1.96,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.99,1.01,1.0,2.0,0.99,18.18,0.0,1.01,0.0,0.0,0.99,1.0,1.0,1.01,1.01,1.01,1.01,0.99,0.0,2.02,1.0,1.01,1.0,0.0,1.01,1.98,2.0,1.98,1.0,0.99,1.01,1.0,1.01,1.02,0.0,0.99,1.98,2.97,1.0,1.0,0.0,1.96,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.98,0.0,0.0,0.0,1.0,0.0,1.01,1.01,1.01,0.0,0.0,1.0,0.99,0.0,1.98,1.0,0.0,1.0,0.0,0.99,1.01,0.0,1.01,1.98,1.0,0.98,0.0,1.0,1.0,0.99,1.01,1.0,2.0,1.01,0.0,1.0,0.0,0.0,1.0,1.01,1.0,1.01,0.0,1.01,0.99,1.0,1.01,1.01,1.0,0.0,0.99,1.01,1.01,0.0,1.0,1.01,1.98,0.0,1.01,0.99,0.0,1.01,1.01,1.01,0.99,1.01,0.0,2.0,1.01,1.01
339,0.98,11.54,0.0,0.99,15.0,16.83,16.16,15.15,0.0,13.13,10.2,0.0,1.01,0.99,0.0,0.0,1.0,0.98,15.15,0.97,0.99,1.01,0.98,13.86,0.0,2.0,17.17,12.12,2.97,0.0,0.0,0.99,1.01,1.01,4.0,8.91,2.0,1.0,1.01,11.88,1.0,13.86,14.0,12.87,12.0,15.15,1.01,16.0,0.99,1.01,8.08,0.99,9.18,16.0,1.01,13.13,1.0,0.0,9.18,6.06,0.0,0.99,12.0,0.0,0.0,1.0,14.29,12.87,10.89,1.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,2.0,15.15,2.0,0.99,1.0,14.0,15.31,19.0,13.13,10.89,13.27,9.09,1.01,0.0,1.01,1.01,9.18,1.0,1.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,10.1,8.08,1.01,1.0,1.0,0.0,1.01,9.18,1.0,2.0,10.0,1.01,11.22,0.99,9.9,1.01,1.0,12.87,9.0,0.0,1.0,1.01,10.2,0.0,0.99,8.91,0.0,2.0,0.0,0.99,1.01,11.11,2.0,1.01,11.88,1.0,1.01
340,12.0,0.0,13.0,14.0,0.0,1.0,0.0,1.0,15.84,1.98,0.99,9.09,10.1,9.0,10.2,10.1,1.98,16.0,0.0,11.0,15.84,10.1,15.31,0.99,14.29,12.87,0.0,1.0,13.13,9.0,0.99,7.22,0.0,1.0,5.05,0.99,9.09,7.07,14.0,1.0,15.0,1.96,0.0,0.0,1.0,1.98,17.0,1.0,14.14,14.14,0.0,5.1,0.99,0.0,9.09,0.0,10.1,10.0,0.0,0.0,11.11,10.0,0.0,9.09,10.89,9.9,0.99,0.0,1.0,11.11,11.65,12.87,10.0,11.0,0.0,10.89,15.84,11.11,1.0,16.0,15.46,15.84,1.02,2.0,0.0,3.96,1.01,0.0,1.01,10.2,10.1,10.1,10.1,0.99,6.12,11.0,11.11,11.11,12.0,10.0,10.0,11.11,10.2,1.0,1.01,10.1,10.1,12.0,11.22,9.09,1.0,12.24,8.08,1.0,11.88,1.98,10.1,0.99,12.12,9.09,0.0,1.0,12.0,11.11,11.11,1.0,9.0,8.08,0.0,8.91,9.0,12.24,11.22,10.89,0.0,10.0,13.13,2.0,10.2,13.13
341,1.0,0.0,1.0,0.0,1.01,1.98,0.0,0.0,1.0,0.0,1.02,1.98,0.0,0.99,1.01,0.99,0.0,0.0,1.01,0.0,0.99,0.0,1.0,1.0,0.98,1.0,1.98,2.0,1.0,1.0,1.01,0.0,2.2,1.0,1.01,0.0,0.99,1.01,1.0,0.99,0.0,2.0,1.0,1.0,1.01,1.0,1.0,0.0,0.0,1.96,0.99,1.01,1.01,0.0,1.01,1.0,1.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.98,0.0,0.99,0.0,0.0,1.0,0.99,1.0,1.98,0.0,1.0,1.98,0.99,1.0,1.0,1.01,1.0,1.0,2.02,1.01,1.0,1.01,0.0,1.0,0.0,1.96,0.0,0.99,1.01,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.99,1.0,0.99,2.0,1.0,2.0,0.98,1.0,0.99,1.0,1.01,1.0,1.0,1.01,1.0,1.01,1.01,1.0,0.0,1.0,0.0,0.99,1.0,0.99,0.0,0.0,0.0,0.0,0.0,1.01,1.01,1.01,0.0,1.01,1.01
342,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.98,0.99,1.0,1.98,1.0,1.01,0.0,0.99,1.01,1.98,1.0,0.98,1.0,0.0,2.0,1.01,0.99,0.0,1.01,0.0,1.0,0.0,0.0,2.02,1.0,42.42,1.02,1.01,1.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.0,1.01,1.02,1.01,2.0,1.0,0.0,1.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.99,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.99,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.01,2.0,0.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.01,1.96,0.99,0.0,0.0,1.01,1.0,1.01,1.98,1.0,1.0,1.0,1.0,0.0,0.0,1.01,1.01,1.01,0.0,1.01,1.0,0.98,0.0,1.01,1.0,0.0,1.0,0.0,0.0,0.99,1.01,1.0,1.0,1.0,1.0,0.0,2.0,0.99,0.0,1.01,1.0,1.0,0.0,1.01,0.0,1.01,1.0,0.99
