kbcached,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
227,101632.0,96520.0,96644.0,96596.0,96652.0,96640.0,96664.0,96708.0,96668.0,96624.0,101632.0,101636.0,101512.0,101812.0,101512.0,101228.0,101528.0,101632.0,101616.0,101632.0,96664.0,101884.0,101876.0,101616.0,101512.0,101612.0,101476.0,101780.0,101908.0,101792.0,101616.0,96544.0,101524.0,101760.0,101624.0,101832.0,101756.0,101776.0,101508.0,101616.0,101624.0,101504.0,96624.0,101932.0,101504.0,101484.0,101616.0,101624.0,101628.0,101744.0,101516.0,101516.0,101508.0,99520.0,101564.0,99244.0,99296.0,101260.0,97560.0,101140.0,99156.0,99232.0,101528.0,101248.0,101160.0,101444.0,101868.0,101228.0,101184.0,101348.0,101224.0,101280.0,101280.0,101344.0,101400.0,101504.0,101256.0,101136.0,101264.0,101268.0,101256.0,101256.0,101284.0,101248.0,101288.0,101148.0,101208.0,101224.0,101320.0,101280.0,101240.0,101372.0,101236.0,101348.0,101132.0,101212.0,101220.0,101280.0,100896.0,101076.0,101212.0,101512.0,101228.0,101376.0,101352.0,101344.0,101204.0,101336.0,101344.0,101204.0,101224.0,101652.0,101368.0,101528.0,101628.0,101636.0,101620.0,101352.0,101468.0,101892.0,101356.0,101340.0,101352.0,101628.0,101608.0,101476.0,101240.0,101340.0,101344.0,101748.0,101744.0,101612.0,101640.0,101928.0,101908.0,101860.0,101612.0,101504.0,101764.0,101632.0
228,101636.0,96544.0,96656.0,96624.0,96696.0,96692.0,96652.0,96744.0,96680.0,96644.0,101652.0,101640.0,101528.0,101816.0,101512.0,101244.0,101536.0,101640.0,101664.0,101648.0,96688.0,101884.0,101880.0,101656.0,101520.0,101632.0,101488.0,101800.0,101908.0,101796.0,101636.0,96564.0,101556.0,101776.0,101632.0,101852.0,101756.0,101776.0,101520.0,101648.0,101632.0,101528.0,96664.0,101960.0,101536.0,101520.0,101628.0,101656.0,101632.0,101764.0,101536.0,101516.0,101528.0,99520.0,101580.0,99276.0,99308.0,101272.0,97588.0,101164.0,99180.0,99236.0,101568.0,101264.0,101164.0,101456.0,101900.0,101248.0,101212.0,101372.0,101244.0,101284.0,101284.0,101368.0,101424.0,101524.0,101268.0,101140.0,101280.0,101284.0,101264.0,101268.0,101308.0,101284.0,101312.0,101188.0,101236.0,101244.0,101344.0,101300.0,101240.0,101388.0,101236.0,101380.0,101136.0,101228.0,101244.0,101304.0,100920.0,101064.0,101228.0,101516.0,101232.0,101408.0,101372.0,101356.0,101220.0,101332.0,101352.0,101220.0,101240.0,101668.0,101376.0,101552.0,101640.0,101660.0,101640.0,101384.0,101480.0,101912.0,101380.0,101376.0,101352.0,101648.0,101608.0,101500.0,101240.0,101364.0,101364.0,101752.0,101756.0,101632.0,101640.0,101944.0,101940.0,101860.0,101632.0,101524.0,101776.0,101648.0
229,101660.0,96544.0,96688.0,96644.0,96696.0,96700.0,96692.0,96744.0,96700.0,96644.0,101672.0,101664.0,101548.0,101816.0,101544.0,101264.0,101568.0,101672.0,101652.0,101668.0,96720.0,101892.0,101900.0,101672.0,101552.0,101660.0,101516.0,101800.0,101948.0,101816.0,101656.0,96584.0,101564.0,101788.0,101652.0,101868.0,101772.0,101800.0,101540.0,101640.0,101664.0,101528.0,96656.0,101976.0,101544.0,101540.0,101660.0,101664.0,101664.0,101784.0,101552.0,101516.0,101548.0,99560.0,101608.0,99284.0,99332.0,101288.0,97580.0,101156.0,99200.0,99256.0,101584.0,101288.0,101196.0,101488.0,101908.0,101280.0,101212.0,101388.0,101264.0,101284.0,101304.0,101388.0,101448.0,101544.0,101288.0,101172.0,101296.0,101304.0,101284.0,101288.0,101308.0,101304.0,101328.0,101196.0,101228.0,101244.0,101376.0,101300.0,101280.0,101412.0,101276.0,101380.0,101136.0,101252.0,101264.0,101336.0,100940.0,101084.0,101248.0,101536.0,101264.0,101424.0,101388.0,101388.0,101252.0,101376.0,101376.0,101244.0,101260.0,101688.0,101396.0,101568.0,101660.0,101676.0,101660.0,101400.0,101512.0,101932.0,101400.0,101376.0,101364.0,101668.0,101644.0,101516.0,101284.0,101384.0,101380.0,101784.0,101788.0,101652.0,101672.0,101968.0,101948.0,101896.0,101652.0,101544.0,101808.0,101668.0
230,101676.0,96584.0,96696.0,96656.0,96704.0,96700.0,96716.0,96784.0,96700.0,96684.0,101672.0,101656.0,101548.0,101868.0,101552.0,101284.0,101584.0,101680.0,101672.0,101688.0,96720.0,101932.0,101900.0,101712.0,101560.0,101672.0,101536.0,101840.0,101956.0,101848.0,101676.0,96584.0,101584.0,101816.0,101672.0,101892.0,101804.0,101832.0,101560.0,101656.0,101672.0,101564.0,96704.0,101976.0,101564.0,101560.0,101664.0,101704.0,101668.0,101784.0,101576.0,101556.0,101572.0,99584.0,101620.0,99308.0,99352.0,101328.0,97628.0,101204.0,99200.0,99268.0,101624.0,101304.0,101200.0,101492.0,101948.0,101272.0,101252.0,101408.0,101284.0,101324.0,101324.0,101404.0,101448.0,101544.0,101308.0,101180.0,101320.0,101324.0,101300.0,101308.0,101344.0,101304.0,101348.0,101216.0,101268.0,101284.0,101380.0,101340.0,101272.0,101428.0,101276.0,101408.0,101172.0,101268.0,101280.0,101340.0,100960.0,101132.0,101248.0,101536.0,101272.0,101444.0,101412.0,101376.0,101260.0,101376.0,101384.0,101244.0,101272.0,101704.0,101412.0,101608.0,101660.0,101716.0,101676.0,101420.0,101516.0,101948.0,101416.0,101412.0,101404.0,101688.0,101652.0,101540.0,101292.0,101416.0,101404.0,101772.0,101796.0,101668.0,101688.0,101968.0,101948.0,101896.0,101672.0,101564.0,101816.0,101688.0
231,101696.0,96584.0,96716.0,96676.0,96740.0,96736.0,96716.0,96784.0,96740.0,96700.0,101708.0,101680.0,101588.0,101868.0,101552.0,101304.0,101624.0,101680.0,101712.0,101708.0,96740.0,101952.0,101940.0,101712.0,101580.0,101692.0,101552.0,101860.0,101956.0,101856.0,101696.0,96616.0,101604.0,101816.0,101692.0,101908.0,101824.0,101844.0,101580.0,101696.0,101672.0,101564.0,96704.0,101996.0,101580.0,101576.0,101688.0,101704.0,101668.0,101824.0,101592.0,101576.0,101572.0,99584.0,101640.0,99324.0,99368.0,101332.0,97644.0,101204.0,99240.0,99288.0,101624.0,101332.0,101200.0,101516.0,101948.0,101292.0,101264.0,101428.0,101304.0,101356.0,101324.0,101444.0,101488.0,101584.0,101328.0,101220.0,101336.0,101324.0,101324.0,101308.0,101344.0,101344.0,101348.0,101236.0,101288.0,101284.0,101380.0,101340.0,101316.0,101428.0,101316.0,101428.0,101196.0,101288.0,101320.0,101380.0,100980.0,101120.0,101288.0,101576.0,101272.0,101464.0,101428.0,101416.0,101280.0,101412.0,101424.0,101272.0,101296.0,101728.0,101412.0,101608.0,101700.0,101716.0,101700.0,101420.0,101540.0,101972.0,101436.0,101432.0,101404.0,101688.0,101688.0,101556.0,101292.0,101424.0,101420.0,101812.0,101796.0,101692.0,101708.0,102004.0,101984.0,101932.0,101696.0,101580.0,101836.0,101708.0
232,101696.0,96620.0,96732.0,96700.0,96764.0,96760.0,96740.0,96804.0,96740.0,96724.0,101732.0,101720.0,101588.0,101876.0,101592.0,101324.0,101624.0,101716.0,101732.0,101728.0,96760.0,101952.0,101956.0,101736.0,101580.0,101708.0,101592.0,101880.0,101976.0,101856.0,101712.0,96636.0,101624.0,101876.0,101692.0,101928.0,101844.0,101844.0,101600.0,101696.0,101712.0,101604.0,96740.0,102016.0,101604.0,101600.0,101688.0,101704.0,101708.0,101824.0,101612.0,101576.0,101608.0,99620.0,101656.0,99324.0,99388.0,101352.0,97644.0,101240.0,99240.0,99312.0,101644.0,101332.0,101240.0,101532.0,101988.0,101316.0,101284.0,101460.0,101296.0,101360.0,101360.0,101444.0,101488.0,101576.0,101328.0,101220.0,101364.0,101360.0,101340.0,101344.0,101384.0,101364.0,101372.0,101256.0,101308.0,101324.0,101420.0,101380.0,101336.0,101468.0,101316.0,101456.0,101212.0,101288.0,101320.0,101380.0,100996.0,101160.0,101288.0,101576.0,101308.0,101484.0,101448.0,101432.0,101280.0,101412.0,101436.0,101300.0,101312.0,101744.0,101436.0,101620.0,101716.0,101736.0,101692.0,101452.0,101540.0,101988.0,101456.0,101432.0,101440.0,101724.0,101700.0,101576.0,101312.0,101440.0,101440.0,101828.0,101832.0,101708.0,101728.0,102024.0,102024.0,101952.0,101708.0,101604.0,101856.0,101724.0
233,101736.0,96640.0,96732.0,96700.0,96796.0,96792.0,96772.0,96840.0,96780.0,96740.0,101748.0,101720.0,101628.0,101916.0,101608.0,101324.0,101648.0,101740.0,101764.0,101748.0,96784.0,101992.0,101996.0,101752.0,101620.0,101732.0,101624.0,101900.0,102016.0,101896.0,101740.0,96660.0,101636.0,101880.0,101732.0,101948.0,101844.0,101884.0,101620.0,101736.0,101712.0,101636.0,96780.0,102056.0,101620.0,101616.0,101720.0,101740.0,101728.0,101864.0,101640.0,101616.0,101648.0,99640.0,101684.0,99364.0,99408.0,101392.0,97684.0,101260.0,99280.0,99312.0,101656.0,101364.0,101240.0,101556.0,101976.0,101344.0,101300.0,101456.0,101344.0,101360.0,101384.0,101464.0,101552.0,101620.0,101368.0,101220.0,101376.0,101384.0,101364.0,101384.0,101404.0,101380.0,101424.0,101288.0,101328.0,101356.0,101440.0,101400.0,101356.0,101488.0,101352.0,101488.0,101212.0,101328.0,101344.0,101400.0,101020.0,101160.0,101328.0,101612.0,101332.0,101524.0,101472.0,101432.0,101320.0,101452.0,101452.0,101300.0,101372.0,101744.0,101472.0,101636.0,101716.0,101752.0,101736.0,101476.0,101576.0,101988.0,101476.0,101468.0,101464.0,101724.0,101720.0,101596.0,101352.0,101464.0,101460.0,101852.0,101856.0,101728.0,101748.0,102044.0,102024.0,101952.0,101732.0,101620.0,101856.0,101748.0
234,101756.0,96640.0,96772.0,96736.0,96780.0,96800.0,96772.0,96864.0,96812.0,96740.0,101772.0,101756.0,101652.0,101956.0,101628.0,101364.0,101660.0,101772.0,101792.0,101772.0,96816.0,102024.0,102008.0,101772.0,101652.0,101756.0,101616.0,101928.0,102048.0,101912.0,101752.0,96692.0,101676.0,101900.0,101756.0,101968.0,101904.0,101924.0,101648.0,101776.0,101760.0,101648.0,96792.0,102056.0,101648.0,101644.0,101732.0,101768.0,101748.0,101896.0,101640.0,101640.0,101648.0,99672.0,101724.0,99364.0,99424.0,101384.0,97716.0,101284.0,99312.0,99356.0,101684.0,101392.0,101280.0,101572.0,102008.0,101372.0,101340.0,101484.0,101368.0,101404.0,101400.0,101504.0,101532.0,101640.0,101384.0,101268.0,101388.0,101408.0,101384.0,101384.0,101428.0,101408.0,101432.0,101300.0,101352.0,101368.0,101460.0,101416.0,101396.0,101528.0,101384.0,101500.0,101260.0,101368.0,101368.0,101432.0,101036.0,101220.0,101352.0,101640.0,101364.0,101532.0,101472.0,101464.0,101348.0,101484.0,101476.0,101340.0,101388.0,101792.0,101492.0,101656.0,101764.0,101776.0,101764.0,101504.0,101596.0,102036.0,101504.0,101496.0,101504.0,101772.0,101740.0,101624.0,101384.0,101504.0,101480.0,101884.0,101872.0,101752.0,101780.0,102068.0,102044.0,101992.0,101756.0,101648.0,101896.0,101768.0
235,101780.0,96664.0,96772.0,96764.0,96820.0,96824.0,96800.0,96864.0,96820.0,96788.0,101792.0,101784.0,101672.0,101960.0,101648.0,101392.0,101688.0,101784.0,101800.0,101792.0,96828.0,102052.0,102024.0,101796.0,101664.0,101772.0,101636.0,101928.0,102064.0,101944.0,101752.0,96704.0,101684.0,101924.0,101776.0,101992.0,101908.0,101932.0,101668.0,101764.0,101784.0,101664.0,96808.0,102100.0,101668.0,101664.0,101764.0,101784.0,101772.0,101912.0,101664.0,101664.0,101668.0,99684.0,101720.0,99408.0,99440.0,101416.0,97720.0,101300.0,99320.0,99372.0,101704.0,101408.0,101280.0,101596.0,102028.0,101372.0,101348.0,101512.0,101384.0,101424.0,101424.0,101504.0,101576.0,101664.0,101384.0,101288.0,101420.0,101428.0,101404.0,101424.0,101444.0,101424.0,101452.0,101320.0,101376.0,101384.0,101480.0,101444.0,101400.0,101532.0,101396.0,101500.0,101276.0,101372.0,101384.0,101444.0,101064.0,101228.0,101376.0,101660.0,101376.0,101552.0,101520.0,101504.0,101368.0,101496.0,101492.0,101380.0,101372.0,101808.0,101516.0,101688.0,101780.0,101796.0,101780.0,101520.0,101596.0,102052.0,101520.0,101496.0,101480.0,101788.0,101756.0,101664.0,101368.0,101504.0,101508.0,101868.0,101912.0,101776.0,101792.0,102088.0,102068.0,102016.0,101776.0,101664.0,101896.0,101792.0
236,101796.0,96708.0,96820.0,96776.0,96828.0,96844.0,96840.0,96908.0,96836.0,96788.0,101816.0,101804.0,101672.0,101980.0,101672.0,101408.0,101708.0,101804.0,101824.0,101808.0,96844.0,102060.0,102044.0,101820.0,101684.0,101792.0,101676.0,101968.0,102084.0,101956.0,101796.0,96716.0,101712.0,101940.0,101796.0,102016.0,101908.0,101928.0,101688.0,101784.0,101804.0,101692.0,96828.0,102100.0,101692.0,101688.0,101784.0,101824.0,101772.0,101928.0,101688.0,101684.0,101692.0,99708.0,101740.0,99408.0,99468.0,101456.0,97752.0,101340.0,99360.0,99388.0,101744.0,101436.0,101328.0,101620.0,102056.0,101400.0,101368.0,101528.0,101408.0,101444.0,101464.0,101528.0,101608.0,101664.0,101432.0,101308.0,101444.0,101448.0,101428.0,101432.0,101472.0,101424.0,101476.0,101344.0,101376.0,101408.0,101520.0,101444.0,101400.0,101552.0,101396.0,101524.0,101276.0,101372.0,101408.0,101464.0,101080.0,101224.0,101392.0,101700.0,101396.0,101576.0,101540.0,101500.0,101368.0,101512.0,101520.0,101380.0,101400.0,101828.0,101516.0,101704.0,101804.0,101836.0,101804.0,101548.0,101644.0,102052.0,101548.0,101524.0,101528.0,101788.0,101780.0,101668.0,101416.0,101504.0,101528.0,101908.0,101920.0,101796.0,101812.0,102104.0,102092.0,102016.0,101792.0,101704.0,101940.0,101808.0
237,101824.0,96708.0,96820.0,96804.0,96864.0,96864.0,96856.0,96908.0,96864.0,96828.0,101836.0,101804.0,101712.0,101980.0,101692.0,101432.0,101748.0,101804.0,101840.0,101832.0,96876.0,102060.0,102068.0,101820.0,101684.0,101816.0,101680.0,101968.0,102108.0,101980.0,101796.0,96744.0,101724.0,101964.0,101816.0,102032.0,101928.0,101968.0,101708.0,101824.0,101804.0,101692.0,96844.0,102128.0,101712.0,101688.0,101808.0,101828.0,101816.0,101968.0,101724.0,101684.0,101692.0,99708.0,101764.0,99448.0,99500.0,101460.0,97768.0,101340.0,99364.0,99416.0,101748.0,101436.0,101328.0,101640.0,102056.0,101416.0,101368.0,101552.0,101440.0,101444.0,101468.0,101568.0,101612.0,101708.0,101432.0,101348.0,101460.0,101448.0,101448.0,101452.0,101488.0,101468.0,101476.0,101360.0,101412.0,101408.0,101524.0,101484.0,101436.0,101552.0,101440.0,101544.0,101320.0,101412.0,101408.0,101504.0,101104.0,101244.0,101416.0,101704.0,101396.0,101592.0,101556.0,101544.0,101412.0,101552.0,101548.0,101412.0,101420.0,101852.0,101560.0,101724.0,101836.0,101840.0,101836.0,101580.0,101664.0,102096.0,101564.0,101552.0,101560.0,101832.0,101808.0,101668.0,101416.0,101548.0,101544.0,101916.0,101940.0,101820.0,101836.0,102132.0,102112.0,102060.0,101816.0,101708.0,101940.0,101832.0
238,101824.0,96744.0,96856.0,96824.0,96888.0,96884.0,96880.0,96948.0,96880.0,96848.0,101856.0,101828.0,101732.0,102000.0,101712.0,101452.0,101744.0,101844.0,101860.0,101852.0,96876.0,102080.0,102084.0,101860.0,101724.0,101836.0,101712.0,102008.0,102124.0,102000.0,101840.0,96760.0,101748.0,101984.0,101836.0,102056.0,101968.0,101968.0,101728.0,101856.0,101844.0,101728.0,96868.0,102172.0,101744.0,101728.0,101824.0,101860.0,101832.0,101972.0,101756.0,101724.0,101732.0,99748.0,101784.0,99472.0,99500.0,101460.0,97768.0,101364.0,99364.0,99432.0,101756.0,101472.0,101364.0,101660.0,102112.0,101452.0,101408.0,101552.0,101444.0,101488.0,101484.0,101568.0,101612.0,101724.0,101472.0,101348.0,101488.0,101488.0,101464.0,101472.0,101508.0,101500.0,101488.0,101380.0,101432.0,101424.0,101544.0,101484.0,101452.0,101592.0,101452.0,101580.0,101336.0,101432.0,101444.0,101504.0,101124.0,101284.0,101416.0,101720.0,101440.0,101592.0,101588.0,101560.0,101428.0,101556.0,101560.0,101412.0,101436.0,101868.0,101560.0,101744.0,101840.0,101860.0,101840.0,101584.0,101680.0,102112.0,101584.0,101592.0,101548.0,101852.0,101824.0,101704.0,101456.0,101564.0,101568.0,101956.0,101960.0,101836.0,101836.0,102132.0,102144.0,102076.0,101836.0,101740.0,101980.0,101852.0
239,101860.0,96764.0,96880.0,96856.0,96904.0,96908.0,96896.0,96980.0,96908.0,96888.0,101872.0,101864.0,101752.0,102040.0,101732.0,101452.0,101768.0,101864.0,101892.0,101872.0,96928.0,102120.0,102116.0,101900.0,101740.0,101856.0,101716.0,102040.0,102144.0,102000.0,101860.0,96780.0,101760.0,102004.0,101868.0,102072.0,101968.0,102008.0,101752.0,101872.0,101876.0,101768.0,96884.0,102192.0,101748.0,101744.0,101836.0,101868.0,101864.0,101992.0,101768.0,101744.0,101764.0,99780.0,101804.0,99472.0,99540.0,101488.0,97812.0,101384.0,99404.0,99452.0,101796.0,101488.0,101396.0,101680.0,102112.0,101480.0,101432.0,101572.0,101468.0,101488.0,101524.0,101608.0,101652.0,101748.0,101504.0,101368.0,101520.0,101508.0,101488.0,101492.0,101548.0,101500.0,101532.0,101400.0,101452.0,101464.0,101564.0,101520.0,101480.0,101612.0,101472.0,101600.0,101336.0,101452.0,101476.0,101536.0,101144.0,101284.0,101456.0,101744.0,101472.0,101648.0,101592.0,101592.0,101460.0,101576.0,101560.0,101448.0,101456.0,101868.0,101600.0,101800.0,101840.0,101880.0,101864.0,101604.0,101712.0,102144.0,101604.0,101596.0,101588.0,101884.0,101852.0,101724.0,101476.0,101588.0,101584.0,101988.0,101980.0,101860.0,101872.0,102168.0,102148.0,102096.0,101856.0,101744.0,102012.0,101872.0
240,101900.0,96804.0,96896.0,96860.0,96904.0,96908.0,96896.0,96996.0,96920.0,96888.0,101908.0,101884.0,101772.0,102072.0,101752.0,101492.0,101808.0,101904.0,101892.0,101896.0,96928.0,102144.0,102124.0,101912.0,101756.0,101872.0,101748.0,102052.0,102184.0,102036.0,101900.0,96800.0,101784.0,102036.0,101872.0,102100.0,102004.0,102024.0,101768.0,101872.0,101884.0,101776.0,96924.0,102192.0,101780.0,101776.0,101864.0,101908.0,101872.0,102032.0,101784.0,101764.0,101780.0,99784.0,101820.0,99508.0,99544.0,101516.0,97812.0,101408.0,99404.0,99476.0,101816.0,101508.0,101404.0,101720.0,102152.0,101492.0,101448.0,101612.0,101508.0,101524.0,101524.0,101608.0,101692.0,101764.0,101504.0,101384.0,101532.0,101548.0,101504.0,101532.0,101556.0,101532.0,101560.0,101420.0,101484.0,101496.0,101604.0,101536.0,101492.0,101644.0,101492.0,101620.0,101376.0,101484.0,101484.0,101544.0,101160.0,101324.0,101496.0,101760.0,101472.0,101652.0,101632.0,101600.0,101460.0,101576.0,101600.0,101468.0,101508.0,101908.0,101616.0,101800.0,101880.0,101920.0,101864.0,101644.0,101720.0,102152.0,101632.0,101620.0,101604.0,101888.0,101856.0,101764.0,101492.0,101620.0,101612.0,101992.0,101996.0,101876.0,101892.0,102188.0,102188.0,102116.0,101872.0,101776.0,102020.0,101888.0
241,101900.0,96784.0,96920.0,96888.0,96928.0,96940.0,96924.0,96996.0,96952.0,96888.0,101916.0,101904.0,101792.0,102072.0,101772.0,101512.0,101812.0,101904.0,101920.0,101912.0,96968.0,102160.0,102144.0,101920.0,101780.0,101900.0,101756.0,102052.0,102184.0,102060.0,101876.0,96824.0,101800.0,102044.0,101896.0,102112.0,102028.0,102064.0,101788.0,101884.0,101904.0,101784.0,96928.0,102220.0,101788.0,101784.0,101892.0,101904.0,101896.0,102032.0,101784.0,101784.0,101788.0,99804.0,101844.0,99528.0,99580.0,101536.0,97832.0,101416.0,99440.0,99516.0,101828.0,101536.0,101424.0,101720.0,102152.0,101492.0,101464.0,101632.0,101508.0,101556.0,101564.0,101648.0,101692.0,101804.0,101524.0,101424.0,101548.0,101552.0,101532.0,101536.0,101572.0,101544.0,101580.0,101436.0,101492.0,101508.0,101604.0,101568.0,101516.0,101660.0,101532.0,101620.0,101416.0,101492.0,101524.0,101584.0,101184.0,101364.0,101496.0,101780.0,101492.0,101668.0,101616.0,101640.0,101484.0,101616.0,101620.0,101508.0,101496.0,101936.0,101636.0,101808.0,101904.0,101920.0,101900.0,101640.0,101744.0,102176.0,101640.0,101612.0,101644.0,101912.0,101884.0,101764.0,101532.0,101628.0,101624.0,102032.0,102036.0,101896.0,101912.0,102208.0,102192.0,102140.0,101896.0,101784.0,102040.0,101912.0
242,101920.0,96824.0,96920.0,96904.0,96968.0,96960.0,96956.0,97032.0,96968.0,96924.0,101936.0,101920.0,101808.0,102092.0,101788.0,101528.0,101828.0,101920.0,101944.0,101928.0,96964.0,102176.0,102164.0,101960.0,101796.0,101916.0,101776.0,102092.0,102200.0,102060.0,101916.0,96824.0,101824.0,102060.0,101912.0,102132.0,102044.0,102068.0,101804.0,101924.0,101924.0,101808.0,96948.0,102220.0,101828.0,101808.0,101908.0,101928.0,101916.0,102032.0,101804.0,101800.0,101808.0,99824.0,101860.0,99528.0,99588.0,101556.0,97868.0,101444.0,99440.0,99512.0,101848.0,101548.0,101424.0,101720.0,102152.0,101512.0,101504.0,101624.0,101524.0,101564.0,101564.0,101648.0,101692.0,101804.0,101544.0,101428.0,101568.0,101568.0,101552.0,101552.0,101596.0,101564.0,101580.0,101460.0,101516.0,101528.0,101604.0,101576.0,101532.0,101676.0,101532.0,101640.0,101412.0,101508.0,101528.0,101588.0,101204.0,101348.0,101496.0,101780.0,101512.0,101668.0,101636.0,101620.0,101500.0,101616.0,101640.0,101504.0,101512.0,101928.0,101656.0,101848.0,101924.0,101960.0,101920.0,101656.0,101764.0,102192.0,101668.0,101652.0,101648.0,101912.0,101904.0,101784.0,101532.0,101628.0,101644.0,102020.0,102040.0,101916.0,101912.0,102224.0,102232.0,102140.0,101912.0,101824.0,102040.0,101912.0
243,101940.0,96844.0,96956.0,96924.0,96996.0,96984.0,96980.0,97056.0,96984.0,96948.0,101960.0,101920.0,101832.0,102132.0,101808.0,101528.0,101844.0,101944.0,101976.0,101952.0,96988.0,102176.0,102204.0,101960.0,101820.0,101936.0,101792.0,102112.0,102200.0,102096.0,101916.0,96864.0,101836.0,102084.0,101936.0,102156.0,102068.0,102092.0,101828.0,101944.0,101944.0,101840.0,96972.0,102276.0,101832.0,101824.0,101932.0,101948.0,101916.0,102072.0,101844.0,101824.0,101848.0,99824.0,101888.0,99568.0,99616.0,101556.0,97892.0,101444.0,99480.0,99536.0,101880.0,101568.0,101464.0,101756.0,102192.0,101532.0,101508.0,101672.0,101524.0,101564.0,101604.0,101688.0,101736.0,101804.0,101564.0,101468.0,101596.0,101592.0,101572.0,101592.0,101604.0,101568.0,101632.0,101484.0,101532.0,101560.0,101640.0,101596.0,101552.0,101676.0,101556.0,101692.0,101440.0,101532.0,101548.0,101588.0,101228.0,101364.0,101536.0,101816.0,101532.0,101704.0,101672.0,101660.0,101520.0,101656.0,101660.0,101528.0,101536.0,101972.0,101676.0,101852.0,101924.0,101960.0,101920.0,101696.0,101784.0,102192.0,101684.0,101680.0,101668.0,101948.0,101924.0,101800.0,101552.0,101664.0,101664.0,102056.0,102060.0,101944.0,101928.0,102240.0,102236.0,102180.0,101936.0,101828.0,102080.0,101948.0
244,101972.0,96844.0,96980.0,96928.0,97008.0,96984.0,97000.0,97056.0,97004.0,96968.0,101980.0,101964.0,101852.0,102124.0,101832.0,101572.0,101872.0,101976.0,101976.0,101972.0,97008.0,102232.0,102208.0,101984.0,101840.0,101960.0,101832.0,102112.0,102244.0,102120.0,101968.0,96896.0,101864.0,102104.0,101968.0,102176.0,102088.0,102112.0,101848.0,101944.0,101976.0,101848.0,96992.0,102268.0,101872.0,101848.0,101944.0,101988.0,101960.0,102092.0,101844.0,101824.0,101852.0,99868.0,101904.0,99568.0,99628.0,101596.0,97924.0,101480.0,99512.0,99556.0,101892.0,101588.0,101488.0,101780.0,102232.0,101552.0,101528.0,101672.0,101568.0,101608.0,101608.0,101692.0,101736.0,101848.0,101584.0,101472.0,101604.0,101624.0,101596.0,101596.0,101640.0,101608.0,101644.0,101500.0,101560.0,101572.0,101668.0,101616.0,101576.0,101720.0,101588.0,101704.0,101456.0,101552.0,101572.0,101628.0,101248.0,101408.0,101556.0,101852.0,101552.0,101736.0,101712.0,101680.0,101544.0,101676.0,101680.0,101548.0,101556.0,101972.0,101708.0,101884.0,101968.0,101988.0,101964.0,101708.0,101816.0,102236.0,101708.0,101680.0,101692.0,101972.0,101944.0,101828.0,101576.0,101688.0,101688.0,102088.0,102084.0,101960.0,101984.0,102264.0,102276.0,102212.0,101956.0,101868.0,102100.0,101980.0
