bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
240,117227927326,134989321750,131633179579,114053604045,137345544448,117395000807,120167836354,145135170074,132995487778,131048130115,120264548627,136217522692,112555663987,128600313021,142042189927,133930676330,127153567014,130169610273,112105881566,115680711086,138161522065,127241445711,125586394758,142854391598,123860973887,131331390991,128100852521,135087263270,126898512963,128481497254,118903440512,145780620367,129208069517,121226011600,124199566238,118017396165,127733723706,142238427526,138714948441,112731430544
241,117230826833,134992091293,131635990575,114056368566,137348460408,117398113183,120170138857,145137643269,132997801669,131051555293,120266503311,136220142244,112557937930,128602978992,142044347429,133933104542,127155077460,130172178387,112108895375,115683655591,138163995199,127243979594,125588767233,142856774047,123863192811,131333918438,128103604199,135089337946,126900274813,128484371068,118906198605,145782774306,129210525521,121228562631,124202340054,118020054275,127736506128,142241083487,138717882939,112734169385
242,117233282855,134994503750,131638420147,114058523191,137350705055,117400412819,120172879867,145140237117,133000058426,131053999905,120268400139,136222756109,112561014558,128605770669,142047315513,133935869819,127158102675,130174455857,112111312825,115685770931,138166308411,127246807012,125591402502,142859448614,123865227456,131336037369,128106195909,135091697548,126902672988,128486914226,118909046000,145785173215,129212969401,121231321491,124205086040,118022192500,127739046433,142244602855,138720095437,112737228212
243,117235768877,134997017582,131640879740,114061181277,137353138955,117403317355,120175419460,145143216620,133003035101,131056708771,120270416249,136224779365,112563754112,128608243110,142048935967,133937580971,127160235204,130176709770,112114371591,115688561183,138168138805,127249157347,125593730692,142862391723,123867793465,131338268412,128108668341,135093917199,126905023283,128490032288,118911674817,145787957773,129215429712,121234177498,124207737740,118024709935,127742133103,142246081886,138722134395,112740984051
244,117238742669,134999335766,131643461461,114064294313,137355474302,117405454861,120177812669,145145599077,133004983330,131059815392,120272521607,136227486075,112565821630,128610452033,142051129172,133940149135,127162638419,130179290762,112115966336,115690512290,138170861895,127251707659,125595861766,142865454070,123870310176,131340664454,128111233610,135096222548,126907157908,128492064096,118914796430,145790436650,129217727863,121237054867,124210406609,118026716033,127744938380,142248763558,138724546879,112742588812
245,117241282971,135002053160,131646016066,114066894569,137358643760,117407798760,120180423686,145147695163,133007844264,131062734911,120274474156,136229454334,112568431916,128613171564,142053842291,133942505891,127165121576,130180573401,112118701574,115693647501,138173449305,127254317944,125598499204,142868330735,123873100428,131343170487,128114091007,135098903521,126909356808,128495652814,118917723818,145792771279,129219965337,121240022948,124213318967,118029719830,127746899479,142250904601,138727659963,112745110555
246,117244170336,135004777729,131648849909,114069791945,137360769847,117410762559,120183127535,145150474011,133010927322,131065226618,120277280846,136232283128,112571370727,128615753998,142056360460,133945396147,127167489775,130183239399,112121249010,115695918558,138176217383,127256426874,125601221598,142871728727,123875997081,131345447997,128116914834,135100951745,126911488592,128497852469,118920862583,145795283030,129223036261,121243150300,124216454905,118032629354,127749514077,142253981202,138730111007,112748177912
247,117246948480,135007889317,131651367345,114072616485,137363837928,117413486431,120185947819,145153378550,133014074652,131069133853,120279367658,136234637021,112574043156,128618091477,142058607205,133947823629,127170265036,130185519011,112123776449,115698473858,138178570540,127258962890,125603758346,142874439684,123878533786,131348487512,128119324432,135103394886,126913484646,128500706271,118923193608,145797984042,129225645112,121245323510,124218484582,118034748299,127752479344,142256061558,138732866990,112750856773
248,117249276655,135010394606,131653746247,114075148190,137366349665,117416241707,120188630274,145155516764,133016010053,131071795549,120281421604,136237042332,112576229217,128620334686,142060971100,133949440504,127172921758,130187191592,112126341748,115700532088,138180911548,127261418916,125606813546,142877056375,123881518311,131351349185,128122365347,135105333129,126916004935,128503522968,118926032425,145801018595,129227956859,121248252306,124220579249,118037205050,127755081077,142258752557,138735285887,112753060003
249,117252181899,135012954197,131655868035,114077604191,137369246361,117418588457,120191161301,145158374861,133018208964,131074618644,120283497681,136239411230,112579071637,128622865688,142063108583,133952260763,127174458647,130189634744,112128739184,115703396606,138182856213,127263788536,125608973898,142880066588,123884070773,131353486682,128125024176,135107727718,126918050317,128506014721,118928852662,145803522494,129230647825,121250600505,124223610187,118039800365,127758054882,142261142147,138737636951,112755591032
250,117254515794,135015758732,131658542572,114080493016,137371901632,117421199466,120193733034,145160488086,133021048491,131078113755,120285889430,136242243613,112581860486,128625578798,142065697448,133955389554,127177192491,130192300747,112131649404,115706438979,138185225797,127266718061,125611565625,142882704027,123886857508,131356560451,128128136514,135110069488,126920252800,128508680719,118931788583,145805783565,129233242398,121253289340,124225951231,118042327086,127759570379,142263418898,138740417924,112757778552
251,117257281780,135018229034,131660600826,114082943313,137374371967,117423929027,120196194109,145163154093,133023415249,131081214000,120288310449,136244716080,112584840687,128628446141,142068179889,133957704167,127180031310,130194494667,112134021850,115708905014,138187586122,127269149094,125613540291,142886012054,123889242809,131358338715,128130473253,135112993308,126922153920,128511041056,118935160129,145808442419,129236204776,121256925881,124229472798,118044828109,127762357785,142266361261,138742780395,112760785231
252,117259462142,135020761441,131663661774,114085892090,137376937991,117426386499,120198621566,145165937944,133025692025,131084467745,120290307251,136247112122,112586458299,128630944278,142070238120,133959751700,127182520919,130196726427,112137387714,115711617398,138189994289,127271594443,125615910625,142888642331,123891725960,131360926832,128133422778,135114455922,126923954331,128513654195,118937953956,145810904873,129238430112,121258581308,124231868834,118047285566,127764726667,142269235720,138746150547,112763430511
253,117262269547,135023111045,131666157843,114088769486,137379736119,117428816839,120200711238,145168313274,133028630097,131087368673,120292606899,136249735252,112589776328,128633223920,142072414896,133962640535,127184317765,130199774480,112139606626,115713604216,138192003940,127273734109,125618622338,142891135513,123894101990,131363264307,128135834525,135116919824,126926463199,128516293776,118940252114,145813513048,129241035378,121261783637,124234312717,118049449492,127767543359,142271267523,138748170230,112765767996
254,117264134223,135024602939,131667827593,114090453465,137381410837,117430867938,120202572423,145170043708,133031531041,131089250510,120294939391,136252091998,112591950265,128635648513,142075209443,133964968016,127186993775,130201112099,112142410457,115716145248,138194254968,127276486527,125621474001,142893608702,123896298770,131365826745,128138035596,135118939503,126928845653,128518392701,118942634574,145816005514,129243482827,121264388957,124236677349,118051282056,127770656449,142274091304,138750305604,112768330431
255,117264572021,135025197839,131668300375,114091071228,137382135015,117431443554,120203401571,145170710046,133033924923,131090411038,120296604835,136254528759,112594474841,128637844557,142077052011,133967234796,127188559954,130203182456,112144175164,115718379174,138196658132,127279133994,125623897871,142896817459,123898967608,131368516310,128140533733,135121335540,126931411645,128521350067,118945101315,145818109489,129246267377,121267175629,124239256938,118053963035,127772669710,142275078272,138752594526,112770561509
256,117264572021,135025197839,131668300375,114091071228,137382135015,117431443554,120203401571,145170710046,133037327215,131090411038,120299241544,136257189065,112596982263,128640426952,142079354484,133969501571,127191393781,130205410641,112147067523,115720623807,138199026297,127281985714,125626341772,142899562719,123901203694,131370644538,128142877623,135123880148,126933726250,128524045358,118947060289,145820436972,129248971203,121269018195,124240548856,118055157865,127774975043,142277552144,138754507056,112772566215
257,117264572021,135025197839,131668300375,114091071228,137382135015,117431443554,120203401571,145170710046,133040125328,131090411038,120301225492,136259903655,112599895371,128643033689,142081414159,133972006156,127193942624,130207828075,112149571385,115723438376,138201383751,127284728843,125628749941,142902443710,123903367617,131373029838,128145967088,135126541855,126935417391,128526628536,118947427375,145822951596,129251100155,121269535968,124241025211,118055621359,127777724626,142277992782,138755014826,112773502493
258,117264572021,135025197839,131668300375,114091071228,137382135015,117431443554,120203401571,145170710046,133043039118,131090411038,120303960068,136262373263,112603196979,128646533105,142083710969,133974691437,127196084438,130210509771,112152015253,115725713692,138203672636,127287386951,125631173825,142905270401,123906423564,131375467287,128148356680,135129155717,126937372075,128529117415,118947427375,145825446913,129253218347,121269535968,124241025211,118055621359,127780245675,142277992782,138755014826,112773502493
259,117264572021,135025197839,131668300375,114091071228,137382135015,117431443554,120203401571,145170710046,133045652944,131090411038,120306301821,136264450801,112605226642,128648218549,142086014173,133976787539,127198908272,130212644398,112154263470,115728558205,138206084367,127289743700,125634148347,142908244913,123908732463,131377946166,128151035537,135131348218,126939748817,128531265646,118947427375,145828540713,129256080002,121269535968,124241025211,118055621359,127782963107,142277992782,138755014826,112773502493
260,117264572021,135025197839,131668300375,114091071228,137382135015,117431443554,120203401571,145170710046,133048573917,131090411038,120308144370,136267040403,112607986177,128650449587,142088126659,133979732777,127201875631,130214774083,112156607339,115730779267,138208656789,127292200443,125636357990,142911360814,123911153483,131380618586,128153269430,135133605703,126941947730,128533957365,118947427375,145831042462,129258770979,121269535968,124241025211,118055621359,127784943505,142277992782,138755014826,112773502493
261,117264572021,135025197839,131668300375,114091071228,137382135015,117431443554,120203401571,145170710046,133051217045,131090411038,120310155497,136269461438,112610088670,128652742043,142090187742,133981458934,127203171847,130216629483,112159521145,115732953203,138210891418,127294553630,125638694731,142914283183,123913928031,131382882483,128156194629,135135657517,126944110923,128536223408,118947427375,145833672760,129261391970,121269535968,124241025211,118055621359,127787879470,142277992782,138755014826,112773502493
262,117264572021,135025197839,131668300375,114091071228,137382135015,117431443554,120203401571,145170710046,133053445219,131090411038,120312464423,136272066741,112612943901,128655407290,142092610910,133984635573,127205871441,130219199072,112162022150,115735632071,138213109613,127297353888,125641237886,142916727072,123916356225,131385931259,128158417134,135138011448,126945977057,128539278651,118947427375,145835505322,129263680855,121269535968,124241025211,118055621359,127790581187,142277992782,138755014826,112773502493
263,117264572021,135025197839,131668300375,114091071228,137382135015,117431443554,120203401571,145170710046,133055914810,131090411038,120313936325,136274192117,112615176444,128657724070,142095335468,133986590989,127208057519,130221490152,112164298929,115737850281,138215302818,127299713495,125643946011,142919964381,123919005783,131388396548,128161455190,135140513178,126948550215,128542160345,118947427375,145838163446,129266338946,121269535968,124241025211,118055621359,127793221497,142277992782,138755014826,112773502493
264,117264572021,135025200034,131668300375,114091071228,137382135015,117431445750,120203401571,145170710046,133056892506,131090411038,120315656756,136275902570,112617163983,128659290958,142096818807,133988375712,127209862226,130223124164,112166118619,115739560728,138217298220,127301681034,125646264201,142922723225,123921159722,131390636904,128163631988,135142782803,126950891243,128544607095,118947427375,145839752483,129268551444,121269535968,124241025211,118055621359,127795032648,142277992782,138755014826,112773502493
265,117264572021,135025200034,131668300375,114091071228,137382135015,117431445750,120203401571,145170710046,133056892506,131090411038,120316473768,136276885975,112618140966,128660345057,142097820098,133989511254,127210826348,130224035460,112167487655,115740984764,138218841516,127304304180,125648983755,142924878597,123923179389,131392755857,128165561665,135145390965,126952894471,128546673907,118947427375,145839926025,129271000338,121269535968,124241025211,118055621359,127795598278,142277992782,138755014826,112773502493
266,117264572021,135025200034,131668300375,114091071228,137382135015,117431445750,120203401571,145170710046,133056892506,131090411038,120316473768,136276885975,112618140966,128660345057,142097820098,133989511254,127210826348,130224035460,112167494082,115740984764,138219365718,127306615955,125651291952,142925360665,123923748581,131393212204,128166317980,135147536323,126955071976,128547560903,118947427375,145839926025,129272257987,121269535968,124241025211,118055621359,127795598278,142277994977,138755014826,112773502493
267,117264572021,135025200034,131668300375,114091075619,137382135015,117431445750,120203401571,145170710046,133056892506,131090411038,120316473768,136276885975,112618140966,128660345057,142097820098,133989511254,127210826348,130224035460,112167494082,115740984764,138219365718,127308840609,125653678717,142925360665,123923748581,131393212204,128166317980,135149758806,126957268023,128547560903,118947427375,145839926025,129272566502,121269535968,124241025211,118055621359,127795598278,142277994977,138755014826,112773502493
268,117264572021,135025200034,131668300375,114091075619,137382135015,117431447945,120203401571,145170710046,133056892506,131090411038,120316473768,136276885975,112618140966,128660345057,142097820098,133989511254,127210826348,130224035460,112167494082,115740984764,138219365718,127311171675,125656164017,142925360665,123923748581,131393212204,128166317980,135151832744,126959594068,128547560903,118947427375,145839926025,129272566502,121269535968,124241027407,118055623554,127795598278,142277994977,138755014826,112773502493
269,117264572021,135025200034,131668300375,114091075619,137382135015,117431447945,120203401571,145170710046,133056892506,131090411038,120316473768,136276885975,112618140966,128660345057,142097820098,133989511254,127210826348,130224035460,112167494082,115740984764,138219365718,127313444885,125658280090,142925360665,123923748581,131393212204,128166317980,135154571585,126961906534,128547560903,118947427375,145839926025,129272566502,121269535968,124241027407,118055623554,127795598278,142277994977,138755014826,112773502493
270,117264572021,135025200034,131668300375,114091075619,137382135015,117431447945,120203401571,145170710046,133056892506,131090411038,120316473768,136276885975,112618140966,128660345057,142097820098,133989511254,127210826348,130224035460,112167494082,115740984764,138219365718,127316363022,125661007522,142925360665,123923748581,131393212204,128166317980,135156641952,126964041173,128547560903,118947427375,145839926025,129272566502,121269535968,124241027407,118055623554,127795598278,142277994977,138755014826,112773502493
271,117264572021,135025200034,131668300375,114091075619,137382135015,117431450141,120203401571,145170710046,133056892506,131090411038,120316473768,136276885975,112618140966,128660345057,142097820098,133989511254,127210826348,130224035460,112167494082,115740984764,138219365718,127318864054,125663100761,142925360665,123923748581,131393212204,128166317980,135158693028,126966558583,128547560903,118947429571,145839926025,129272566502,121269535968,124241027407,118055623554,127795598278,142277994977,138755014826,112773504689
272,117264572021,135025200034,131668300375,114091075619,137382135015,117431450141,120203401571,145170710046,133056892506,131090411038,120316473768,136276885975,112618140966,128660345057,142097820098,133989511254,127210826348,130224035460,112167494082,115740984764,138219365718,127321279389,125665582478,142925360665,123923748581,131393212204,128166317980,135161911785,126968386145,128547560903,118947429571,145839926025,129272566502,121269535968,124241027407,118055623554,127795598278,142277994977,138755014826,112773504689
