%iowait,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
318,98.0,100.0,98.02,98.02,99.01,100.0,98.02,99.0,99.0,99.0,98.99,98.99,100.0,99.0,100.0,98.99,58.0,97.0,97.03,98.99,98.04,98.99,98.98,97.98,99.0,97.03,97.03,97.98,98.0,97.03,97.03,99.01,98.99,98.0,98.0,98.02,98.0,98.99,98.99,98.99,98.0,97.03,99.0,98.0,98.0,98.99,100.0,98.99,98.99,98.98,97.03,97.03,99.0,99.0,100.0,99.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,100.0,99.0,98.02,99.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,99.0,98.99,98.99,98.99,98.0,97.0,99.0,99.0,98.99,98.0,95.15,97.03,98.99,97.03,98.99,98.99,97.03,98.0,98.0,100.0,98.0,98.0,98.0,98.0,98.0,98.98,98.99,97.06,99.0,98.99,98.0,98.0,98.0,98.0,100.0,98.99,98.99,98.99,98.0,98.0,97.03,98.99,100.0,98.99,98.0,99.0,98.0,98.99,98.99,97.03,98.0,98.99,99.0,98.99,97.03,98.0,98.99,98.98,98.0,98.99,98.98,98.0,97.98,98.99,98.99
319,100.0,72.0,99.0,100.0,73.74,64.71,67.68,66.0,98.02,73.0,77.0,98.99,98.0,99.0,98.0,100.0,96.08,97.06,67.96,97.98,100.0,99.0,98.0,66.34,98.0,98.02,65.66,70.0,98.99,98.02,98.0,98.99,98.99,100.0,97.98,80.0,98.99,100.0,98.99,69.39,98.99,69.39,80.81,68.0,68.69,67.0,98.99,67.0,96.08,98.0,71.72,98.99,82.83,76.0,98.0,80.81,99.0,97.06,79.21,81.82,99.0,99.0,74.75,100.0,99.0,99.0,69.7,70.71,73.0,100.0,99.0,100.0,99.01,100.0,76.0,100.0,98.0,98.99,74.75,96.08,98.99,98.0,74.75,77.0,76.0,77.78,77.23,79.0,82.0,98.0,97.0,98.0,98.99,83.84,98.0,98.0,98.99,98.99,98.99,98.0,99.0,97.03,98.99,78.0,78.22,100.0,98.99,98.99,99.0,99.0,87.0,98.0,99.0,75.76,98.99,79.0,98.02,78.0,98.0,98.0,80.61,82.83,98.0,98.0,98.0,85.57,100.0,97.03,83.84,97.06,97.03,98.99,98.0,98.0,77.0,98.0,98.0,78.0,98.99,98.02
320,71.0,96.12,72.73,72.73,91.09,96.97,94.0,95.0,65.69,89.0,93.0,79.21,80.81,82.83,83.0,80.0,98.99,67.68,91.0,68.0,75.25,67.68,67.68,93.94,68.69,66.67,95.1,95.96,70.0,79.21,100.0,86.14,98.0,98.0,79.8,96.0,81.0,80.0,66.67,93.94,66.67,92.0,89.9,94.95,93.94,93.0,67.33,94.95,67.68,71.43,94.06,83.84,94.95,95.0,83.84,89.11,79.0,81.19,94.95,93.07,83.0,83.84,93.14,77.0,74.0,74.75,94.06,92.08,90.0,71.0,71.84,76.77,76.77,78.0,97.0,78.79,65.66,77.78,90.1,75.76,73.27,73.47,89.11,88.78,88.89,86.27,91.0,90.0,89.11,82.83,81.82,81.82,83.84,92.93,84.0,82.65,82.83,77.45,77.0,77.78,81.82,77.0,77.78,89.9,88.0,78.0,79.8,79.8,84.85,85.71,90.91,77.78,77.0,97.98,75.76,89.22,80.61,93.0,78.79,81.63,91.92,91.84,82.83,83.84,84.85,91.0,83.17,86.6,92.93,82.18,82.18,78.22,81.63,77.0,94.9,77.78,77.0,91.0,77.78,77.55
321,97.98,99.0,96.0,94.06,100.0,100.0,98.02,98.02,94.95,99.0,97.0,93.94,92.16,93.88,92.0,95.96,98.0,91.09,98.0,90.2,90.91,93.07,93.0,98.0,93.88,94.95,100.0,97.98,95.0,96.97,98.0,100.0,97.98,98.99,97.98,98.99,95.0,96.97,96.0,98.99,96.0,98.0,99.0,97.0,98.99,96.08,94.0,98.99,94.95,95.0,97.03,95.0,98.99,98.0,94.95,100.0,94.0,92.93,99.0,99.01,92.93,100.0,100.0,91.92,93.07,92.08,99.0,100.0,99.0,93.0,92.93,93.94,98.99,93.07,100.0,94.06,98.99,88.24,98.99,86.14,90.0,91.18,98.99,98.99,97.03,98.0,99.0,98.0,97.03,90.91,92.0,92.08,89.9,98.99,91.92,93.07,98.99,89.0,90.91,90.0,97.03,92.0,90.0,98.0,98.99,89.9,92.93,92.93,90.1,91.92,98.02,93.0,94.95,99.0,98.0,97.03,92.93,98.0,93.94,92.0,97.06,99.0,89.9,90.0,89.0,98.0,91.09,90.2,98.02,92.0,91.92,93.0,91.92,94.95,98.0,90.0,91.92,98.99,92.0,93.07
322,99.0,100.0,100.0,99.0,99.0,100.0,99.0,98.02,100.0,99.0,98.0,98.99,98.99,99.0,98.0,99.0,97.03,98.99,96.08,98.0,99.0,97.03,97.03,98.98,98.99,98.99,98.0,98.99,98.02,98.0,98.0,98.99,77.0,97.03,97.03,98.02,99.0,99.0,98.99,98.0,98.0,98.99,100.0,98.0,98.0,97.98,98.99,99.0,98.02,98.0,98.99,98.0,99.0,100.0,98.99,99.0,100.0,99.01,98.02,100.0,97.06,98.0,100.0,100.0,99.0,100.0,99.0,98.02,99.0,100.0,99.0,99.0,100.0,100.0,100.0,99.0,97.0,98.99,98.99,96.04,98.0,97.03,98.0,97.98,98.0,98.0,97.98,98.0,97.0,97.03,97.06,100.0,97.03,98.0,99.0,100.0,98.99,97.98,98.0,98.99,100.0,96.08,98.0,98.99,98.99,98.99,98.0,99.0,99.0,98.02,98.99,98.99,99.0,100.0,98.0,98.02,98.99,100.0,98.99,98.99,98.0,98.99,99.0,98.99,99.0,98.99,100.0,100.0,98.99,98.99,100.0,98.99,98.99,97.03,98.99,98.99,97.03,97.98,100.0,98.0
323,99.0,98.02,99.0,99.0,99.0,100.0,98.0,99.0,98.02,99.0,97.03,99.0,98.0,98.0,98.99,98.99,98.0,98.0,97.03,98.99,98.04,98.99,98.99,98.0,99.0,98.0,99.0,99.0,98.99,98.99,97.0,99.01,98.0,76.77,98.02,98.99,98.0,98.0,98.0,98.99,95.15,98.0,99.0,99.0,97.98,98.0,98.99,98.0,100.0,98.0,97.06,98.99,100.0,98.99,98.99,99.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,98.0,99.0,100.0,99.0,100.0,99.0,98.04,99.0,100.0,100.0,100.0,100.0,99.01,98.0,98.0,98.0,97.03,98.98,98.0,98.0,98.99,98.0,98.0,98.0,98.99,98.99,98.99,98.0,98.0,98.99,98.99,98.99,98.0,98.0,96.08,98.0,98.99,97.03,97.03,98.99,99.0,99.0,98.99,99.0,98.0,98.99,98.0,98.99,98.99,98.0,99.0,98.0,98.99,98.0,96.08,99.0,98.0,98.0,98.99,98.0,97.06,98.0,98.0,98.99,98.99,100.0,97.06,97.06,98.99,99.0,100.0,98.0,98.0,98.0,100.0,98.99,97.0
324,99.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,98.02,100.0,98.0,98.0,98.0,98.0,98.0,98.99,96.97,96.04,97.03,98.0,99.0,97.98,97.0,97.0,98.99,100.0,98.0,96.04,98.0,97.03,78.57,99.0,100.0,98.0,98.0,98.99,98.0,100.0,98.99,97.03,98.99,98.0,100.0,98.98,97.03,97.98,100.0,98.0,98.0,98.99,98.0,98.02,98.0,99.01,98.0,99.0,99.01,98.02,100.0,99.0,98.02,98.0,99.0,100.0,99.0,98.99,99.0,97.06,100.0,99.0,99.0,99.0,100.0,100.0,98.02,99.0,98.0,98.0,98.99,98.99,96.08,97.03,98.0,99.0,97.06,97.03,98.99,98.99,99.0,98.99,98.99,97.03,97.03,98.99,98.99,98.0,98.99,98.99,98.99,98.99,98.99,98.99,99.0,97.03,98.99,98.99,98.0,98.99,100.0,98.99,98.0,97.03,98.99,98.0,100.0,98.99,100.0,100.0,100.0,98.0,98.99,97.06,98.02,98.0,98.99,98.0,98.02,98.02,98.99,98.0,98.0,100.0,97.0,98.0,98.99,98.0,98.0,98.99,98.0,98.0
325,99.0,98.02,98.04,100.0,100.0,100.0,100.0,99.0,99.0,100.0,97.98,98.0,97.03,100.0,98.99,100.0,62.0,96.08,95.15,98.0,100.0,98.0,98.99,97.03,98.0,98.0,98.02,98.0,100.0,98.99,98.0,100.0,98.0,98.0,98.0,98.99,98.0,98.99,98.99,98.99,97.03,98.99,100.0,98.0,98.98,98.0,98.99,98.0,98.0,97.98,98.0,98.0,98.0,100.0,100.0,99.01,100.0,98.02,99.0,100.0,98.02,99.01,99.0,99.01,98.02,99.0,99.0,100.0,100.0,99.0,99.0,100.0,99.0,100.0,99.0,99.0,99.0,96.08,97.98,99.0,98.99,99.0,98.99,97.98,98.02,98.98,98.0,98.0,96.08,98.0,97.03,98.0,100.0,99.0,98.99,97.03,98.0,100.0,98.99,98.0,99.0,98.0,98.99,100.0,98.99,98.0,98.0,98.99,97.06,98.0,98.0,98.99,98.99,98.99,99.0,98.99,98.0,97.03,98.0,100.0,98.0,98.0,98.99,98.99,98.0,98.99,98.99,98.99,98.0,97.03,98.0,98.0,98.99,98.99,98.99,98.99,98.99,98.0,98.0,98.0
326,100.0,72.0,98.0,98.02,69.39,62.0,63.0,62.63,99.0,64.0,72.0,99.0,98.02,99.0,98.0,98.02,97.98,97.03,63.0,98.99,99.0,98.99,97.98,62.0,100.0,98.0,63.27,68.0,98.0,98.99,100.0,99.0,98.0,100.0,77.78,79.59,98.0,99.0,100.0,64.65,98.0,65.31,72.0,64.0,64.29,64.0,99.0,65.31,98.02,98.99,68.0,98.99,79.0,69.31,98.99,72.73,100.0,99.0,77.0,76.0,99.0,100.0,70.0,100.0,99.0,100.0,65.0,64.0,66.0,99.0,99.0,100.0,99.0,100.0,75.51,98.02,100.0,99.0,68.0,98.99,98.99,96.08,66.67,67.0,68.37,68.0,70.71,70.71,73.2,98.0,98.99,97.03,97.03,77.55,99.0,98.99,98.99,98.0,98.0,98.99,98.99,96.08,98.99,70.0,69.31,98.99,98.99,98.99,100.0,98.0,78.0,99.0,97.03,72.55,98.0,73.0,98.0,72.73,100.0,97.03,75.26,75.0,98.0,99.0,99.0,78.57,98.99,99.0,79.8,98.0,98.0,98.0,98.98,98.99,73.47,97.98,98.99,70.71,98.99,98.0
327,70.0,99.0,68.32,68.69,99.0,98.0,100.0,99.0,62.0,100.0,98.98,76.77,75.0,78.0,78.0,78.79,98.99,62.63,98.02,62.63,69.0,63.0,63.0,98.0,62.63,64.29,98.0,98.99,68.0,78.0,99.0,85.15,96.08,99.0,98.0,98.02,78.79,78.79,65.0,100.0,64.0,98.0,99.0,97.98,98.0,98.0,64.0,97.98,64.29,68.69,97.98,79.8,98.99,98.04,79.0,98.0,73.0,74.75,98.0,98.02,77.0,82.18,99.0,68.32,68.69,69.31,98.02,99.0,99.0,65.66,67.0,71.0,75.76,73.0,99.0,75.76,66.0,68.32,98.98,66.67,66.0,66.0,97.03,97.98,98.99,97.03,97.0,97.98,97.03,74.0,74.75,75.0,73.53,97.98,77.78,77.78,82.83,70.71,70.71,69.0,82.65,70.71,70.0,98.99,98.99,70.71,73.0,74.0,76.24,77.78,97.03,70.3,72.55,98.0,74.75,97.98,74.49,98.0,73.0,74.75,98.0,98.99,74.26,77.55,77.78,98.0,79.0,79.59,98.98,79.0,79.8,73.47,73.27,72.0,96.08,71.0,71.0,98.0,71.0,72.0
328,98.99,96.12,98.02,99.0,98.02,98.04,99.0,98.02,100.0,98.02,98.0,97.03,98.0,100.0,98.0,98.99,98.99,96.04,97.03,97.03,100.0,98.98,100.0,98.0,99.0,97.98,98.99,97.03,98.99,98.99,97.98,99.0,77.32,98.0,98.0,98.99,98.0,98.99,98.99,98.99,98.0,98.99,99.0,99.0,97.98,96.04,97.03,98.02,98.0,98.99,98.0,97.03,98.99,100.0,98.0,100.0,99.0,98.02,100.0,99.0,100.0,98.99,99.0,98.02,100.0,98.99,99.0,100.0,100.0,99.0,100.0,99.0,100.0,98.02,100.0,99.01,97.98,97.98,97.03,97.03,98.0,97.98,98.0,98.99,98.99,97.03,98.98,98.0,98.99,96.08,97.98,98.98,97.98,100.0,98.99,97.03,98.0,98.99,97.98,98.98,98.0,97.03,98.98,100.0,98.99,98.0,97.96,97.98,98.99,98.0,98.99,98.0,98.98,98.99,100.0,98.99,98.0,100.0,97.03,97.0,98.99,98.99,98.0,98.0,98.0,98.99,98.0,98.0,99.0,98.99,97.98,98.0,97.98,98.99,98.98,97.98,96.08,98.99,98.99,97.98
329,99.0,99.0,100.0,99.0,99.0,100.0,99.0,98.99,98.02,100.0,98.98,98.99,98.02,97.06,98.0,98.0,98.99,97.03,98.02,98.0,99.0,98.99,97.0,98.0,97.03,97.03,100.0,97.98,98.99,100.0,98.0,99.0,97.06,98.0,98.99,98.99,98.0,98.0,98.0,98.99,98.99,98.99,100.0,100.0,97.98,98.0,100.0,98.0,98.99,98.99,100.0,99.0,97.03,99.01,100.0,99.0,98.02,100.0,100.0,99.01,99.0,99.0,98.02,100.0,98.02,100.0,98.02,99.0,99.0,99.0,99.0,100.0,99.0,99.01,99.0,99.0,98.0,97.03,98.99,98.99,98.0,98.99,98.99,97.03,97.03,98.98,96.08,98.0,98.99,98.0,96.08,98.99,98.99,98.99,98.0,98.0,98.0,97.03,98.0,98.0,98.0,100.0,99.0,99.0,98.99,97.06,98.02,98.02,97.03,98.0,97.03,96.08,98.99,98.99,98.0,99.0,97.03,98.02,98.99,98.0,97.03,98.0,96.08,98.0,98.0,98.99,98.0,100.0,98.0,96.08,97.03,98.99,98.0,97.0,98.02,98.99,98.99,98.99,97.03,97.03
330,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,99.0,99.0,98.0,99.0,98.99,98.0,98.99,98.99,97.0,98.0,97.03,98.99,99.0,97.03,98.0,98.0,100.0,98.99,97.03,98.99,98.0,98.0,75.76,100.0,98.99,77.0,98.99,98.02,98.99,98.02,98.99,99.0,98.99,98.99,100.0,98.0,98.99,98.0,99.0,98.99,98.99,98.0,98.0,98.99,98.99,100.0,98.0,100.0,100.0,98.02,99.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,100.0,100.0,98.02,100.0,100.0,100.0,99.0,99.0,97.03,98.02,98.0,98.0,98.0,97.03,97.0,97.98,98.0,98.0,98.99,94.17,98.99,98.0,98.99,98.99,98.99,98.99,98.99,99.0,98.0,98.0,98.0,97.03,98.0,97.03,98.0,98.99,100.0,100.0,98.99,98.99,100.0,98.99,98.99,98.99,96.12,98.0,100.0,98.99,98.02,98.98,98.99,98.99,98.99,99.0,100.0,98.02,98.99,99.0,97.03,98.99,98.0,98.0,100.0,98.0,96.08,98.0,97.03,98.0,98.0,98.0,98.99,98.99
331,100.0,99.0,99.0,97.06,98.02,100.0,100.0,99.0,100.0,98.02,98.99,98.0,98.0,100.0,97.06,99.0,61.0,96.12,98.02,97.03,100.0,98.99,98.0,98.98,98.02,98.02,98.0,98.99,99.0,98.99,99.0,99.0,98.99,98.0,98.0,98.99,97.03,98.99,98.99,98.99,98.0,98.99,99.0,98.99,98.99,97.03,98.99,98.99,97.03,100.0,98.0,98.0,98.99,100.0,99.0,98.02,100.0,100.0,100.0,99.0,98.02,98.99,100.0,100.0,99.0,100.0,99.0,100.0,99.0,99.0,98.02,99.0,99.0,99.0,100.0,100.0,98.99,96.04,98.0,98.99,98.98,98.0,98.99,98.99,98.99,98.99,98.99,97.03,98.0,98.99,98.99,99.0,98.02,98.02,100.0,98.0,97.03,98.99,98.99,98.99,97.98,99.0,98.99,98.02,96.12,98.0,98.02,97.03,98.0,98.99,98.99,97.0,97.03,96.08,98.0,98.99,98.99,99.0,99.0,98.0,97.03,98.99,98.99,99.0,98.0,98.99,98.99,98.02,98.02,97.03,98.02,98.99,100.0,98.0,100.0,98.0,98.99,98.99,98.0,98.0
332,100.0,98.0,99.0,99.0,98.99,91.0,92.93,91.09,99.0,99.0,98.0,100.0,99.0,98.99,100.0,98.0,95.96,98.98,92.08,98.99,99.0,98.99,100.0,93.0,98.99,98.99,92.86,95.96,98.0,98.99,98.0,99.0,98.0,98.99,98.0,100.0,99.0,98.99,98.99,94.0,99.0,94.0,100.0,93.94,94.95,93.94,99.0,92.08,98.0,97.98,98.0,98.99,98.02,97.03,98.0,100.0,99.0,100.0,99.01,100.0,99.0,98.04,97.03,99.0,99.0,100.0,97.0,96.0,97.98,99.0,100.0,99.0,99.0,99.0,97.06,99.0,97.0,96.08,97.98,97.0,98.0,98.99,97.0,97.98,97.98,98.99,99.0,97.03,98.0,98.0,97.03,98.0,96.08,98.99,98.02,98.0,98.0,98.0,98.99,98.0,98.99,98.99,99.0,98.99,100.0,98.99,98.0,98.99,98.99,99.0,98.0,100.0,98.99,96.97,98.99,98.99,98.99,97.03,98.99,98.99,98.99,98.02,98.99,97.03,98.99,98.0,98.02,98.99,98.99,98.02,98.0,98.0,98.0,98.0,98.99,96.08,97.03,97.98,98.99,100.0
333,97.03,72.28,97.98,97.03,69.31,68.0,68.32,70.0,92.93,64.65,72.0,98.0,98.99,99.0,98.0,98.99,98.0,93.94,66.67,94.0,98.0,92.08,93.0,65.35,94.85,92.86,69.31,69.31,96.94,98.0,97.98,97.03,98.99,98.0,76.77,77.78,98.0,98.0,92.93,67.0,92.93,67.68,70.71,68.0,66.0,68.0,94.9,67.68,92.93,96.97,69.7,99.0,79.0,73.47,98.99,71.29,99.01,100.0,74.51,75.0,98.02,97.98,70.0,96.08,97.98,98.0,66.0,68.69,68.37,98.0,98.0,98.0,98.99,100.0,76.77,100.0,87.76,96.08,69.7,97.98,96.04,97.0,67.33,67.0,67.33,67.68,68.0,67.0,72.73,97.03,98.0,98.0,98.99,75.0,98.99,97.03,95.05,98.99,97.98,97.03,97.03,98.99,98.0,70.3,70.71,98.02,98.99,98.99,98.99,98.0,75.25,97.0,97.98,76.24,97.0,73.0,98.99,74.49,98.0,98.0,73.47,74.75,96.08,98.0,98.99,76.53,98.0,98.02,77.23,98.0,97.03,98.99,98.99,98.99,74.75,98.98,97.98,72.45,98.0,97.0
334,70.71,98.02,71.29,69.31,100.0,99.0,100.0,98.02,69.31,98.02,98.99,77.78,76.53,74.75,78.57,76.77,98.99,67.0,98.99,65.66,67.68,64.65,66.0,97.98,67.0,68.0,98.99,98.99,71.0,77.23,99.0,86.0,98.99,98.99,98.0,98.0,78.79,78.79,69.0,99.0,69.0,98.02,98.02,98.99,98.0,97.98,67.0,98.0,68.32,69.31,98.0,79.8,97.98,100.0,80.0,100.0,73.27,75.0,99.0,97.09,75.49,84.0,99.0,72.45,70.59,70.3,99.0,98.02,98.02,69.39,68.37,70.0,76.77,72.28,100.0,75.25,79.21,71.0,98.99,70.0,67.33,69.39,97.0,98.99,96.97,97.0,98.98,98.0,98.0,73.74,73.47,75.51,73.74,97.0,77.0,77.78,84.85,71.43,71.72,71.0,82.0,71.43,69.31,98.0,98.0,70.41,72.73,72.73,77.0,77.78,98.99,73.27,75.76,95.1,77.78,98.0,74.49,97.03,72.28,75.0,98.99,98.0,74.75,73.53,75.76,98.0,78.0,79.38,98.0,78.0,78.79,73.74,75.51,73.0,98.0,71.72,72.73,98.99,72.45,75.51
335,99.0,99.0,98.99,98.99,99.0,99.0,98.99,100.0,100.0,98.0,98.99,97.0,99.0,97.03,97.0,98.99,98.0,97.03,99.0,100.0,98.02,97.03,98.0,98.0,98.99,98.99,98.0,98.99,98.0,100.0,98.0,100.0,76.0,97.03,98.0,98.99,96.08,98.0,100.0,98.0,98.0,97.98,99.0,98.0,98.98,98.0,98.02,99.0,97.98,100.0,100.0,98.0,97.03,99.0,97.98,100.0,98.99,98.0,100.0,100.0,99.0,99.0,99.0,99.0,98.99,100.0,99.0,99.0,99.0,98.0,98.02,99.0,98.0,99.0,100.0,100.0,98.99,100.0,98.0,98.99,97.0,98.99,97.98,97.98,97.03,97.03,98.0,98.0,98.99,98.0,98.99,98.99,98.0,99.0,98.0,98.99,97.03,97.98,98.0,98.0,97.98,97.98,98.99,100.0,98.99,97.98,98.0,98.0,96.04,98.0,98.0,98.0,98.99,100.0,97.98,97.03,98.99,100.0,98.98,97.0,98.99,98.99,98.99,97.98,98.99,97.03,98.99,98.0,97.03,98.99,95.15,99.0,98.0,100.0,100.0,96.08,98.98,98.0,97.03,96.08
336,99.0,98.02,97.06,98.04,100.0,99.0,100.0,100.0,99.0,99.01,97.98,98.0,98.0,98.99,100.0,98.0,98.0,98.0,97.03,97.03,99.0,97.03,98.0,98.99,99.0,98.0,98.99,96.04,100.0,98.0,98.99,98.02,100.0,76.77,98.0,98.0,98.0,98.99,98.99,98.0,98.0,99.0,100.0,97.03,98.0,98.99,98.99,98.99,98.0,98.98,98.99,100.0,100.0,99.0,98.99,99.0,99.01,100.0,100.0,99.0,99.01,100.0,98.02,100.0,98.02,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,98.0,98.0,98.99,98.99,97.03,98.99,98.0,97.98,98.99,98.99,98.99,98.0,98.0,98.99,98.99,98.0,98.99,98.99,98.99,98.02,98.0,98.0,98.99,98.0,98.0,98.99,98.99,98.0,98.0,98.0,98.99,98.99,98.0,97.03,99.0,98.99,97.03,98.02,98.99,98.99,98.0,98.99,98.02,98.99,98.0,98.0,99.0,98.0,98.99,98.99,98.0,99.0,100.0,98.02,97.03,98.0,98.0,98.0,98.0,98.99,98.0,97.98,97.03,100.0
337,100.0,100.0,99.0,97.03,100.0,99.0,100.0,99.0,99.0,98.0,98.99,98.0,100.0,98.99,98.99,98.99,96.97,98.02,100.0,97.03,100.0,98.0,97.98,98.98,98.0,98.0,98.0,97.03,98.99,98.0,75.0,98.02,98.0,98.0,100.0,100.0,100.0,100.0,98.0,98.02,100.0,98.99,99.0,98.0,98.0,97.98,98.99,98.0,98.02,98.0,98.99,98.0,98.99,100.0,98.02,100.0,99.0,100.0,100.0,99.0,98.0,98.02,99.0,99.0,100.0,100.0,99.0,100.0,100.0,98.0,100.0,98.02,100.0,99.0,100.0,99.0,97.98,98.0,98.0,98.0,97.03,98.0,97.03,97.03,98.99,98.98,98.99,98.0,98.99,98.99,97.03,98.0,98.0,99.0,98.0,98.99,97.03,97.98,98.99,98.0,98.99,100.0,99.0,98.99,97.03,98.0,98.0,98.99,99.0,99.0,98.0,97.98,98.99,97.03,98.99,98.99,99.0,98.99,98.99,98.99,97.03,98.02,98.0,97.03,98.02,98.02,98.99,98.0,97.06,98.99,99.0,97.03,98.99,99.0,100.0,97.03,98.99,98.99,97.03,98.99
338,99.0,98.99,100.0,97.06,98.0,99.0,99.0,99.0,100.0,100.0,98.0,98.02,98.99,98.0,98.0,97.03,56.57,98.0,98.99,98.0,99.0,97.03,98.0,98.0,98.99,98.99,98.99,97.98,98.02,100.0,97.98,99.0,98.99,99.0,100.0,98.99,98.02,98.0,97.03,98.0,98.02,98.99,99.0,98.99,98.98,98.99,98.02,97.03,97.03,98.0,98.0,98.99,96.08,99.0,98.99,99.0,100.0,99.0,99.0,100.0,100.0,100.0,99.0,100.0,98.02,100.0,99.01,99.0,100.0,100.0,98.02,100.0,99.0,99.01,99.0,100.0,98.99,97.98,98.99,98.99,97.98,98.0,97.03,98.99,98.02,98.0,97.03,98.0,98.0,97.03,98.99,98.99,98.99,97.03,98.0,96.08,98.99,98.0,98.0,98.02,98.99,98.0,98.0,98.99,99.0,99.0,99.0,100.0,98.0,98.99,98.0,98.99,98.99,98.99,97.03,98.0,98.99,98.99,98.0,98.0,98.02,98.99,98.99,99.0,98.0,98.99,98.02,100.0,98.99,97.03,98.0,98.99,97.98,98.99,97.03,97.98,98.0,98.0,97.98,98.99
339,97.06,69.23,98.02,98.02,69.0,61.39,63.64,62.63,98.02,65.66,72.45,100.0,98.99,98.02,98.02,99.0,97.0,96.08,63.64,95.15,98.02,98.99,96.08,61.39,100.0,98.0,62.63,67.68,97.03,98.99,98.99,98.02,98.99,98.99,87.0,77.23,98.0,98.0,98.99,62.38,98.0,62.38,72.0,63.37,64.0,63.64,98.99,63.0,97.03,98.99,68.69,98.02,80.61,71.0,98.99,71.72,99.0,100.0,76.53,77.78,100.0,98.02,69.0,99.0,99.0,99.0,65.31,64.36,63.37,99.0,100.0,100.0,99.0,100.0,72.55,100.0,98.99,98.0,67.68,98.0,98.02,98.0,68.0,68.37,65.0,68.69,70.3,71.43,74.75,98.99,98.99,98.99,97.98,77.55,98.0,98.99,98.99,98.02,98.99,100.0,98.99,99.0,100.0,69.7,69.7,98.99,98.0,98.0,100.0,98.99,78.57,98.0,98.0,75.0,98.99,73.47,97.03,72.28,98.99,99.0,72.28,76.0,98.99,98.0,98.99,77.55,100.0,98.02,77.23,99.0,98.0,98.99,98.02,97.98,72.73,98.0,97.98,68.32,98.0,98.99
340,70.0,98.0,69.0,68.0,100.0,99.0,99.0,99.0,64.36,97.03,97.03,76.77,77.78,77.0,77.55,76.77,97.03,62.0,98.99,62.0,66.34,62.63,63.27,97.03,63.27,61.39,98.99,98.0,67.68,78.0,98.02,88.66,100.0,98.0,87.88,98.02,77.78,78.79,63.0,98.0,64.0,96.08,100.0,98.98,98.0,97.03,64.0,98.0,63.64,67.68,100.0,80.61,97.03,100.0,78.79,98.99,74.75,75.0,99.0,99.0,75.76,83.0,98.0,70.71,67.33,69.31,98.02,98.99,98.0,67.68,65.05,69.31,75.0,73.0,100.0,74.26,66.34,70.71,98.0,68.0,69.07,66.34,98.98,95.0,98.98,95.05,97.98,98.99,97.98,75.51,73.74,74.75,75.76,98.02,78.57,77.0,82.83,70.71,69.0,70.0,82.0,69.7,71.43,98.0,98.99,69.7,72.73,73.0,78.57,77.78,98.0,73.47,74.75,97.0,74.26,97.03,73.74,97.03,74.75,74.75,98.99,98.0,76.0,76.77,75.76,98.0,78.0,78.79,100.0,77.23,78.0,73.47,73.47,73.27,98.99,70.0,70.71,98.0,73.47,72.73
