%usr,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
237,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,1.01,0.0,0.0,1.02,0.99,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.99,1.01,0.99,0.0,0.99,1.01,0.0,1.01,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.01,0.0,0.0,0.0,1.01,0.0,1.0,1.01,1.98,1.01,1.01,0.99,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.98,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.01,0.0,0.0,1.0,1.0,0.99,1.01,0.0,0.0,1.01,0.0,0.99,1.0,0.0,0.99,1.96,0.0,0.0,0.0,1.01,0.99,1.0,0.0,0.99,0.99,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.01,0.0,0.99,0.0,1.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.99,13.86,2.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.99,1.0,0.0,0.0,2.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.99,1.0,0.0,0.0,1.01,1.0,1.0,0.0,1.01,0.0,1.0,0.0,0.0,0.0,0.99,0.99,1.0,2.0,0.0,1.01,0.0,1.01,0.0,0.0,2.02,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.99,0.0,0.0,1.0,0.0,0.99,0.0,0.0,1.0,0.99,1.0,0.0,1.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.98
239,0.0,7.07,0.0,1.0,7.07,12.87,13.13,10.0,1.0,8.0,1.0,0.0,1.01,0.0,0.0,1.0,24.24,0.0,12.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,12.12,10.0,0.0,0.0,1.0,0.0,0.0,12.12,1.01,2.0,1.01,0.0,1.0,11.0,0.0,9.09,1.01,9.9,12.87,11.88,0.0,10.1,1.0,0.0,9.0,1.01,1.01,3.96,1.98,1.01,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,9.09,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,5.05,2.02,3.03,3.0,2.0,2.02,1.01,0.0,1.01,1.01,0.0,1.02,0.0,1.0,0.0,0.0,0.0,0.99,0.98,1.0,0.0,2.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.02,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,2.0,0.0,0.99,0.0,0.0,0.0,1.01,1.01,0.0,3.03,1.0,0.0,2.02,1.01,1.0
240,9.0,5.94,10.0,9.0,9.09,7.92,7.07,10.0,11.22,17.0,13.86,1.0,1.0,2.02,1.01,1.01,0.0,11.0,9.9,10.0,4.95,10.1,11.0,11.0,11.0,13.0,11.0,9.09,10.89,2.0,16.33,6.06,0.0,2.0,3.03,11.22,1.0,0.0,13.0,11.11,14.14,11.88,15.84,9.0,12.12,12.0,11.0,12.87,11.88,6.93,12.0,1.0,11.11,10.89,0.0,13.0,0.99,1.01,14.0,13.0,0.0,3.96,13.0,2.0,5.05,6.06,10.1,13.0,17.17,8.08,4.0,3.0,3.96,1.01,15.84,1.02,7.92,2.02,13.27,3.03,3.03,5.0,12.12,16.0,15.69,16.33,17.0,14.0,13.27,1.01,0.0,0.0,1.0,16.0,1.01,0.99,3.03,1.98,2.02,2.0,1.02,1.02,1.98,16.16,18.18,1.0,1.0,2.02,1.0,1.0,12.0,3.0,2.0,13.86,2.97,13.0,0.97,14.0,1.0,1.0,14.14,14.14,1.0,1.01,1.01,11.0,1.0,1.02,15.0,0.99,1.01,1.98,2.0,2.02,17.0,0.0,2.0,15.31,1.0,3.03
241,9.9,0.0,10.0,6.93,0.99,0.0,1.0,0.0,7.77,0.0,1.0,15.15,15.0,12.0,16.0,13.0,0.99,13.13,0.0,11.0,14.0,9.9,12.87,1.0,12.87,9.09,1.0,1.98,11.11,15.0,1.0,14.0,0.0,0.0,13.13,1.0,13.0,11.0,10.1,0.99,7.07,1.0,0.0,0.99,0.0,0.0,11.0,1.0,10.2,16.16,1.0,12.12,1.0,0.0,11.11,1.0,15.15,14.14,0.0,0.0,13.0,12.24,0.99,17.17,13.86,12.12,0.99,0.0,0.99,15.84,17.82,16.16,15.31,13.0,0.0,15.0,13.0,15.0,1.0,14.14,17.0,12.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,13.0,15.0,12.87,1.0,13.13,13.0,4.04,17.17,18.81,18.18,7.14,17.0,17.17,1.0,0.99,17.17,14.0,12.12,10.1,12.12,1.0,13.13,12.0,0.0,15.15,0.0,16.16,0.0,12.87,14.85,0.0,0.0,14.14,12.87,11.0,1.0,13.13,12.87,1.01,9.09,13.27,14.14,15.0,14.0,1.0,16.0,16.0,1.0,17.0,18.0
242,0.0,1.0,0.0,0.0,0.0,1.0,0.97,0.99,1.01,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.01,1.0,1.01,1.0,0.99,0.0,0.0,0.99,0.99,0.0,0.0,0.98,0.0,1.98,0.0,1.98,1.01,0.0,0.0,1.0,1.0,1.0,0.99,0.0,0.98,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.98,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.99,1.0,1.0,1.0,0.97,0.99,1.0,1.0,1.0,1.98,1.0,1.0,0.0,1.0,1.0,1.0,0.99,0.99,1.01,0.0,0.0,0.0,1.01,0.0,1.0,0.0,0.97,1.01,1.0,0.99,0.0,0.0,1.01,1.0,1.98,1.0,0.0,0.0,2.0,1.98,1.01,0.0,1.0,1.0,0.0,1.98,0.0,2.0,1.96
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,1.0,1.0,1.01,0.0,0.0,0.0,1.01,1.0,0.0,1.0,0.0,0.0,1.01,0.0,1.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,1.01,0.99,1.0,0.0,1.01,0.0,0.0,1.0,1.0,1.01,0.0,0.0,1.01,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,1.01,1.0,0.0,0.0,1.0,0.99,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.01,1.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.01,1.01,0.99,0.0,1.0,1.02,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,0.99,0.0,0.0,1.0,1.02,0.0,1.01,0.0,0.0
244,0.98,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.99,0.0,0.0,0.99,0.99,1.0,0.98,0.0,1.01,1.0,2.0,1.0,0.0,0.0,16.0,0.0,0.99,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.99,1.0,0.0,1.01,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,1.0,1.01,0.0,1.0,0.99,0.0,0.0,1.01,1.0,1.01,0.0,1.98,1.0,0.0,1.0,0.0,1.01,1.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.99,0.0,1.0,0.99,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0
245,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.99,1.0,1.01,0.0,1.0,0.99,0.0,0.99,0.0,1.01,1.0,0.0,1.0,0.0,1.01,1.01,0.0,1.01,0.0,1.98,0.0,0.0,0.0,1.0,1.0,12.87,0.0,0.99,1.0,0.0,1.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.98,0.0,0.99,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.0,0.0,1.0,0.99,0.0,1.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.01,1.0,0.0,1.0,0.99,0.0,0.0,1.01,0.0,0.0,0.99,0.0,1.01,0.0,1.0,1.01,1.0,0.99,0.0,0.0,0.0,1.98,1.01,2.0,0.99,1.01,0.0,1.0
246,0.0,14.29,0.98,0.0,18.0,24.0,21.21,19.39,0.0,20.2,14.85,0.0,0.0,0.0,1.0,1.0,21.0,0.0,21.78,2.0,0.0,1.0,1.0,24.0,0.0,0.0,23.23,18.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,13.27,0.0,0.0,0.0,19.8,1.0,21.78,12.87,22.22,25.0,16.83,1.98,23.76,0.99,0.99,19.19,0.0,9.0,14.29,0.0,14.0,0.0,1.0,14.29,17.0,1.0,0.98,17.82,0.0,0.0,0.0,22.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,17.17,1.0,1.0,0.0,16.0,18.0,16.16,19.0,16.0,15.15,14.85,0.0,1.0,1.01,1.01,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.99,0.0,19.0,18.0,1.96,0.0,0.0,0.0,1.01,11.11,1.0,1.01,16.16,1.0,15.0,0.0,16.16,0.98,0.0,16.33,15.46,0.99,0.0,0.0,12.12,0.0,0.0,14.0,0.0,1.02,1.0,1.0,1.0,18.18,1.0,0.0,17.82,1.0,1.0
247,16.0,0.99,18.18,16.0,0.0,1.0,0.0,1.0,22.0,0.97,1.02,15.0,14.14,13.13,13.0,12.0,1.01,23.0,1.0,21.43,15.84,24.0,23.23,0.0,24.75,20.79,2.02,1.0,21.21,14.14,15.15,17.17,0.99,0.0,15.0,0.99,13.13,10.1,21.21,1.0,20.79,1.0,0.0,0.0,0.99,0.0,19.19,0.0,18.0,18.0,0.0,10.0,0.98,1.0,12.0,0.0,13.13,12.87,0.99,1.0,14.0,6.12,0.0,20.0,18.18,22.45,0.0,0.0,0.0,21.0,17.17,19.19,19.61,17.0,1.0,13.0,22.0,16.16,0.0,18.0,19.39,17.0,1.01,1.02,1.01,1.98,0.0,1.0,0.0,15.15,16.33,15.15,15.0,0.0,14.0,15.0,6.93,19.19,20.2,20.79,5.94,20.2,18.18,1.01,1.0,19.0,15.0,16.16,14.0,13.0,1.0,18.37,16.16,1.02,16.0,0.0,15.84,0.99,14.14,16.16,1.01,0.99,12.0,13.86,13.0,1.01,14.14,12.0,2.0,10.31,12.87,14.14,18.56,16.0,1.0,14.14,17.65,0.0,17.0,19.42
248,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.99,1.02,0.0,1.01,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.01,0.0,1.01,2.0,0.99,0.0,1.01,1.0,0.0,1.01,1.01,0.0,1.02,1.0,0.0,0.0,1.01,0.0,1.01,0.0,0.0,2.02,2.02,1.0,1.01,0.0,0.0,1.0,0.98,0.0,1.01,0.0,0.0,0.99,0.99,1.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.96,0.0,0.98,0.99,0.0,1.01,0.99,0.98,1.01,0.0,1.01,0.0,1.0,1.96,0.99,0.99,0.0,0.98,0.0,1.0,0.0,0.0,1.01,0.0,0.0,1.0,1.01,0.0,0.0,1.0,1.01,1.0,2.0,0.98,0.0,1.01,0.0,0.99,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.98,0.0,0.98,1.0,0.99,0.0,1.01,0.0,1.01,0.0,1.0,1.01,1.0
249,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.98,1.0,1.0,1.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,1.0,1.0,1.01,0.98,0.99,0.0,1.01,0.0,0.0,0.99,0.0,2.02,0.0,1.0,1.01,0.98,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.98,1.0,1.01,1.0,0.0,1.01,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.99,0.0,1.0,1.0,0.0,1.0,0.0,0.99,0.0,1.0,1.01,0.0,0.0,0.0,0.0,1.0,0.99,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,1.01,0.99,0.98,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.99,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,1.01,0.99,0.0,0.0,1.0,0.0,1.01,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,1.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,1.0,1.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,1.01,0.0,0.0,0.0,0.0,1.01,1.0,1.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
251,1.0,0.0,0.0,1.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.99,1.01,0.0,0.0,0.0,0.0,32.69,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.0,1.01,0.0,1.0,0.99,1.0,0.99,1.01,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,1.01,0.0,0.0,0.99,2.0,0.98,1.98,0.0,0.0,1.0,0.0,1.0,0.0,1.01,0.99,0.0,0.0,0.0,1.01,1.0,0.0,1.0,1.01,0.0,0.0,1.0,1.01,0.0,1.0,0.0,0.0,0.0,1.0,1.98,1.0,0.0,0.0,0.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.99,1.0,0.0,0.0,0.0,1.0,1.0,1.01,1.0,0.0,0.0,0.0,0.0,0.99,1.01,0.0
252,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.98,0.0,0.99,0.0,0.0,0.0,1.01,0.0,0.0,7.14,1.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.98,3.03,7.14,1.0,1.98,0.99,1.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.0,1.0,1.01,1.0,0.0,1.01,0.99,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,1.0,1.0,0.0,0.0,1.01,0.0,1.01,0.99,0.99,0.0,1.01,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,1.0,1.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.99,1.0,1.01,1.98,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,1.01,0.0,0.0,0.99,2.0,1.02,0.99,0.99,2.0,0.0,0.0,0.0
253,0.98,18.1,1.0,0.0,20.59,17.82,16.33,16.16,0.0,16.16,15.84,1.0,0.99,0.0,0.99,0.0,7.69,0.0,23.23,0.0,0.0,1.0,1.0,22.0,0.0,0.0,22.77,19.39,1.0,0.0,1.15,1.0,1.0,11.88,0.0,9.0,1.01,0.0,0.0,20.41,1.0,21.21,15.84,21.78,21.21,21.78,0.99,20.2,0.0,0.99,21.0,0.0,16.33,13.86,1.0,15.84,0.0,0.0,15.0,15.0,0.0,0.0,17.17,1.0,0.0,0.0,21.0,20.59,18.81,0.0,0.0,1.0,0.0,0.0,13.86,0.0,0.0,1.01,16.16,1.0,0.0,0.0,15.0,17.17,17.65,18.0,13.13,14.0,14.0,0.0,0.0,0.0,0.0,13.73,0.98,1.0,1.01,1.0,1.0,1.0,1.96,0.0,1.01,18.0,17.82,0.0,0.0,0.0,0.99,0.0,15.15,0.0,0.0,13.0,1.01,13.13,1.01,12.24,0.97,0.0,15.15,11.22,0.0,1.0,0.0,15.15,0.0,1.01,14.0,0.99,0.99,0.0,0.0,0.99,15.31,0.0,0.0,15.15,1.01,1.0
254,16.49,0.0,16.67,23.47,0.0,0.0,0.99,1.0,16.67,0.99,0.0,15.0,12.24,14.0,13.0,12.12,1.0,22.45,1.0,19.0,15.0,23.23,22.22,1.0,21.0,23.76,0.0,1.0,20.2,13.0,11.11,14.0,0.0,0.0,13.27,0.0,15.0,13.0,17.0,1.01,20.41,1.0,0.0,0.0,1.01,0.0,22.0,0.99,22.0,22.77,1.0,13.13,0.99,1.0,12.12,0.0,15.84,17.0,0.99,0.0,16.16,5.05,0.0,25.0,21.0,23.23,0.0,0.0,0.0,18.37,15.84,14.0,10.0,14.14,0.0,15.0,16.0,15.0,1.01,14.29,14.14,18.18,1.01,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,14.14,14.29,1.0,13.0,14.14,6.0,15.31,14.14,14.14,7.0,15.15,18.18,0.99,0.0,18.18,13.27,14.29,14.14,15.84,0.99,17.35,13.86,1.0,11.88,1.0,16.0,1.0,13.86,14.85,1.0,1.0,16.0,14.0,10.89,0.99,14.0,14.85,0.0,12.0,12.24,15.31,15.15,14.0,0.0,15.15,15.15,1.01,9.18,11.11
255,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,1.02,0.99,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,1.0,1.01,1.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,1.01,0.0,1.0,1.0,0.0,1.0,0.0,0.99,0.0,0.0,0.97,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.01,0.99,0.0,0.0,0.99,1.01,0.0,0.0,0.99,0.0,0.99,0.0,0.99,0.99,0.0,0.99,0.98,1.0,0.0,1.0,0.98,1.01,0.0,0.99,1.0,1.0,0.0,0.0,0.99,1.01,1.01,2.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,1.98,1.98,1.01,0.99,1.98,1.01,1.0,1.01,1.0,1.01,1.01,0.0,1.0,1.0,0.0,0.97,0.0,0.0,0.0,0.0,0.99,2.0,1.02,0.0,0.0,0.0,1.0,0.0,1.01,0.0,1.0,0.99,1.0,0.0,1.0,0.0,0.99,1.02,1.0,1.0,1.01,1.0,1.01,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.99,1.0,0.0,0.0,1.01,1.01,1.01,0.0,0.0,0.0,0.0,1.01,0.0,1.01,1.01,0.0,1.0,0.0,0.0,0.0,1.98,1.0,0.0,0.0,1.0,1.0,0.0,1.01,1.0,0.0,0.0,1.0,0.0,1.01,1.0,0.99,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,1.01,1.01,1.0,0.99,1.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,0.99,0.0,0.0,0.0,1.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.99,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,1.0,1.0,1.01,1.0,0.0,1.0,0.0,1.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,0.0,0.0,0.0,1.01,0.99,0.0,0.0,1.0,0.0,1.0,2.02,0.0,0.0,0.0,0.99,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,15.15,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.99,0.0,0.99,0.0,1.01,1.01,0.99,0.0,1.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,1.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.99,1.0,1.01,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.01,0.99,0.99,2.0,0.0,0.99,0.0,0.0,1.0,1.01,0.0,1.01,0.99,1.0,1.0,0.99,0.0,1.0,0.99,1.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.0,1.0,0.0,1.0,0.0,0.99
258,0.99,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,1.01,0.0,0.0,0.0,0.0,23.23,0.99,1.01,0.99,0.0,1.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,13.0,1.01,0.99,0.0,1.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.0,0.98,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.02,0.0,0.0,1.0,0.0,1.0,0.99,0.0,0.0,0.0,0.98,0.0,0.0,1.0,1.0,0.99,0.0,0.0,1.0,0.0,1.0,1.01,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.0,0.99,0.0,1.01,0.99,0.0,1.01,2.0,1.0,0.0,0.0,1.01,1.01,0.0,0.0,0.0
259,0.0,11.88,0.0,1.0,11.0,17.17,14.85,16.33,0.0,10.78,4.95,0.0,0.0,0.99,1.0,0.0,0.0,0.0,13.86,0.0,0.99,0.0,1.0,13.0,1.0,0.0,15.84,13.86,0.0,1.01,12.12,1.0,1.0,0.0,1.0,4.12,1.01,1.01,1.02,13.86,0.0,14.0,4.04,13.13,15.84,13.13,1.0,13.13,0.0,0.0,13.0,0.0,1.02,7.07,1.01,5.0,0.0,0.0,5.0,2.97,0.99,1.0,8.0,1.0,0.0,0.0,14.14,11.0,11.11,0.0,1.0,0.99,0.0,1.0,6.93,0.0,0.99,0.0,9.09,1.0,1.0,0.0,10.0,7.07,7.14,8.0,6.0,5.05,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.99,0.0,2.0,0.0,0.0,1.0,1.0,6.06,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,11.11,1.0,5.1,1.0,6.06,1.0,0.0,5.0,2.02,0.0,1.0,1.0,1.02,1.0,1.01,2.02,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,3.96,1.01,0.0
