op_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
157,35718313856,33935437824,31648489088,32299725056,37141785344,33886034944,33912651904,30403291904,32531548544,33942529152,33836429824,38340980992,33524272000,36603820032,42636438784,34735925248,34407837952,38596881536,34676391936,31767690496,33515362944,34062283136,34933512960,38074922880,37162869376,34404496384,34426263040,35988370688,32795918336,34048858240,33899146240,34975917184,33860208000,38049841920,35645849728,32828932992,33963423232,34637265152,39373682816,30879370496
158,35719133056,33935990784,31649095296,32300527872,37142596352,33886813184,33913127040,30404152064,32532691328,33943282816,33837138432,38341792000,33525050240,36604557312,42637044992,34736584704,34408390912,38597528704,34677096448,31768542464,33515907712,34063081856,34934242048,38075660160,37163704960,34405131264,34427004416,35989132544,32796475392,34049665152,33899920384,34976593024,33861051776,38050575104,35646644352,32829674368,33964004864,34637814016,39374547072,30880222464
159,35720030080,33936908288,31649902208,32301170944,37143620352,33887616000,33914056832,30404811520,32533252480,33944081536,33837965824,38342639872,33526184832,36605396992,42637921536,34737473536,34409410816,38598380672,34678013952,31769402624,33516538496,34063806848,34934962944,38076671872,37164585600,34405889024,34427659776,35989787904,32797167616,34050615424,33900694528,34977404032,33861576064,38051480320,35647451264,32830456704,33964631552,34638620928,39375288448,30881082624
160,35720869760,33937534976,31650614912,32302002432,37144300288,33888336896,33914859648,30405458688,32534321536,33944847488,33838531072,38343266560,33526877056,36606113792,42638585088,34738243584,34410008832,38598876288,34678796288,31770197248,33517132416,34064744832,34935823104,38077466496,37165421184,34406634496,34428446208,35990443264,32797818880,34051364992,33901710336,34978235520,33862661504,38052561664,35648405632,32831435648,33965618688,34639464704,39376156800,30881991936
161,35721725824,33938427904,31651323520,32302973184,37145320192,33888975872,33915441280,30406064896,32534837632,33945543808,33839190528,38343913728,33527778176,36606846976,42639396096,34738997248,34410754304,38599752832,34679382016,31770983680,33517812352,34065678720,34936519424,38078285696,37166170752,34407339008,34429187584,35991139584,32798523392,34052081792,33902251008,34979079296,33863234944,38053384960,35649114240,32832172928,33966347776,34640169216,39376939136,30883278080
162,35722651520,33939214336,31652068992,32303550720,37145967360,33889967104,33916182656,30406798080,32536082816,33946657920,33840009728,38344769792,33528638336,36607891456,42640092416,34739697664,34411630848,38600522880,34680238080,31771823360,33518279296,34066329984,34937203456,38079158144,37166965376,34408174592,34430023168,35991946496,32799117312,34052896896,33903111168,34979775616,33864234368,38054175488,35649912960,32833110912,33967003136,34640713984,39377631360,30883720448
163,35723433856,33940062208,31652712064,32304611584,37146929920,33890839552,33917137024,30407596800,32536951168,33947227264,33840722432,38345519360,33529633664,36608546816,42641063168,34740467712,34412318976,38601190528,34681028608,31772589312,33518811776,34067063168,34937780992,38079915904,37167624832,34408694784,34430653952,35992524032,32799748096,34053720192,33904016384,34980635776,33864988032,38055105280,35650633856,32833950592,33967826432,34641733888,39378405504,30884646144
164,35724367744,33940713472,31653604992,32305471744,37147745024,33891859456,33917952128,30408432384,32537950592,33948087424,33841361408,38346326272,33530534784,36609447936,42641820928,34741266432,34413183232,38601911424,34681638912,31773400320,33519475328,34068021632,34938571520,38080804736,37168616064,34409432064,34431583744,35993244928,32800374784,34054510720,33905044480,34981647488,33865872768,38055977728,35651514496,32834622336,33968485888,34642508032,39379343488,30885588224
165,35725059968,33941630976,31654465152,32306344192,37148502784,33892674560,33918763136,30409325312,32538614144,33948841088,33842143744,38347190528,33531300736,36610205696,42642586880,34742089728,34413875456,38602747008,34682634240,31774178560,33520200320,34069012864,34939411200,38081701760,37169373824,34410148864,34432472576,35994096896,32801136640,34055493760,33906080768,34982315136,33866487168,38056874752,35652423808,32835601280,33969247744,34643159296,39380109440,30886534400
166,35725690752,33942282240,31655149184,32307052800,37149248256,33893506048,33919262848,30409984768,32539396480,33949607040,33842868736,38347936000,33532267392,36610938880,42643455232,34742851584,34414563584,38603226240,34683224064,31774924032,33520925312,34069840256,34940300032,38082717568,37170373248,34411004928,34433328640,35994969344,32801812480,34056403072,33907063808,34983527552,33867523456,38057923328,35653247104,32836432768,33970157056,34644064512,39381317760,30887591168
167,35726370688,33942953984,31656005248,32307802368,37150124800,33894169600,33919971456,30410750720,32540244352,33950459008,33843696128,38348685568,33533139840,36611827712,42644192512,34743711744,34415231232,38604119168,34683990016,31775747328,33521465984,34070552960,34941008640,38083573632,37171008128,34411754496,34434352640,35995690240,32802504704,34057304192,33907825664,34984227968,33868367232,38058795776,35654127744,32837301120,33971160576,34644863232,39382108288,30888660224
168,35727325056,33943810048,31656791680,32308687104,37150964480,33895033856,33920786560,30411451136,32541149568,33951184000,33844453888,38349451520,33534176128,36612749312,42645245184,34744567808,34416095488,38605044864,34684784640,31776857344,33521961600,34071318912,34941770496,38084237184,37171700352,34412393472,34435028480,35996206336,32803049472,34058053760,33908632576,34985034880,33869088128,38059459328,35654865024,32837895040,33971828224,34645522688,39382788224,30889299200
169,35728004992,33944547328,31657643648,32309530880,37151832832,33895767040,33921433728,30412262144,32541911424,33952052352,33845035520,38350201088,33534946176,36613441536,42645839104,34745284608,34416845056,38605565056,34685505536,31777471744,33522817664,34072289664,34942614272,38085281664,37172507264,34413093888,34435765760,35996992768,32803676160,34058774656,33909464064,34985710720,33869936000,38060434176,35655647360,32838644608,33972581888,34646489344,39383611520,30890278144
170,35728992128,33945280512,31658372736,32310255872,37152586496,33896340480,33922068608,30412851968,32542701952,33952552064,33845854720,38351106304,33536322432,36614395904,42646981888,34746181632,34417512704,38606568576,34686238720,31778585856,33523452544,34073317760,34943314688,38086141824,37173367424,34413925376,34436548096,35997787392,32804331520,34059614336,33910381568,34986460288,33870656896,38061413120,35656339584,32839533440,33973376512,34647111936,39384430720,30891068672
171,35729835904,33946165248,31659085440,32311009536,37153389312,33897200640,33923022976,30413699840,32543529344,33953416320,33846473216,38351855872,33537022848,36615112704,42647723264,34747033600,34418413824,38607215744,34687176704,31779339520,33524210304,34074374528,34944224000,38087051136,37174354560,34414601216,34437207552,35998475520,32805150720,34060503168,33911282688,34987226240,33871414656,38062379776,35657371776,32840283008,33973990912,34647845120,39385204864,30892055808
172,35730704256,33946857472,31660019328,32312021248,37154118400,33897962496,33923420288,30414236416,32544344448,33954284672,33847214592,38352560384,33537768320,36615940096,42648431872,34747799552,34419302656,38607809664,34688245760,31780109568,33524927104,34075148672,34945018624,38087735168,37175108224,34415383552,34438153728,35999122688,32806055936,34061346944,33911991296,34987914368,33872258432,38063297280,35658199168,32841130880,33974871552,34648697088,39386048640,30892793088
173,35731380096,33947734016,31660920448,32312918272,37154888448,33898925056,33924444288,30415166208,32545171840,33955243136,33847767552,38353207552,33538595712,36616574976,42649251072,34748520448,34419998976,38608481408,34688806912,31780781312,33525492352,34076041600,34945866496,38088611712,37175952000,34416387072,34439149056,35999810816,32806313984,34062432384,33913015296,34988717184,33872958848,38064337664,35658834048,32841913216,33975621120,34649352448,39386790016,30893735168
174,35732277120,33948282880,31661481600,32313463040,37155515136,33899772928,33924866176,30415842048,32545835392,33955628160,33848603136,38353981696,33539410816,36617353216,42650094848,34749417472,34420723968,38609190016,34689507328,31781481728,33526282880,34076803456,34946738944,38089574272,37176644224,34417157120,34439857664,36000744704,32807206912,34063423616,33913945088,34989401216,33873925504,38065259264,35659804800,32842699648,33976346112,34650118400,39387768960,30894673152
175,35733022592,33948831744,31662227072,32314069248,37156301568,33900456960,33925214336,30416423680,32546621824,33956369536,33849340416,38354977024,33540557696,36618475520,42650950912,34750203904,34421702912,38609800320,34690351104,31782358272,33527044736,34077954432,34947619584,38090172288,37177647744,34418156544,34440816128,36001494272,32808050688,34063984768,33914588160,34990306432,33874605440,38066172672,35660542080,32843613056,33977071104,34650614016,39388543104,30895504640
176,35733661568,33949691904,31662780032,32314712320,37156981504,33901018112,33925935232,30416993024,32547191168,33956852864,33850180096,38355833088,33541561216,36619360256,42651778304,34751100928,34422530304,38610594944,34691260416,31783705856,33527597696,34078871936,34948373248,38091147136,37178499712,34418820096,34441795072,36002419968,32808853504,34065209472,33915550720,34991166592,33875338624,38067053312,35661279360,32844178304,33977837056,34651326720,39389276288,30896327936
177,35734648704,33950633984,31663632000,32315715840,37157858048,33902066688,33926942848,30417632000,32548297088,33957745792,33850757632,38356525312,33542507392,36620191744,42652572928,34752014336,34423238912,38611336320,34692038656,31784082688,33528429184,34079822208,34949212928,38092208000,37179413120,34419704832,34442417664,36003005696,32809316352,34065959040,33916435456,34992018560,33876166016,38067827456,35662123136,32845054848,33978500608,34652027136,39390087296,30897229056
178,35735439232,33951485952,31664348800,32316485888,37158824704,33902959616,33927692416,30418500352,32549091712,33958532224,33851507200,38357389568,33543469952,36620912640,42653355264,34752919552,34424025344,38611963008,34692743168,31784881408,33528830592,34080575872,34950109952,38093285248,37180506752,34420626432,34443417088,36003841280,32810233856,34067142784,33917398016,34992854144,33876915584,38068699904,35662884992,32846046080,33979545088,34652891392,39391029376,30898035968
179,35736385408,33952391168,31665217152,32317014272,37159410432,33903700992,33928577152,30419303168,32549742976,33959265408,33852224000,38358143232,33544297344,36621817856,42654338304,34753681408,34425135360,38612688000,34693554176,31785889024,33529580160,34081386880,34950765312,38094137216,37181182592,34421224448,34444084736,36004283648,32810819584,34067736704,33918323712,34993800320,33877890432,38069547776,35663691904,32846676864,33980249600,34653415680,39392082048,30898883840
180,35737266048,33953153024,31666142848,32318087424,37160405760,33904548864,33929298048,30420257536,32550365568,33960326272,33852891648,38358925568,33545259904,36622809088,42655124736,34754611200,34425708800,38613314688,34694578176,31786831104,33530276480,34082136448,34951584512,38094878592,37181887104,34421908480,34444957184,36005225728,32811630592,34068547712,33918987264,34994640000,33878627712,38070551296,35664666752,32847508352,33980974592,34654238976,39392671872,30899875072
181,35738093440,33953910784,31666966144,32318796032,37161347840,33905327104,33930027136,30420847360,32551102848,33961165952,33853714944,38359879936,33546226560,36623329280,42655714560,34755344384,34426663168,38614125696,34695122944,31787642112,33530956416,34082947456,34952387328,38095652736,37182689920,34422694912,34445780480,36005676288,32812199936,34069293184,33920134144,34995430528,33879659904,38071706368,35665444992,32848208768,33981781504,34655439104,39393695872,30900735232
182,35738933120,33954639872,31667605120,32319639808,37162023680,33906064384,33930612864,30421519104,32551848320,33961989248,33854480896,38360580352,33547373440,36624488448,42656804096,34756270080,34427330816,38615166080,34696007680,31788506368,33531701888,34083803520,34953235200,38096734080,37183812224,34423374848,34446489088,36006479104,32812883968,34070112384,33921059840,34996159616,33880470912,38072701696,35666440320,32849220480,33982273024,34655856896,39394666624,30901669120
183,35739694976,33955340288,31668510336,32320450816,37162957568,33906797568,33931235456,30422399744,32552450432,33962759296,33855144448,38361661696,33548061568,36625197056,42657537280,34757126144,34428203264,38615600256,34696642560,31789194496,33532402304,34084512128,34953984768,38097729408,37184660096,34424292352,34447582720,36007367936,32813572096,34071066752,33921874944,34996958336,33881367936,38073705216,35667251328,32850056064,33983100416,34656639232,39395731584,30902525184
184,35740374912,33955958784,31669268096,32321368320,37163768576,33907588096,33931890816,30422952704,32553281920,33963295872,33855803904,38362448128,33548880768,36626126848,42658340096,34757765120,34429255936,38616243328,34697392128,31789804800,33533127296,34085347712,34954906368,38098638720,37185602176,34425254912,34448598528,36008215808,32814202880,34071902336,33922788352,34997961856,33882047872,38074442496,35668160640,32850764672,33983911424,34657405184,39396358272,30903672064
